"Wahlkreisnummer 1994",AGS,Gebietskörperschaft,Wahlbezirksnummer,Wahlberechtigte,"darunter Wahlberechtigte mit Sperrvermerk",Wähler,Wahlbeteiligung,"Ungültige Erststimmen","Gültige Erststimmen",SPD,"Anteil SPD in %",CDU,"Anteil CDU in %",FDP,"Anteil FDP in %",BFWG,"Anteil BFWG in %",GRÜNE/B90,"Anteil GRÜNE/B90 in %",Bürger,"Anteil Bürger in %",DSU,"Anteil DSU in %",GRAUE,"Anteil GRAUE in %",REP,"Anteil REP in %",KPD,"Anteil KPD in %",ÖDP,"Anteil ÖDP in %",PDS,"Anteil PDS in %",EB,"Anteil EB in %"
26,1207231200,Nuthe-Urstromtal,0001,146,0,91,"62,33",2,89,49,"55,06",15,"16,85",1,"1,12",13,"14,61",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",11,"12,36",0,"0,00"
26,1207231200,Nuthe-Urstromtal,0002,248,7,152,"61,29",3,149,80,"53,69",34,"22,82",1,"0,67",24,"16,11",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",10,"6,71",0,"0,00"
26,1207231200,Nuthe-Urstromtal,0003,349,9,160,"45,85",7,153,99,"64,71",26,"16,99",1,"0,65",8,"5,23",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",19,"12,42",0,"0,00"
26,1207231200,Nuthe-Urstromtal,0004,163,1,99,"60,74",8,91,49,"53,85",11,"12,09",0,"0,00",18,"19,78",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",13,"14,29",0,"0,00"
26,1207231200,Nuthe-Urstromtal,0005,67,1,43,"64,18",4,39,21,"53,85",4,"10,26",1,"2,56",6,"15,38",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",7,"17,95",0,"0,00"
26,1207231200,Nuthe-Urstromtal,0006,278,2,167,"60,07",8,159,88,"55,35",22,"13,84",1,"0,63",18,"11,32",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",30,"18,87",0,"0,00"
26,1207231200,Nuthe-Urstromtal,0007,99,1,71,"71,72",1,70,40,"57,14",14,"20,00",1,"1,43",7,"10,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",8,"11,43",0,"0,00"
26,1207231200,Nuthe-Urstromtal,0008,96,1,59,"61,46",1,58,40,"68,97",6,"10,34",1,"1,72",7,"12,07",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",4,"6,90",0,"0,00"
26,1207231200,Nuthe-Urstromtal,0009,220,2,118,"53,64",2,116,68,"58,62",28,"24,14",0,"0,00",9,"7,76",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",11,"9,48",0,"0,00"
26,1207231200,Nuthe-Urstromtal,0010,142,0,69,"48,59",5,64,42,"65,63",9,"14,06",6,"9,38",4,"6,25",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",3,"4,69",0,"0,00"
26,1207231200,Nuthe-Urstromtal,0011,254,3,146,"57,48",4,142,85,"59,86",26,"18,31",0,"0,00",17,"11,97",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",14,"9,86",0,"0,00"
26,1207231200,Nuthe-Urstromtal,0012,73,1,54,"73,97",1,53,13,"24,53",5,"9,43",3,"5,66",30,"56,60",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",2,"3,77",0,"0,00"
26,1207231200,Nuthe-Urstromtal,0013,98,0,65,"66,33",3,62,32,"51,61",16,"25,81",0,"0,00",10,"16,13",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",4,"6,45",0,"0,00"
26,1207231200,Nuthe-Urstromtal,0014,273,4,152,"55,68",3,149,53,"35,57",28,"18,79",2,"1,34",62,"41,61",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",4,"2,68",0,"0,00"
26,1207231200,Nuthe-Urstromtal,0015,107,3,81,"75,70",3,78,24,"30,77",19,"24,36",0,"0,00",30,"38,46",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",5,"6,41",0,"0,00"
26,1207231200,Nuthe-Urstromtal,0016,146,3,121,"82,88",6,115,54,"46,96",27,"23,48",1,"0,87",28,"24,35",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",5,"4,35",0,"0,00"
26,1207231200,Nuthe-Urstromtal,0017,871,35,502,"57,63",12,490,281,"57,35",102,"20,82",6,"1,22",38,"7,76",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",63,"12,86",0,"0,00"
26,1207231200,Nuthe-Urstromtal,0018,166,3,102,"61,45",4,98,55,"56,12",24,"24,49",4,"4,08",3,"3,06",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",12,"12,24",0,"0,00"
26,1207231200,Nuthe-Urstromtal,0019,96,0,70,"72,92",5,65,30,"46,15",15,"23,08",2,"3,08",3,"4,62",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",15,"23,08",0,"0,00"
26,1207231200,Nuthe-Urstromtal,0020,512,11,299,"58,40",2,297,170,"57,24",60,"20,20",3,"1,01",14,"4,71",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",50,"16,84",0,"0,00"
26,1207231200,Nuthe-Urstromtal,0021,139,10,52,"37,41",0,52,26,"50,00",12,"23,08",0,"0,00",5,"9,62",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",9,"17,31",0,"0,00"
26,1207231200,Nuthe-Urstromtal,0022,307,2,177,"57,65",1,176,101,"57,39",34,"19,32",7,"3,98",11,"6,25",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",23,"13,07",0,"0,00"
26,1207231200,Nuthe-Urstromtal,0023,458,9,219,"47,82",0,219,122,"55,71",52,"23,74",3,"1,37",15,"6,85",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",27,"12,33",0,"0,00"
26,1207233204,Prensdorf,0001,96,0,73,"76,04",0,73,39,"53,42",18,"24,66",5,"6,85",2,"2,74",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",9,"12,33",0,"0,00"
26,1207234807,Reinsdorf,0006,210,0,103,"49,05",4,99,54,"54,55",25,"25,25",2,"2,02",1,"1,01",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",17,"17,17",0,"0,00"
26,1207235207,Riesdorf,0007,79,1,67,"84,81",0,67,37,"55,22",11,"16,42",2,"2,99",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",17,"25,37",0,"0,00"
26,1207235604,Rietdorf,0001,89,0,61,"68,54",0,61,30,"49,18",25,"40,98",3,"4,92",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",3,"4,92",0,"0,00"
26,1207236404,Rosenthal,0001,247,2,171,"69,23",3,168,95,"56,55",54,"32,14",1,"0,60",3,"1,79",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",15,"8,93",0,"0,00"
26,1207236404,Rosenthal,0002,69,0,46,"66,67",1,45,24,"53,33",15,"33,33",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",6,"13,33",0,"0,00"
26,1207237207,Schlenzer,0008,191,2,125,"65,45",11,114,80,"70,18",18,"15,79",0,"0,00",2,"1,75",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",14,"12,28",0,"0,00"
26,1207238004,Schöna-Kolpien,0001,272,5,197,"72,43",5,192,125,"65,10",44,"22,92",5,"2,60",1,"0,52",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",17,"8,85",0,"0,00"
26,1207239210,Schönhagen,0009,234,13,122,"52,14",1,121,63,"52,07",16,"13,22",7,"5,79",6,"4,96",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",29,"23,97",0,"0,00"
26,1207240407,Sernow,0009,107,0,81,"75,70",4,77,53,"68,83",16,"20,78",1,"1,30",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",7,"9,09",0,"0,00"
26,1207241610,Stangenhagen,0010,135,2,77,"57,04",3,74,45,"60,81",14,"18,92",2,"2,70",2,"2,70",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",11,"14,86",0,"0,00"
26,1207242010,Thyrow,0011,566,33,346,"61,13",3,343,187,"54,52",102,"29,74",5,"1,46",6,"1,75",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",43,"12,54",0,"0,00"
26,1207242410,Trebbin,0013,1765,98,882,"49,97",17,865,547,"63,24",145,"16,76",13,"1,50",37,"4,28",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",123,"14,22",0,"0,00"
26,1207242410,Trebbin,0014,1433,77,715,"49,90",13,702,409,"58,26",187,"26,64",20,"2,85",22,"3,13",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",64,"9,12",0,"0,00"
26,1207242804,Wahlsdorf,0001,268,2,168,"62,69",3,165,103,"62,42",39,"23,64",3,"1,82",5,"3,03",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",15,"9,09",0,"0,00"
26,1207242804,Wahlsdorf,0022,108,2,57,"52,78",2,55,34,"61,82",11,"20,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",10,"18,18",0,"0,00"
26,1207243607,Welsickendorf,0010,251,3,167,"66,53",2,165,99,"60,00",40,"24,24",4,"2,42",4,"2,42",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",18,"10,91",0,"0,00"
26,1207243607,Welsickendorf,0011,111,0,61,"54,95",1,60,39,"65,00",11,"18,33",2,"3,33",2,"3,33",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",6,"10,00",0,"0,00"
26,1207244007,Werbig,0012,301,0,186,"61,79",8,178,125,"70,22",23,"12,92",5,"2,81",7,"3,93",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",18,"10,11",0,"0,00"
26,1207244007,Werbig,0013,88,4,56,"63,64",0,56,34,"60,71",14,"25,00",3,"5,36",1,"1,79",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",4,"7,14",0,"0,00"
26,1207244405,Werder,0020,87,0,70,"80,46",1,69,39,"56,52",14,"20,29",0,"0,00",2,"2,90",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",14,"20,29",0,"0,00"
26,1207245207,Wiepersdorf,0023,180,0,117,"65,00",2,115,91,"79,13",18,"15,65",2,"1,74",1,"0,87",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",3,"2,61",0,"0,00"
26,1207245610,Wiesenhagen,0012,192,9,127,"66,15",3,124,82,"66,13",32,"25,81",0,"0,00",6,"4,84",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",4,"3,23",0,"0,00"
26,1207246404,Wildau - Wentdorf,0001,125,4,89,"71,20",2,87,54,"62,07",20,"22,99",1,"1,15",4,"4,60",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",8,"9,20",0,"0,00"
26,1207247207,Zellendorf,0014,302,6,188,"62,25",7,181,129,"71,27",28,"15,47",0,"0,00",5,"2,76",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",19,"10,50",0,"0,00"
27,"1,20E+09",Briefwahlbezirk,0927,0,0,2099,"0,00",31,2068,1186,"57,35",280,"13,54",52,"2,51",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",550,"26,60",0,"0,00"
27,1207200406,Ahrensdorf,0011,290,0,197,"67,93",3,194,130,"67,01",43,"22,16",5,"2,58",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",16,"8,25",0,"0,00"
27,1207201202,Baruth / Mark,0001,434,12,252,"58,06",9,243,148,"60,91",57,"23,46",9,"3,70",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",29,"11,93",0,"0,00"
27,1207201202,Baruth / Mark,0002,834,35,449,"53,84",15,434,299,"68,89",69,"15,90",9,"2,07",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",57,"13,13",0,"0,00"
27,1207201202,Baruth / Mark,0003,99,0,46,"46,46",0,46,37,"80,43",7,"15,22",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",2,"4,35",0,"0,00"
27,1207201603,Blankenfelde,0011,998,58,641,"64,23",9,632,346,"54,75",114,"18,04",20,"3,16",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",152,"24,05",0,"0,00"
27,1207201603,Blankenfelde,0021,1620,71,882,"54,44",10,872,383,"43,92",101,"11,58",19,"2,18",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",369,"42,32",0,"0,00"
27,1207201603,Blankenfelde,0031,1585,114,973,"61,39",9,964,546,"56,64",177,"18,36",18,"1,87",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",223,"23,13",0,"0,00"
27,1207201603,Blankenfelde,0041,777,39,474,"61,00",13,461,237,"51,41",85,"18,44",10,"2,17",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",129,"27,98",0,"0,00"
27,1207201603,Blankenfelde,0051,1023,43,586,"57,28",18,568,311,"54,75",104,"18,31",24,"4,23",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",129,"22,71",0,"0,00"
27,1207204809,Dahlewitz,0011,1310,60,733,"55,95",11,722,407,"56,37",181,"25,07",15,"2,08",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",119,"16,48",0,"0,00"
27,1207206403,Diedersdorf,0011,285,9,180,"63,16",14,166,86,"51,81",59,"35,54",5,"3,01",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",16,"9,64",0,"0,00"
27,1207206802,Dornswalde,0001,122,2,67,"54,92",3,64,49,"76,56",5,"7,81",3,"4,69",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",7,"10,94",0,"0,00"
27,1207207201,Gadsdorf,0001,116,0,81,"69,83",2,79,56,"70,89",13,"16,46",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",10,"12,66",0,"0,00"
27,1207208006,Genshagen,0011,314,4,190,"60,51",3,187,137,"73,26",26,"13,90",3,"1,60",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",21,"11,23",0,"0,00"
27,1207208811,Glienick,0011,601,13,318,"52,91",5,313,192,"61,34",59,"18,85",14,"4,47",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",48,"15,34",0,"0,00"
27,1207210006,Gröben,0011,144,0,90,"62,50",0,90,65,"72,22",13,"14,44",6,"6,67",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",6,"6,67",0,"0,00"
27,1207210006,Gröben,0021,61,1,34,"55,74",0,34,22,"64,71",10,"29,41",2,"5,88",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00"
27,1207210006,Gröben,0031,75,0,45,"60,00",0,45,22,"48,89",16,"35,56",2,"4,44",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",5,"11,11",0,"0,00"
27,1207210403,Groß Kienitz,0011,123,5,89,"72,36",2,87,43,"49,43",40,"45,98",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",4,"4,60",0,"0,00"
27,1207210809,Groß Machnow,0011,486,8,222,"45,68",4,218,144,"66,06",35,"16,06",17,"7,80",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",22,"10,09",0,"0,00"
27,1207211211,Groß Schulzendorf,0011,301,7,172,"57,14",3,169,95,"56,21",49,"28,99",7,"4,14",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",18,"10,65",0,"0,00"
27,1207211602,Groß Ziescht,0001,190,2,129,"67,89",5,124,81,"65,32",23,"18,55",3,"2,42",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",17,"13,71",0,"0,00"
27,1207212006,Großbeeren,0011,784,36,446,"56,89",12,434,265,"61,06",78,"17,97",18,"4,15",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",73,"16,82",0,"0,00"
27,1207212006,Großbeeren,0021,897,37,562,"62,65",19,543,279,"51,38",140,"25,78",45,"8,29",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",79,"14,55",0,"0,00"
27,1207212006,Großbeeren,0031,218,3,141,"64,68",3,138,88,"63,77",30,"21,74",12,"8,70",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",8,"5,80",0,"0,00"
27,1207214811,Horstfelde,0011,278,1,170,"61,15",10,160,103,"64,38",39,"24,38",7,"4,38",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",11,"6,88",0,"0,00"
27,1207215202,Horstwalde,0001,121,6,77,"63,64",4,73,53,"72,60",10,"13,70",2,"2,74",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",8,"10,96",0,"0,00"
27,1207216403,Jühnsdorf,0011,130,3,82,"63,08",9,73,38,"52,05",24,"32,88",2,"2,74",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",9,"12,33",0,"0,00"
27,1207217211,Kallinchen,0011,359,21,212,"59,05",4,208,125,"60,10",54,"25,96",13,"6,25",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",16,"7,69",0,"0,00"
27,1207218006,Kerzendorf,0011,142,2,87,"61,27",0,87,59,"67,82",23,"26,44",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",5,"5,75",0,"0,00"
27,1207218402,Klasdorf,0001,233,8,142,"60,94",7,135,91,"67,41",22,"16,30",6,"4,44",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",16,"11,85",0,"0,00"
27,1207218801,Klausdorf,0001,572,6,290,"50,70",7,283,187,"66,08",48,"16,96",14,"4,95",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",34,"12,01",0,"0,00"
27,1207218801,Klausdorf,0002,538,10,344,"63,94",12,332,214,"64,46",57,"17,17",10,"3,01",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",51,"15,36",0,"0,00"
27,1207220401,Kummersdorf-Alexanderdorf,0001,488,5,288,"59,02",11,277,178,"64,26",66,"23,83",8,"2,89",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",25,"9,03",0,"0,00"
27,1207220801,Kummersdorf-Gut,0001,349,6,176,"50,43",3,173,133,"76,88",13,"7,51",8,"4,62",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",19,"10,98",0,"0,00"
27,1207222002,Ließen,0001,74,0,48,"64,86",1,47,29,"61,70",10,"21,28",1,"2,13",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",7,"14,89",0,"0,00"
27,1207222411,Lindenbrück,0011,227,2,143,"63,00",4,139,92,"66,19",35,"25,18",5,"3,60",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",7,"5,04",0,"0,00"
27,1207222411,Lindenbrück,0021,60,0,43,"71,67",1,42,21,"50,00",14,"33,33",2,"4,76",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",5,"11,90",0,"0,00"
27,1207222806,Löwenbruch,0011,228,8,123,"53,95",1,122,61,"50,00",44,"36,07",4,"3,28",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",13,"10,66",0,"0,00"
27,1207224000,Ludwigsfelde,0001,670,68,289,"43,13",9,280,168,"60,00",41,"14,64",6,"2,14",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",65,"23,21",0,"0,00"
27,1207224000,Ludwigsfelde,0002,883,60,442,"50,06",9,433,241,"55,66",65,"15,01",10,"2,31",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",117,"27,02",0,"0,00"
27,1207224000,Ludwigsfelde,0003,806,48,363,"45,04",3,360,191,"53,06",88,"24,44",4,"1,11",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",77,"21,39",0,"0,00"
27,1207224000,Ludwigsfelde,0004,674,48,323,"47,92",2,321,196,"61,06",52,"16,20",14,"4,36",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",59,"18,38",0,"0,00"
27,1207224000,Ludwigsfelde,0005,751,40,403,"53,66",12,391,241,"61,64",63,"16,11",14,"3,58",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",73,"18,67",0,"0,00"
27,1207224000,Ludwigsfelde,0006,984,70,542,"55,08",2,540,342,"63,33",87,"16,11",14,"2,59",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",97,"17,96",0,"0,00"
27,1207224000,Ludwigsfelde,0007,724,33,349,"48,20",8,341,212,"62,17",49,"14,37",17,"4,99",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",63,"18,48",0,"0,00"
27,1207224000,Ludwigsfelde,0008,1014,54,427,"42,11",11,416,269,"64,66",50,"12,02",8,"1,92",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",89,"21,39",0,"0,00"
27,1207224000,Ludwigsfelde,0009,965,50,501,"51,92",5,496,320,"64,52",67,"13,51",9,"1,81",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",100,"20,16",0,"0,00"
27,1207224000,Ludwigsfelde,0010,1028,60,457,"44,46",11,446,320,"71,75",51,"11,43",12,"2,69",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",63,"14,13",0,"0,00"
27,1207224000,Ludwigsfelde,0011,1021,62,585,"57,30",9,576,373,"64,76",55,"9,55",17,"2,95",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",131,"22,74",0,"0,00"
27,1207224000,Ludwigsfelde,0012,823,48,459,"55,77",9,450,271,"60,22",56,"12,44",14,"3,11",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",109,"24,22",0,"0,00"
27,1207224000,Ludwigsfelde,0013,813,42,430,"52,89",7,423,246,"58,16",75,"17,73",8,"1,89",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",94,"22,22",0,"0,00"
27,1207224000,Ludwigsfelde,0014,640,26,344,"53,75",6,338,195,"57,69",67,"19,82",12,"3,55",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",64,"18,93",0,"0,00"
27,1207224000,Ludwigsfelde,0015,790,42,417,"52,78",5,412,256,"62,14",58,"14,08",9,"2,18",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",89,"21,60",0,"0,00"
27,1207224000,Ludwigsfelde,0016,910,44,438,"48,13",3,435,277,"63,68",40,"9,20",12,"2,76",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",106,"24,37",0,"0,00"
27,1207224000,Ludwigsfelde,0017,1053,26,492,"46,72",6,486,287,"59,05",61,"12,55",16,"3,29",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",122,"25,10",0,"0,00"
27,1207224000,Ludwigsfelde,0018,1029,49,458,"44,51",7,451,270,"59,87",58,"12,86",15,"3,33",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",108,"23,95",0,"0,00"
27,1207224403,Mahlow,0011,972,54,545,"56,07",8,537,285,"53,07",107,"19,93",13,"2,42",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",132,"24,58",0,"0,00"
27,1207224403,Mahlow,0021,478,20,255,"53,35",4,251,145,"57,77",66,"26,29",7,"2,79",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",33,"13,15",0,"0,00"
