KreisNr,GemeindeNr,Gemeindename,Wahlbezirksart,Wahlbezirk,Landtagswahlkreis,Bundestagswahlkreis,Wahlberechtigte,Waehler,Ungueltig,Gueltig,SPD,LINKE,CDU,DVU,GRÜNE/B90,FDP,50Plus,DKP,REP,Die-Volksinitiative,NPD,RRP,FREIE_WÄHLER,FAMILIE,Freie_Union,Wagenitz,Leonhardt,Wolf,Stumpf,Gohlke,Lange,Noack,Selbitz,Häschel
64,12064934,Briefwahl für LTW 34 im Kreis 64,Briefwahlbezirk,9042,34,60,0,2094,17,2077,770,663,338,0,117,101,0,0,0,0,40,0,48,0,0,0,0,0,0,0,0,0,0,0
64,12064029,Altlandsberg  ,Wahlbezirk,0001,33,60,952,531,19,512,146,142,110,0,33,46,0,0,0,0,15,0,20,0,0,0,0,0,0,0,0,0,0,0
64,12064029,Altlandsberg  ,Wahlbezirk,0002,33,60,1017,552,17,535,162,157,120,0,25,25,0,0,0,0,17,0,29,0,0,0,0,0,0,0,0,0,0,0
64,12064029,Altlandsberg  ,Wahlbezirk,0003,33,60,1079,607,20,587,190,146,139,0,19,46,0,0,0,0,27,0,20,0,0,0,0,0,0,0,0,0,0,0
64,12064029,Altlandsberg  ,Wahlbezirk,0004,33,60,992,605,11,594,178,195,121,0,33,40,0,0,0,0,11,0,16,0,0,0,0,0,0,0,0,0,0,0
64,12064029,Altlandsberg  ,Wahlbezirk,0005,33,60,736,436,15,421,113,148,80,0,19,17,0,0,0,0,24,0,20,0,0,0,0,0,0,0,0,0,0,0
64,12064029,Altlandsberg  ,Wahlbezirk,0006,33,60,730,489,17,472,107,195,83,0,23,26,0,0,0,0,15,0,23,0,0,0,0,0,0,0,0,0,0,0
64,12064029,Altlandsberg  ,Wahlbezirk,0007,33,60,166,113,4,109,44,25,24,0,6,7,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
64,12064029,Altlandsberg  ,Wahlbezirk,0008,33,60,789,502,11,491,127,153,123,0,16,39,0,0,0,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0
64,12064029,Altlandsberg  ,Wahlbezirk,0009,33,60,735,464,11,453,118,138,95,0,29,32,0,0,0,0,14,0,27,0,0,0,0,0,0,0,0,0,0,0
64,12064029,Altlandsberg  ,Wahlbezirk,0010,33,60,257,175,9,166,50,33,47,0,12,17,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0
64,12064044,Bad Freienwalde (Oder)  ,Wahlbezirk,0001,33,60,1280,652,32,620,201,211,128,0,23,33,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0
64,12064044,Bad Freienwalde (Oder)  ,Wahlbezirk,0002,33,60,1221,564,36,528,174,198,97,0,12,18,0,0,0,0,23,0,6,0,0,0,0,0,0,0,0,0,0,0
64,12064044,Bad Freienwalde (Oder)  ,Wahlbezirk,0003,33,60,1092,506,45,461,167,150,84,0,15,22,0,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0,0,0
64,12064044,Bad Freienwalde (Oder)  ,Wahlbezirk,0004,33,60,1217,576,25,551,175,195,107,0,22,22,0,0,0,0,20,0,10,0,0,0,0,0,0,0,0,0,0,0
64,12064044,Bad Freienwalde (Oder)  ,Wahlbezirk,0005,33,60,1147,497,21,476,146,173,73,0,19,27,0,0,0,0,32,0,6,0,0,0,0,0,0,0,0,0,0,0
64,12064044,Bad Freienwalde (Oder)  ,Wahlbezirk,0006,33,60,966,409,11,398,135,147,58,0,17,17,0,0,0,0,16,0,8,0,0,0,0,0,0,0,0,0,0,0
64,12064044,Bad Freienwalde (Oder)  ,Wahlbezirk,0007,33,60,803,461,19,442,124,156,103,0,15,20,0,0,0,0,11,0,13,0,0,0,0,0,0,0,0,0,0,0
64,12064044,Bad Freienwalde (Oder)  ,Wahlbezirk,0008,33,60,416,248,9,239,56,119,36,0,4,13,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0
64,12064044,Bad Freienwalde (Oder)  ,Wahlbezirk,0009,33,60,521,280,19,261,75,110,38,0,3,14,0,0,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0
64,12064044,Bad Freienwalde (Oder)  ,Wahlbezirk,0010,33,60,652,383,12,371,105,128,61,0,21,36,0,0,0,0,12,0,8,0,0,0,0,0,0,0,0,0,0,0
64,12064044,Bad Freienwalde (Oder)  ,Wahlbezirk,0011,33,60,752,432,16,416,125,156,87,0,9,11,0,0,0,0,21,0,7,0,0,0,0,0,0,0,0,0,0,0
64,12064044,Bad Freienwalde (Oder)  ,Wahlbezirk,0012,33,60,535,288,17,271,68,113,50,0,10,13,0,0,0,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0
64,12064053,Beiersdorf-Freudenberg  ,Wahlbezirk,0001,33,60,265,154,5,149,40,49,32,0,4,10,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0
64,12064053,Beiersdorf-Freudenberg  ,Wahlbezirk,0002,33,60,228,138,4,134,40,45,33,0,4,7,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0
64,12064061,Bliesdorf  ,Wahlbezirk,0001,33,60,567,324,6,318,69,124,65,0,8,26,0,0,0,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0
64,12064061,Bliesdorf  ,Wahlbezirk,0002,33,60,276,136,3,133,29,59,20,0,4,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
64,12064125,Falkenberg  ,Wahlbezirk,0001,33,60,355,182,2,180,53,63,31,0,9,14,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
64,12064125,Falkenberg  ,Wahlbezirk,0002,33,60,545,308,10,298,85,93,79,0,6,18,0,0,0,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0
64,12064125,Falkenberg  ,Wahlbezirk,0003,33,60,612,325,14,311,125,92,48,0,8,15,0,0,0,0,14,0,9,0,0,0,0,0,0,0,0,0,0,0
64,12064125,Falkenberg  ,Wahlbezirk,0004,33,60,125,82,0,82,25,27,18,0,6,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
64,12064125,Falkenberg  ,Wahlbezirk,0005,33,60,264,152,8,144,33,69,15,0,8,7,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0
64,12064125,Falkenberg  ,Wahlbezirk,0006,33,60,139,71,1,70,25,29,5,0,4,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0
64,12064136,Fredersdorf-Vogelsdorf  ,Wahlbezirk,0001,33,60,1319,781,21,760,227,247,130,0,47,55,0,0,0,0,30,0,24,0,0,0,0,0,0,0,0,0,0,0
64,12064136,Fredersdorf-Vogelsdorf  ,Wahlbezirk,0002,33,60,1662,975,18,957,246,339,190,0,70,56,0,0,0,0,30,0,26,0,0,0,0,0,0,0,0,0,0,0
64,12064136,Fredersdorf-Vogelsdorf  ,Wahlbezirk,0003,33,60,1002,587,13,574,186,162,124,0,35,36,0,0,0,0,12,0,19,0,0,0,0,0,0,0,0,0,0,0
64,12064136,Fredersdorf-Vogelsdorf  ,Wahlbezirk,0004,33,60,1080,567,17,550,174,162,93,0,46,45,0,0,0,0,12,0,18,0,0,0,0,0,0,0,0,0,0,0
64,12064136,Fredersdorf-Vogelsdorf  ,Wahlbezirk,0005,33,60,1136,671,29,642,172,196,116,0,48,66,0,0,0,0,25,0,19,0,0,0,0,0,0,0,0,0,0,0
64,12064136,Fredersdorf-Vogelsdorf  ,Wahlbezirk,0006,33,60,1306,712,17,695,196,205,158,0,24,68,0,0,0,0,25,0,19,0,0,0,0,0,0,0,0,0,0,0
64,12064136,Fredersdorf-Vogelsdorf  ,Wahlbezirk,0007,33,60,1100,623,23,600,172,160,159,0,33,43,0,0,0,0,21,0,12,0,0,0,0,0,0,0,0,0,0,0
64,12064136,Fredersdorf-Vogelsdorf  ,Wahlbezirk,0008,33,60,1515,875,33,842,234,227,205,0,59,55,0,0,0,0,38,0,24,0,0,0,0,0,0,0,0,0,0,0
64,12064136,Fredersdorf-Vogelsdorf  ,Wahlbezirk,0009,33,60,674,345,11,334,97,105,74,0,17,24,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0
64,12064205,Heckelberg-Brunow  ,Wahlbezirk,0001,33,60,455,233,11,222,61,96,38,0,9,2,0,0,0,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0
64,12064205,Heckelberg-Brunow  ,Wahlbezirk,0002,33,60,184,112,6,106,34,47,11,0,3,7,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
64,12064222,Höhenland  ,Wahlbezirk,0001,33,60,356,194,4,190,57,65,36,0,9,10,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0
64,12064222,Höhenland  ,Wahlbezirk,0002,33,60,203,123,9,114,34,40,18,0,4,7,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0
64,12064222,Höhenland  ,Wahlbezirk,0003,33,60,230,136,7,129,33,42,31,0,3,5,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0
64,12064222,Höhenland  ,Wahlbezirk,0004,33,60,125,84,2,82,29,24,16,0,1,3,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0
64,12064349,Neulewin  ,Wahlbezirk,0001,33,60,499,266,18,248,97,68,51,0,11,10,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0
64,12064349,Neulewin  ,Wahlbezirk,0002,33,60,191,113,3,110,35,29,26,0,4,8,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0
64,12064349,Neulewin  ,Wahlbezirk,0003,33,60,177,113,4,109,54,24,19,0,2,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
64,12064365,Neutrebbin  ,Wahlbezirk,0001,33,60,901,561,30,531,103,186,116,0,45,30,0,0,0,0,41,0,10,0,0,0,0,0,0,0,0,0,0,0
64,12064365,Neutrebbin  ,Wahlbezirk,0002,33,60,107,69,3,66,26,15,14,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64,12064365,Neutrebbin  ,Wahlbezirk,0003,33,60,160,113,7,106,29,35,23,0,9,5,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0
64,12064365,Neutrebbin  ,Wahlbezirk,0004,33,60,154,101,2,99,18,28,34,0,8,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
64,12064371,Oderaue  ,Wahlbezirk,0001,33,60,355,213,10,203,70,61,44,0,2,13,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0
64,12064371,Oderaue  ,Wahlbezirk,0002,33,60,230,133,2,131,47,36,30,0,1,10,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0
64,12064371,Oderaue  ,Wahlbezirk,0003,33,60,127,88,5,83,24,24,14,0,4,8,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0
64,12064371,Oderaue  ,Wahlbezirk,0004,33,60,205,129,2,127,27,40,42,0,5,4,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0
64,12064371,Oderaue  ,Wahlbezirk,0005,33,60,263,166,4,162,42,51,43,0,7,10,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0
64,12064371,Oderaue  ,Wahlbezirk,0006,33,60,210,124,1,123,40,31,34,0,3,5,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0
64,12064371,Oderaue  ,Wahlbezirk,0007,33,60,117,90,1,89,32,30,13,0,6,4,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
64,12064393,Prötzel  ,Wahlbezirk,0001,33,60,429,247,6,241,67,79,54,0,11,19,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0
64,12064393,Prötzel  ,Wahlbezirk,0002,33,60,172,97,1,96,45,19,20,0,8,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
64,12064393,Prötzel  ,Wahlbezirk,0003,33,60,161,106,6,100,33,40,12,0,1,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
64,12064393,Prötzel  ,Wahlbezirk,0004,33,60,129,91,8,83,24,30,14,0,6,6,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
64,12064417,Reichenow-Möglin  ,Wahlbezirk,0001,33,60,143,104,2,102,41,39,14,0,3,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
64,12064417,Reichenow-Möglin  ,Wahlbezirk,0002,33,60,389,217,6,211,82,52,41,0,12,9,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0
64,12064512,Wriezen  ,Wahlbezirk,0001,33,60,1130,580,32,548,212,154,84,0,14,46,0,0,0,0,31,0,7,0,0,0,0,0,0,0,0,0,0,0
64,12064512,Wriezen  ,Wahlbezirk,0002,33,60,1092,603,43,560,191,191,83,0,22,34,0,0,0,0,25,0,14,0,0,0,0,0,0,0,0,0,0,0
64,12064512,Wriezen  ,Wahlbezirk,0003,33,60,1295,640,25,615,216,212,92,0,23,38,0,0,0,0,28,0,6,0,0,0,0,0,0,0,0,0,0,0
64,12064512,Wriezen  ,Wahlbezirk,0004,33,60,1289,784,42,742,256,205,123,0,24,83,0,0,0,0,39,0,12,0,0,0,0,0,0,0,0,0,0,0
64,12064512,Wriezen  ,Wahlbezirk,0005,33,60,239,142,6,136,36,36,35,0,6,11,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0
64,12064512,Wriezen  ,Wahlbezirk,0006,33,60,250,151,12,139,49,37,32,0,5,8,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0
64,12064512,Wriezen  ,Wahlbezirk,0007,33,60,252,145,6,139,59,45,15,0,1,14,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0
64,12064512,Wriezen  ,Wahlbezirk,0008,33,60,298,180,12,168,61,52,23,0,4,14,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0
64,12064512,Wriezen  ,Wahlbezirk,0009,33,60,137,93,2,91,25,26,27,0,3,7,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
64,12064512,Wriezen  ,Wahlbezirk,0010,33,60,232,157,6,151,39,59,25,0,3,16,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0
64,12064512,Wriezen  ,Wahlbezirk,0011,33,60,198,114,5,109,27,26,37,0,3,10,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0
64,12064512,Wriezen  ,Wahlbezirk,0012,33,60,129,96,8,88,40,15,16,0,5,8,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
64,12064933,Briefwahl für LTW 33 im Kreis 64,Briefwahlbezirk,9031,33,60,0,811,17,794,220,259,145,0,55,63,0,0,0,0,6,0,46,0,0,0,0,0,0,0,0,0,0,0
64,12064933,Briefwahl für LTW 33 im Kreis 64,Briefwahlbezirk,9032,33,60,0,1434,22,1412,352,441,324,0,87,108,0,0,0,0,26,0,74,0,0,0,0,0,0,0,0,0,0,0
64,12064933,Briefwahl für LTW 33 im Kreis 64,Briefwahlbezirk,9033,33,60,0,2162,30,2132,656,695,426,0,133,128,0,0,0,0,56,0,38,0,0,0,0,0,0,0,0,0,0,0
64,12064380,Petershagen/Eggersdorf  ,Wahlbezirk,0001,32,60,978,586,17,569,119,191,134,0,43,35,0,0,0,0,15,0,32,0,0,0,0,0,0,0,0,0,0,0
64,12064380,Petershagen/Eggersdorf  ,Wahlbezirk,0002,32,60,1027,666,32,634,164,217,134,0,40,42,0,0,0,0,25,0,12,0,0,0,0,0,0,0,0,0,0,0
64,12064380,Petershagen/Eggersdorf  ,Wahlbezirk,0003,32,60,748,505,23,482,110,190,107,0,36,15,0,0,0,0,9,0,15,0,0,0,0,0,0,0,0,0,0,0
64,12064380,Petershagen/Eggersdorf  ,Wahlbezirk,0004,32,60,1233,771,24,747,171,259,183,0,41,51,0,0,0,0,27,0,15,0,0,0,0,0,0,0,0,0,0,0
64,12064380,Petershagen/Eggersdorf  ,Wahlbezirk,0005,32,60,1264,788,31,757,162,239,197,0,41,58,0,0,0,0,32,0,28,0,0,0,0,0,0,0,0,0,0,0
64,12064380,Petershagen/Eggersdorf  ,Wahlbezirk,0006,32,60,1108,709,13,696,154,271,144,0,36,58,0,0,0,0,18,0,15,0,0,0,0,0,0,0,0,0,0,0
64,12064380,Petershagen/Eggersdorf  ,Wahlbezirk,0007,32,60,896,499,14,485,107,178,104,0,28,37,0,0,0,0,20,0,11,0,0,0,0,0,0,0,0,0,0,0
64,12064380,Petershagen/Eggersdorf  ,Wahlbezirk,0008,32,60,1130,668,13,655,132,254,154,0,41,39,0,0,0,0,13,0,22,0,0,0,0,0,0,0,0,0,0,0
64,12064380,Petershagen/Eggersdorf  ,Wahlbezirk,0009,32,60,1090,603,18,585,127,214,149,0,33,31,0,0,0,0,19,0,12,0,0,0,0,0,0,0,0,0,0,0
64,12064380,Petershagen/Eggersdorf  ,Wahlbezirk,0010,32,60,1271,767,16,751,150,292,162,0,37,66,0,0,0,0,29,0,15,0,0,0,0,0,0,0,0,0,0,0
64,12064380,Petershagen/Eggersdorf  ,Wahlbezirk,0011,32,60,1112,660,12,648,151,218,155,0,36,40,0,0,0,0,29,0,19,0,0,0,0,0,0,0,0,0,0,0
64,12064428,Rüdersdorf bei Berlin  ,Wahlbezirk,0001,32,60,1256,705,22,683,186,210,171,0,41,27,0,0,0,0,29,0,19,0,0,0,0,0,0,0,0,0,0,0
64,12064428,Rüdersdorf bei Berlin  ,Wahlbezirk,0002,32,60,1293,663,26,637,196,227,121,0,21,22,0,0,0,0,39,0,11,0,0,0,0,0,0,0,0,0,0,0
64,12064428,Rüdersdorf bei Berlin  ,Wahlbezirk,0003,32,60,1339,547,23,524,145,206,86,0,14,28,0,0,0,0,37,0,8,0,0,0,0,0,0,0,0,0,0,0
64,12064428,Rüdersdorf bei Berlin  ,Wahlbezirk,0004,32,60,979,491,16,475,160,177,78,0,14,20,0,0,0,0,10,0,16,0,0,0,0,0,0,0,0,0,0,0
64,12064428,Rüdersdorf bei Berlin  ,Wahlbezirk,0005,32,60,1045,528,28,500,149,153,112,0,23,31,0,0,0,0,19,0,13,0,0,0,0,0,0,0,0,0,0,0
64,12064428,Rüdersdorf bei Berlin  ,Wahlbezirk,0006,32,60,945,512,12,500,143,169,111,0,22,23,0,0,0,0,23,0,9,0,0,0,0,0,0,0,0,0,0,0
64,12064428,Rüdersdorf bei Berlin  ,Wahlbezirk,0007,32,60,750,399,19,380,99,138,73,0,14,24,0,0,0,0,23,0,9,0,0,0,0,0,0,0,0,0,0,0
64,12064428,Rüdersdorf bei Berlin  ,Wahlbezirk,0008,32,60,922,426,12,414,104,115,103,0,12,42,0,0,0,0,31,0,7,0,0,0,0,0,0,0,0,0,0,0
64,12064428,Rüdersdorf bei Berlin  ,Wahlbezirk,0009,32,60,1305,728,34,694,179,251,157,0,23,35,0,0,0,0,28,0,21,0,0,0,0,0,0,0,0,0,0,0
64,12064428,Rüdersdorf bei Berlin  ,Wahlbezirk,0010,32,60,1413,816,30,786,206,239,192,0,32,62,0,0,0,0,33,0,22,0,0,0,0,0,0,0,0,0,0,0
64,12064428,Rüdersdorf bei Berlin  ,Wahlbezirk,0011,32,60,1458,741,20,721,170,266,157,0,15,63,0,0,0,0,34,0,16,0,0,0,0,0,0,0,0,0,0,0
64,12064428,Rüdersdorf bei Berlin  ,Wahlbezirk,0012,32,60,464,291,7,284,75,105,52,0,13,24,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0
64,12064472,Strausberg  ,Wahlbezirk,0001,32,60,627,392,9,383,73,164,88,0,14,19,0,0,0,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0
64,12064472,Strausberg  ,Wahlbezirk,0002,32,60,924,467,12,455,88,175,121,0,20,37,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0
64,12064472,Strausberg  ,Wahlbezirk,0003,32,60,734,360,11,349,58,200,51,0,15,23,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
64,12064472,Strausberg  ,Wahlbezirk,0004,32,60,1940,504,20,484,100,154,100,0,29,61,0,0,0,0,15,0,25,0,0,0,0,0,0,0,0,0,0,0
64,12064472,Strausberg  ,Wahlbezirk,0005,32,60,849,469,18,451,80,259,39,0,23,30,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0
64,12064472,Strausberg  ,Wahlbezirk,0006,32,60,745,419,12,407,72,194,74,0,11,32,0,0,0,0,11,0,13,0,0,0,0,0,0,0,0,0,0,0
64,12064472,Strausberg  ,Wahlbezirk,0007,32,60,823,441,18,423,78,219,70,0,12,21,0,0,0,0,12,0,11,0,0,0,0,0,0,0,0,0,0,0
64,12064472,Strausberg  ,Wahlbezirk,0008,32,60,959,436,29,407,87,187,52,0,9,30,0,0,0,0,35,0,7,0,0,0,0,0,0,0,0,0,0,0
64,12064472,Strausberg  ,Wahlbezirk,0009,32,60,905,488,21,467,95,211,80,0,18,43,0,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0
64,12064472,Strausberg  ,Wahlbezirk,0010,32,60,935,430,22,408,75,216,54,0,16,26,0,0,0,0,11,0,10,0,0,0,0,0,0,0,0,0,0,0
64,12064472,Strausberg  ,Wahlbezirk,0011,32,60,428,269,12,257,50,109,41,0,16,19,0,0,0,0,15,0,7,0,0,0,0,0,0,0,0,0,0,0
64,12064472,Strausberg  ,Wahlbezirk,0012,32,60,798,399,15,384,76,200,59,0,10,19,0,0,0,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0
64,12064472,Strausberg  ,Wahlbezirk,0013,32,60,898,495,23,472,87,180,97,0,29,46,0,0,0,0,20,0,13,0,0,0,0,0,0,0,0,0,0,0
64,12064472,Strausberg  ,Wahlbezirk,0014,32,60,933,608,14,594,129,229,103,0,28,71,0,0,0,0,18,0,16,0,0,0,0,0,0,0,0,0,0,0
64,12064472,Strausberg  ,Wahlbezirk,0015,32,60,629,333,10,323,68,119,60,0,20,36,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0
64,12064472,Strausberg  ,Wahlbezirk,0016,32,60,922,524,7,517,75,247,93,0,23,45,0,0,0,0,22,0,12,0,0,0,0,0,0,0,0,0,0,0
64,12064472,Strausberg  ,Wahlbezirk,0017,32,60,1061,657,16,641,147,245,124,0,31,54,0,0,0,0,16,0,24,0,0,0,0,0,0,0,0,0,0,0
64,12064472,Strausberg  ,Wahlbezirk,0018,32,60,977,445,23,422,94,176,63,0,20,34,0,0,0,0,28,0,7,0,0,0,0,0,0,0,0,0,0,0
64,12064472,Strausberg  ,Wahlbezirk,0019,32,60,921,407,11,396,112,175,47,0,12,18,0,0,0,0,28,0,4,0,0,0,0,0,0,0,0,0,0,0
64,12064472,Strausberg  ,Wahlbezirk,0020,32,60,791,309,18,291,69,144,34,0,12,13,0,0,0,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0
64,12064472,Strausberg  ,Wahlbezirk,0021,32,60,865,493,15,478,105,163,107,0,27,40,0,0,0,0,23,0,13,0,0,0,0,0,0,0,0,0,0,0
64,12064472,Strausberg  ,Wahlbezirk,0022,32,60,843,533,13,520,153,163,128,0,22,26,0,0,0,0,17,0,11,0,0,0,0,0,0,0,0,0,0,0
64,12064472,Strausberg  ,Wahlbezirk,0023,32,60,872,495,9,486,92,235,69,0,33,22,0,0,0,0,14,0,21,0,0,0,0,0,0,0,0,0,0,0
64,12064472,Strausberg  ,Wahlbezirk,0024,32,60,693,398,12,386,56,239,33,0,17,14,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0
64,12064472,Strausberg  ,Wahlbezirk,0025,32,60,880,500,19,481,90,248,66,0,14,30,0,0,0,0,24,0,9,0,0,0,0,0,0,0,0,0,0,0
64,12064472,Strausberg  ,Wahlbezirk,0026,32,60,793,441,7,434,98,193,59,0,21,25,0,0,0,0,26,0,12,0,0,0,0,0,0,0,0,0,0,0
64,12064472,Strausberg  ,Wahlbezirk,0027,32,60,523,276,8,268,48,140,29,0,7,10,0,0,0,0,25,0,9,0,0,0,0,0,0,0,0,0,0,0
64,12064932,Briefwahl für LTW 32 im Kreis 64,Briefwahlbezirk,9021,32,60,0,1568,18,1550,318,570,321,0,139,125,0,0,0,0,27,0,50,0,0,0,0,0,0,0,0,0,0,0
64,12064932,Briefwahl für LTW 32 im Kreis 64,Briefwahlbezirk,9022,32,60,0,1009,14,995,255,353,208,0,58,72,0,0,0,0,21,0,28,0,0,0,0,0,0,0,0,0,0,0
64,12064932,Briefwahl für LTW 32 im Kreis 64,Briefwahlbezirk,9023,32,60,0,1223,20,1203,195,657,171,0,49,84,0,0,0,0,16,0,31,0,0,0,0,0,0,0,0,0,0,0
64,12064932,Briefwahl für LTW 32 im Kreis 64,Briefwahlbezirk,9024,32,60,0,1421,16,1405,246,701,208,0,62,121,0,0,0,0,35,0,32,0,0,0,0,0,0,0,0,0,0,0
67,12067124,Erkner  ,Wahlbezirk,0001,31,64,1088,670,25,645,226,201,134,0,36,30,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0
67,12067124,Erkner  ,Wahlbezirk,0002,31,64,1046,588,13,575,158,244,87,0,34,24,0,0,0,0,20,0,8,0,0,0,0,0,0,0,0,0,0,0
67,12067124,Erkner  ,Wahlbezirk,0003,31,64,1112,581,18,563,198,198,94,0,33,27,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0
67,12067124,Erkner  ,Wahlbezirk,0004,31,64,1091,568,27,541,127,245,86,0,36,27,0,0,0,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0
67,12067124,Erkner  ,Wahlbezirk,0005,31,64,1272,809,32,777,232,239,164,0,63,46,0,0,0,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0
67,12067124,Erkner  ,Wahlbezirk,0006,31,64,1199,757,16,741,232,267,149,0,42,31,0,0,0,0,17,0,3,0,0,0,0,0,0,0,0,0,0,0
67,12067124,Erkner  ,Wahlbezirk,0007,31,64,1084,585,16,569,199,191,99,0,25,27,0,0,0,0,17,0,11,0,0,0,0,0,0,0,0,0,0,0
67,12067124,Erkner  ,Wahlbezirk,0008,31,64,1114,510,27,483,168,207,57,0,19,18,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0
67,12067124,Erkner  ,Wahlbezirk,0009,31,64,1143,630,16,614,204,246,86,0,18,30,0,0,0,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0
67,12067440,Schöneiche bei Berlin  ,Wahlbezirk,0001,31,64,1208,766,26,740,187,225,155,0,78,37,0,0,0,0,43,0,15,0,0,0,0,0,0,0,0,0,0,0
67,12067440,Schöneiche bei Berlin  ,Wahlbezirk,0002,31,64,1060,638,13,625,206,155,126,0,72,46,0,0,0,0,14,0,6,0,0,0,0,0,0,0,0,0,0,0
67,12067440,Schöneiche bei Berlin  ,Wahlbezirk,0003,31,64,998,599,17,582,167,167,123,0,62,40,0,0,0,0,18,0,5,0,0,0,0,0,0,0,0,0,0,0
67,12067440,Schöneiche bei Berlin  ,Wahlbezirk,0004,31,64,945,598,18,580,129,209,100,0,56,50,0,0,0,0,28,0,8,0,0,0,0,0,0,0,0,0,0,0
67,12067440,Schöneiche bei Berlin  ,Wahlbezirk,0005,31,64,1196,739,31,708,186,246,145,0,57,40,0,0,0,0,24,0,10,0,0,0,0,0,0,0,0,0,0,0
67,12067440,Schöneiche bei Berlin  ,Wahlbezirk,0006,31,64,1284,741,26,715,168,241,156,0,68,54,0,0,0,0,19,0,9,0,0,0,0,0,0,0,0,0,0,0
