KreisNr,GemeindeNr,Gemeindename,Wahlbezirksart,Wahlbezirk,Landtagswahlkreis,Bundestagswahlkreis,Wahlberechtigte,Waehler,Ungueltig,Gueltig,SPD,LINKE,CDU,DVU,GRÜNE/B90,FDP,50Plus,DKP,REP,Die-Volksinitiative,NPD,RRP,FREIE_WÄHLER
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0001,27,63,1069,567,17,550,177,183,87,9,27,43,1,0,0,0,14,3,6
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0002,27,63,1269,766,38,728,287,199,119,10,36,60,1,1,0,0,8,2,5
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0003,27,63,1217,702,24,678,321,157,105,9,30,25,2,1,1,1,22,3,1
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0004,27,63,1255,816,11,805,280,245,170,9,51,39,3,0,0,0,2,1,5
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0005,27,63,541,276,11,265,96,59,58,3,13,17,3,1,0,1,9,3,2
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0006,27,63,1184,710,16,694,249,178,143,8,42,56,2,1,0,0,9,2,4
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0007,27,63,838,391,15,376,129,135,45,12,12,21,1,2,1,0,11,1,6
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0008,27,63,969,467,15,452,161,150,45,2,17,24,5,1,1,0,34,2,10
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0009,27,63,865,402,14,388,115,145,48,2,19,17,2,1,0,0,31,2,6
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0010,27,63,969,398,16,382,113,153,57,10,11,25,1,1,0,0,9,1,1
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0011,27,63,857,389,6,383,109,147,49,14,22,29,3,1,0,0,2,5,2
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0012,27,63,1225,640,18,622,235,221,92,8,18,26,2,0,0,0,13,3,4
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0013,27,63,1010,463,7,456,152,175,51,19,19,29,4,1,1,0,3,2,0
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0014,27,63,785,485,9,476,133,129,94,3,27,58,3,0,2,3,15,4,5
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0015,27,63,602,365,7,358,107,115,65,5,13,37,3,0,0,0,9,1,3
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0016,27,63,760,381,8,373,105,118,66,2,20,34,1,0,1,0,17,2,7
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0017,27,63,590,326,13,313,120,81,39,5,16,33,2,0,1,0,10,1,5
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0018,27,63,1164,701,23,678,267,198,107,11,21,39,2,2,2,0,18,2,9
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0019,27,63,1212,783,11,772,268,211,142,8,52,69,1,1,0,0,11,2,7
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0020,27,63,1383,857,19,838,283,232,151,17,63,72,0,1,1,0,13,4,1
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0021,27,63,1292,806,27,779,237,243,147,3,45,70,6,1,1,1,15,2,8
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0022,27,63,755,419,13,406,144,89,72,14,31,31,8,2,1,0,7,1,6
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0023,27,63,1061,651,10,641,207,162,142,3,39,46,5,1,1,1,28,3,3
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0024,27,63,750,454,4,450,136,146,81,9,25,39,0,1,0,0,10,0,3
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0025,27,63,828,511,12,499,160,147,78,1,40,39,4,0,1,1,21,4,3
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0026,27,63,1253,799,21,778,281,201,167,4,57,54,3,0,1,0,4,1,5
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0027,27,63,840,531,11,520,165,171,93,0,16,31,3,1,0,0,26,1,13
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0028,27,63,1026,702,8,694,241,180,130,11,53,50,2,2,2,2,12,1,8
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0029,27,63,738,455,18,437,139,128,89,4,27,30,1,1,1,2,8,1,6
61,12061265,Krausnick-Groß Wasserburg  ,Wahlbezirk,1601,28,63,189,121,5,116,29,30,37,3,2,9,0,0,0,0,6,0,0
61,12061265,Krausnick-Groß Wasserburg  ,Wahlbezirk,1602,28,63,245,218,6,212,53,34,66,3,12,21,0,0,2,1,16,1,3
61,12061308,Lieberose  ,Wahlbezirk,0008,28,63,1015,629,18,611,166,209,118,15,14,41,1,0,1,1,34,2,9
61,12061308,Lieberose  ,Wahlbezirk,0009,28,63,77,52,5,47,9,17,10,0,2,2,0,0,0,2,5,0,0
61,12061308,Lieberose  ,Wahlbezirk,0010,28,63,96,74,3,71,29,16,10,4,1,6,2,0,0,0,1,0,2
61,12061308,Lieberose  ,Wahlbezirk,0011,28,63,122,87,1,86,20,43,16,2,1,1,0,0,1,2,0,0,0
61,12061308,Lieberose  ,Wahlbezirk,0029,28,63,54,41,0,41,11,9,10,0,1,6,0,1,0,0,0,2,1
61,12061316,Lübben (Spreewald)  ,Wahlbezirk,0001,28,63,917,395,15,380,147,92,80,9,16,14,1,0,0,2,8,2,9
61,12061316,Lübben (Spreewald)  ,Wahlbezirk,0002,28,63,956,434,19,415,154,118,74,4,10,26,3,0,0,1,16,5,4
61,12061316,Lübben (Spreewald)  ,Wahlbezirk,0003,28,63,1036,503,21,482,165,161,77,6,10,24,3,1,2,3,21,4,5
61,12061316,Lübben (Spreewald)  ,Wahlbezirk,0004,28,63,1218,554,14,540,171,159,116,6,9,40,6,1,4,6,12,2,8
61,12061316,Lübben (Spreewald)  ,Wahlbezirk,0005,28,63,1223,657,29,628,184,171,158,4,29,46,2,2,1,2,16,0,13
61,12061316,Lübben (Spreewald)  ,Wahlbezirk,0006,28,63,991,535,12,523,188,150,105,8,12,32,2,0,0,1,14,3,8
61,12061316,Lübben (Spreewald)  ,Wahlbezirk,0007,28,63,1272,618,14,604,196,159,142,4,16,47,1,0,1,4,15,7,12
61,12061316,Lübben (Spreewald)  ,Wahlbezirk,0008,28,63,1294,735,23,712,219,171,188,3,19,61,2,0,2,10,22,2,13
61,12061316,Lübben (Spreewald)  ,Wahlbezirk,0009,28,63,515,351,14,337,95,98,71,4,20,27,0,0,0,2,12,2,6
61,12061316,Lübben (Spreewald)  ,Wahlbezirk,0010,28,63,616,416,11,405,152,70,103,10,14,27,2,2,3,0,10,2,10
61,12061316,Lübben (Spreewald)  ,Wahlbezirk,0011,28,63,328,185,9,176,56,34,51,0,7,17,0,0,0,1,5,0,5
61,12061316,Lübben (Spreewald)  ,Wahlbezirk,0012,28,63,150,106,3,103,27,21,30,2,10,6,0,1,0,2,3,0,1
61,12061316,Lübben (Spreewald)  ,Wahlbezirk,0013,28,63,1241,692,39,653,203,159,142,6,37,50,4,0,3,7,23,3,16
61,12061316,Lübben (Spreewald)  ,Wahlbezirk,0014,28,63,489,315,13,302,102,54,70,6,6,25,1,0,1,9,13,5,10
61,12061320,Luckau  ,Wahlbezirk,0001,28,63,950,600,18,582,253,107,118,4,16,59,2,0,1,4,11,0,7
61,12061320,Luckau  ,Wahlbezirk,0002,28,63,835,421,10,411,154,110,78,7,12,30,3,0,1,3,7,2,4
61,12061320,Luckau  ,Wahlbezirk,0003,28,63,973,652,7,645,261,147,130,7,12,56,3,0,2,11,6,1,9
61,12061320,Luckau  ,Wahlbezirk,0004,28,63,1009,582,19,563,245,128,104,3,8,34,3,2,0,4,19,2,11
61,12061320,Luckau  ,Wahlbezirk,0005,28,63,344,233,10,223,76,48,60,0,2,21,0,0,2,4,4,2,4
61,12061320,Luckau  ,Wahlbezirk,0006,28,63,586,359,7,352,141,93,66,2,15,19,1,1,0,1,5,0,8
61,12061320,Luckau  ,Wahlbezirk,0007,28,63,68,51,0,51,15,16,11,0,5,2,0,0,1,0,0,0,1
61,12061320,Luckau  ,Wahlbezirk,0008,28,63,122,85,5,80,32,16,19,2,3,5,0,0,0,1,2,0,0
61,12061320,Luckau  ,Wahlbezirk,0009,28,63,43,30,1,29,12,5,5,1,0,4,0,0,0,1,1,0,0
61,12061320,Luckau  ,Wahlbezirk,0010,28,63,272,172,6,166,59,47,38,1,6,9,1,0,0,0,2,0,3
61,12061320,Luckau  ,Wahlbezirk,0011,28,63,259,195,4,191,80,31,37,1,12,13,1,1,0,2,9,1,3
61,12061320,Luckau  ,Wahlbezirk,0012,28,63,196,130,9,121,56,26,20,1,4,4,0,0,0,1,6,0,3
61,12061320,Luckau  ,Wahlbezirk,0013,28,63,158,114,1,113,26,42,22,0,1,5,0,0,0,3,10,0,4
61,12061320,Luckau  ,Wahlbezirk,0014,28,63,95,78,6,72,24,21,16,1,0,3,0,1,0,2,3,0,1
61,12061320,Luckau  ,Wahlbezirk,0015,28,63,90,62,5,57,28,11,9,0,4,2,0,0,0,2,0,0,1
61,12061320,Luckau  ,Wahlbezirk,0016,28,63,109,78,4,74,26,22,12,0,4,8,0,0,1,0,0,0,1
61,12061320,Luckau  ,Wahlbezirk,0017,28,63,171,132,3,129,46,22,39,2,3,12,1,1,0,0,2,1,0
61,12061320,Luckau  ,Wahlbezirk,0018,28,63,317,213,3,210,77,54,38,1,9,16,1,1,1,1,8,1,2
61,12061320,Luckau  ,Wahlbezirk,0019,28,63,140,115,2,113,34,31,31,0,3,12,0,0,0,1,1,0,0
61,12061320,Luckau  ,Wahlbezirk,0020,28,63,170,125,6,119,46,20,27,1,5,12,0,0,0,0,6,0,2
61,12061320,Luckau  ,Wahlbezirk,0021,28,63,126,94,1,93,30,16,20,1,2,5,1,0,0,17,1,0,0
61,12061320,Luckau  ,Wahlbezirk,0022,28,63,350,234,8,226,100,30,58,1,8,11,1,0,2,6,4,1,4
61,12061320,Luckau  ,Wahlbezirk,0023,28,63,704,302,6,296,96,57,77,3,7,30,1,0,0,3,16,2,4
61,12061320,Luckau  ,Wahlbezirk,0024,28,63,495,290,15,275,90,61,73,6,10,15,2,0,1,0,10,1,6
61,12061320,Luckau  ,Wahlbezirk,0025,28,63,237,153,5,148,59,38,26,0,14,6,1,0,1,0,1,1,1
61,12061328,Märkisch Buchholz  ,Wahlbezirk,0010,28,63,633,393,4,389,155,96,59,7,12,24,5,1,0,0,28,0,2
61,12061328,Märkisch Buchholz  ,Wahlbezirk,0011,28,63,80,50,1,49,21,6,12,0,2,5,0,0,0,0,2,1,0
61,12061329,Märkische Heide  ,Wahlbezirk,0001,28,63,340,210,11,199,78,39,48,1,3,12,0,2,1,5,2,3,5
61,12061329,Märkische Heide  ,Wahlbezirk,0002,28,63,119,86,1,85,35,23,19,1,3,2,0,0,0,0,2,0,0
61,12061329,Märkische Heide  ,Wahlbezirk,0003,28,63,222,155,4,151,44,28,44,3,1,12,1,0,1,3,9,2,3
61,12061329,Märkische Heide  ,Wahlbezirk,0004,28,63,69,53,2,51,15,9,8,1,1,0,0,0,0,16,0,0,1
61,12061329,Märkische Heide  ,Wahlbezirk,0005,28,63,158,99,5,94,32,22,15,2,2,5,0,0,0,6,5,2,3
61,12061329,Märkische Heide  ,Wahlbezirk,0006,28,63,541,328,10,318,133,62,73,1,11,15,1,0,1,9,7,2,3
61,12061329,Märkische Heide  ,Wahlbezirk,0007,28,63,367,244,9,235,92,60,30,3,2,24,0,0,1,12,7,1,3
61,12061329,Märkische Heide  ,Wahlbezirk,0008,28,63,205,143,4,139,50,17,46,0,4,4,0,0,0,2,13,1,2
61,12061329,Märkische Heide  ,Wahlbezirk,0009,28,63,312,221,10,211,60,30,67,0,6,9,1,0,2,20,8,3,5
61,12061329,Märkische Heide  ,Wahlbezirk,0010,28,63,128,81,2,79,19,16,15,2,3,3,0,0,1,19,0,0,1
61,12061329,Märkische Heide  ,Wahlbezirk,0011,28,63,136,93,7,86,21,8,13,1,2,4,0,0,0,35,0,0,2
61,12061329,Märkische Heide  ,Wahlbezirk,0012,28,63,215,152,1,151,44,37,30,2,8,10,0,2,0,14,1,1,2
61,12061329,Märkische Heide  ,Wahlbezirk,0013,28,63,275,170,5,165,48,32,25,2,2,11,0,0,0,35,7,1,2
61,12061329,Märkische Heide  ,Wahlbezirk,0014,28,63,301,197,8,189,60,48,30,2,17,11,1,0,0,11,6,1,2
61,12061329,Märkische Heide  ,Wahlbezirk,0015,28,63,230,140,4,136,51,23,34,4,8,6,1,0,1,0,6,1,1
61,12061329,Märkische Heide  ,Wahlbezirk,0016,28,63,179,125,4,121,38,27,38,2,1,5,0,0,1,4,4,0,1
61,12061332,Mittenwalde  ,Wahlbezirk,0001,26,63,969,610,22,588,180,169,133,4,24,30,1,2,2,0,25,2,16
61,12061332,Mittenwalde  ,Wahlbezirk,0002,26,63,896,503,18,485,167,118,129,3,17,26,3,1,1,0,14,2,4
61,12061332,Mittenwalde  ,Wahlbezirk,0003,26,63,335,194,7,187,46,23,61,3,10,30,1,1,2,0,5,1,4
61,12061332,Mittenwalde  ,Wahlbezirk,0004,26,63,697,429,11,418,126,51,130,0,31,57,2,0,3,0,13,2,3
61,12061332,Mittenwalde  ,Wahlbezirk,0005,26,63,696,422,14,408,119,66,113,5,22,57,1,0,0,0,19,1,5
61,12061332,Mittenwalde  ,Wahlbezirk,0006,26,63,520,326,12,314,90,65,90,6,13,34,1,0,0,3,5,1,6
61,12061332,Mittenwalde  ,Wahlbezirk,0007,26,63,508,320,10,310,95,95,45,5,15,18,0,0,1,0,26,3,7
61,12061332,Mittenwalde  ,Wahlbezirk,0008,26,63,451,310,5,305,118,78,55,0,14,21,1,0,2,0,6,1,9
61,12061332,Mittenwalde  ,Wahlbezirk,0009,26,63,344,233,10,223,70,36,66,0,6,31,0,1,0,0,12,0,1
61,12061332,Mittenwalde  ,Wahlbezirk,0010,26,63,564,286,8,278,87,68,69,1,12,19,0,0,1,0,13,3,5
61,12061332,Mittenwalde  ,Wahlbezirk,0011,26,63,519,311,8,303,95,84,71,2,9,21,3,2,1,0,8,2,5
61,12061332,Mittenwalde  ,Wahlbezirk,0012,26,63,718,445,15,430,137,122,96,3,16,19,1,0,1,0,29,2,4
61,12061344,Münchehofe  ,Wahlbezirk,0015,28,63,260,177,6,171,67,51,34,0,4,6,0,0,0,2,5,0,2
61,12061344,Münchehofe  ,Wahlbezirk,0016,28,63,82,61,1,60,18,17,7,0,7,6,0,2,0,1,2,0,0
61,12061344,Münchehofe  ,Wahlbezirk,0017,28,63,117,82,7,75,26,17,18,0,0,3,0,1,0,1,8,1,0
61,12061352,Neu Zauche  ,Wahlbezirk,0013,28,63,181,123,2,121,45,38,24,0,2,8,0,0,1,2,1,0,0
61,12061352,Neu Zauche  ,Wahlbezirk,0014,28,63,874,439,25,414,126,114,75,4,18,37,2,2,2,7,19,2,6
61,12061405,Rietzneuendorf-Staakow  ,Wahlbezirk,1801,28,63,411,284,11,273,103,61,64,1,7,18,2,0,0,2,12,2,1
61,12061405,Rietzneuendorf-Staakow  ,Wahlbezirk,1802,28,63,157,81,7,74,26,18,13,0,1,9,0,0,0,2,3,0,2
61,12061428,Schlepzig  ,Wahlbezirk,4701,28,63,556,319,10,309,97,56,87,1,17,26,0,0,1,2,13,2,7
61,12061433,Schönefeld  ,Wahlbezirk,0001,26,63,994,565,16,549,144,146,109,2,33,62,2,1,2,0,29,2,17
61,12061433,Schönefeld  ,Wahlbezirk,0002,26,63,555,326,9,317,83,61,67,0,35,41,4,0,0,2,14,2,8
61,12061433,Schönefeld  ,Wahlbezirk,0003,26,63,607,305,10,295,94,59,63,4,23,15,2,1,3,0,19,4,8
61,12061433,Schönefeld  ,Wahlbezirk,0004,26,63,1020,546,11,535,203,186,78,0,19,28,1,0,1,0,9,1,9
61,12061433,Schönefeld  ,Wahlbezirk,0005,26,63,1397,744,23,721,227,174,145,3,45,74,2,3,2,2,25,3,16
61,12061433,Schönefeld  ,Wahlbezirk,0006,26,63,1005,585,20,565,198,52,181,2,51,63,0,0,2,0,9,0,7
61,12061433,Schönefeld  ,Wahlbezirk,0007,26,63,1023,640,21,619,171,78,194,2,50,93,2,0,2,0,20,3,4
61,12061433,Schönefeld  ,Wahlbezirk,0008,26,63,1006,645,18,627,185,73,192,6,60,72,5,0,7,1,19,1,6
61,12061433,Schönefeld  ,Wahlbezirk,0009,26,63,1088,632,23,609,177,76,192,4,47,75,5,0,2,0,16,5,10
61,12061433,Schönefeld  ,Wahlbezirk,0010,26,63,1102,648,15,633,200,58,175,2,53,100,5,0,3,1,22,6,8
61,12061435,Schönwald  ,Wahlbezirk,1901,28,63,740,423,22,401,135,90,94,4,21,33,0,0,0,6,15,2,1
61,12061435,Schönwald  ,Wahlbezirk,1902,28,63,296,180,4,176,58,43,48,0,6,10,0,0,1,0,7,2,1
61,12061444,Schulzendorf  ,Wahlbezirk,0001,26,63,1445,885,24,861,229,260,184,5,57,43,1,0,2,12,34,4,30
61,12061444,Schulzendorf  ,Wahlbezirk,0002,26,63,1253,804,31,773,232,234,146,3,61,34,8,2,0,4,25,5,19
61,12061444,Schulzendorf  ,Wahlbezirk,0003,26,63,1336,912,31,881,269,255,192,6,49,43,4,1,1,2,27,2,30
61,12061444,Schulzendorf  ,Wahlbezirk,0004,26,63,1314,817,17,800,284,185,140,1,59,58,3,0,1,2,33,1,33
61,12061444,Schulzendorf  ,Wahlbezirk,0005,26,63,1183,726,22,704,248,180,133,1,49,43,2,2,0,4,32,2,8
61,12061448,Schwerin  ,Wahlbezirk,0018,28,63,677,461,19,442,127,92,130,1,17,47,0,0,0,1,17,4,6
61,12061450,Schwielochsee  ,Wahlbezirk,0015,28,63,414,259,9,250,61,65,73,5,4,26,1,0,0,4,7,1,3
61,12061450,Schwielochsee  ,Wahlbezirk,0016,28,63,99,84,5,79,12,3,36,1,8,12,0,0,0,0,6,0,1
61,12061450,Schwielochsee  ,Wahlbezirk,0017,28,63,74,48,0,48,22,10,10,0,0,0,0,0,0,5,1,0,0
61,12061450,Schwielochsee  ,Wahlbezirk,0018,28,63,225,151,7,144,47,35,42,6,2,9,0,0,0,1,2,0,0
61,12061450,Schwielochsee  ,Wahlbezirk,0019,28,63,154,99,2,97,27,21,35,0,2,8,0,1,0,0,2,0,1
61,12061450,Schwielochsee  ,Wahlbezirk,0020,28,63,120,87,5,82,33,16,21,1,1,4,0,0,0,2,2,1,1
61,12061450,Schwielochsee  ,Wahlbezirk,0021,28,63,104,85,0,85,17,27,25,6,1,6,0,0,1,0,1,1,0
61,12061450,Schwielochsee  ,Wahlbezirk,0022,28,63,136,105,5,100,40,26,16,1,4,5,1,0,0,0,7,0,0
61,12061450,Schwielochsee  ,Wahlbezirk,0023,28,63,108,83,3,80,31,18,21,1,3,4,0,0,0,0,2,0,0
61,12061470,Spreewaldheide  ,Wahlbezirk,0024,28,63,169,110,3,107,38,23,31,1,0,6,0,0,3,2,1,2,0
61,12061470,Spreewaldheide  ,Wahlbezirk,0025,28,63,131,101,9,92,28,19,23,0,6,4,0,0,0,4,4,0,4
61,12061470,Spreewaldheide  ,Wahlbezirk,0026,28,63,82,46,0,46,16,9,8,0,8,1,0,0,0,3,0,0,1
61,12061470,Spreewaldheide  ,Wahlbezirk,0027,28,63,61,34,0,34,6,1,17,0,1,1,0,0,0,6,2,0,0
61,12061471,Steinreich  ,Wahlbezirk,0011,28,63,147,135,6,129,51,32,27,1,4,7,1,0,0,1,3,0,2
61,12061471,Steinreich  ,Wahlbezirk,0012,28,63,244,141,5,136,48,51,18,0,2,6,0,0,0,1,7,1,2
61,12061476,Straupitz  ,Wahlbezirk,0028,28,63,911,573,23,550,188,125,143,7,13,40,1,0,2,4,20,1,6
61,12061492,Teupitz  ,Wahlbezirk,0006,28,63,883,449,10,439,134,109,107,5,26,35,0,0,0,0,18,1,4
61,12061492,Teupitz  ,Wahlbezirk,0007,28,63,173,119,6,113,46,12,29,1,0,12,1,0,0,0,6,1,5
61,12061492,Teupitz  ,Wahlbezirk,0008,28,63,153,91,5,86,27,18,24,0,1,13,0,0,0,0,3,0,0
61,12061492,Teupitz  ,Wahlbezirk,0009,28,63,349,231,8,223,54,81,47,1,9,9,0,0,0,0,17,2,3
61,12061510,Unterspreewald  ,Wahlbezirk,1701,28,63,181,108,3,105,38,15,31,1,3,10,1,0,0,0,4,0,2
61,12061510,Unterspreewald  ,Wahlbezirk,1702,28,63,221,152,11,141,44,31,24,2,5,11,0,0,1,2,19,1,1
61,12061510,Unterspreewald  ,Wahlbezirk,1703,28,63,357,228,7,221,67,58,62,0,6,16,1,0,2,1,5,0,3
61,12061540,Wildau  ,Wahlbezirk,0001,26,63,1193,798,13,785,270,213,155,0,53,61,1,0,1,3,15,2,11
61,12061540,Wildau  ,Wahlbezirk,0002,26,63,1284,780,26,754,214,240,123,2,42,72,3,4,1,0,31,4,18
61,12061540,Wildau  ,Wahlbezirk,0003,26,63,1182,739,8,731,270,195,155,3,44,42,2,0,1,1,14,1,3
61,12061540,Wildau  ,Wahlbezirk,0004,26,63,1144,651,15,636,212,224,95,3,20,34,7,0,1,0,23,6,11
61,12061540,Wildau  ,Wahlbezirk,0005,26,63,1140,728,26,702,287,228,89,2,25,25,5,1,4,0,25,1,10
61,12061540,Wildau  ,Wahlbezirk,0006,26,63,1151,696,18,678,263,184,117,1,32,40,1,3,2,2,18,3,12
61,12061540,Wildau  ,Wahlbezirk,0007,26,63,2452,678,33,645,233,211,106,4,20,25,1,2,3,2,27,3,8
61,12061572,Zeuthen  ,Wahlbezirk,0009,26,63,968,574,11,563,199,196,74,2,39,32,1,1,1,0,10,3,5
61,12061572,Zeuthen  ,Wahlbezirk,0010,26,63,1013,596,14,582,179,138,131,0,43,66,0,1,0,0,16,4,4
61,12061572,Zeuthen  ,Wahlbezirk,0011,26,63,881,529,12,517,171,121,92,1,46,55,2,0,3,0,15,2,9
61,12061572,Zeuthen  ,Wahlbezirk,0012,26,63,874,456,10,446,144,129,91,1,38,26,2,0,0,1,9,0,5
61,12061572,Zeuthen  ,Wahlbezirk,0013,26,63,982,659,7,652,239,165,120,2,56,35,3,1,0,2,15,4,10
61,12061572,Zeuthen  ,Wahlbezirk,0014,26,63,873,558,21,537,202,131,79,2,47,35,4,1,1,0,22,4,9
61,12061572,Zeuthen  ,Wahlbezirk,0015,26,63,902,593,13,580,197,144,119,0,47,45,2,0,1,0,19,2,4
61,12061572,Zeuthen  ,Wahlbezirk,0016,26,63,787,481,10,471,162,121,91,1,38,33,3,0,1,1,0,13,7
61,12061572,Zeuthen  ,Wahlbezirk,0017,26,63,779,508,4,504,200,123,82,0,44,37,1,1,1,1,11,1,2
61,12061572,Zeuthen  ,Wahlbezirk,0018,26,63,776,502,6,496,175,118,92,0,55,36,1,0,0,0,11,3,5
61,12061926,Briefwahl für LTW 26 im Kreis 61,Briefwahlbezirk,9001,26,63,0,728,7,721,229,256,116,0,34,42,6,0,1,4,11,7,15
61,12061926,Briefwahl für LTW 26 im Kreis 61,Briefwahlbezirk,9002,26,63,0,901,8,893,262,263,154,1,110,55,4,0,2,2,17,4,19
61,12061926,Briefwahl für LTW 26 im Kreis 61,Briefwahlbezirk,9011,26,63,0,606,10,596,183,136,166,1,41,32,6,2,6,8,5,6,4
61,12061926,Briefwahl für LTW 26 im Kreis 61,Briefwahlbezirk,9013,26,63,0,602,36,566,163,133,144,3,34,58,6,3,3,1,3,4,11
61,12061926,Briefwahl für LTW 26 im Kreis 61,Briefwahlbezirk,9014,26,63,0,544,6,538,124,64,190,1,42,80,1,0,2,1,8,3,22
61,12061926,Briefwahl für LTW 26 im Kreis 61,Briefwahlbezirk,9015,26,63,0,969,11,958,296,254,170,3,102,60,8,4,0,4,15,10,32
61,12061926,Briefwahl für LTW 26 im Kreis 61,Briefwahlbezirk,9017,26,63,0,846,13,833,317,226,162,3,45,37,6,3,2,5,9,5,13
61,12061926,Briefwahl für LTW 26 im Kreis 61,Briefwahlbezirk,9018,26,63,0,814,9,805,260,223,179,0,69,44,7,0,0,0,7,1,15
61,12061926,Briefwahl für LTW 26 im Kreis 61,Briefwahlbezirk,9019,26,63,0,591,3,588,201,153,115,1,52,32,1,1,0,2,10,6,14
61,12061927,Briefwahl für LTW 27 im Kreis 61,Briefwahlbezirk,9001,27,63,0,853,2,851,295,238,158,8,54,67,5,1,1,2,10,7,5
61,12061927,Briefwahl für LTW 27 im Kreis 61,Briefwahlbezirk,9002,27,63,0,593,2,591,204,242,62,8,24,23,5,0,3,4,4,6,6
61,12061927,Briefwahl für LTW 27 im Kreis 61,Briefwahlbezirk,9003,27,63,0,885,4,881,290,210,167,7,74,94,6,0,0,1,9,4,19
61,12061927,Briefwahl für LTW 27 im Kreis 61,Briefwahlbezirk,9004,27,63,0,782,8,774,234,211,168,5,60,62,5,1,0,3,6,3,16
61,12061928,Briefwahl für LTW 28 im Kreis 61,Briefwahlbezirk,9003,28,63,0,303,3,300,113,59,81,1,18,11,2,0,0,8,4,2,1
61,12061928,Briefwahl für LTW 28 im Kreis 61,Briefwahlbezirk,9004,28,63,0,196,2,194,61,39,49,1,13,15,1,0,0,10,3,0,2
61,12061928,Briefwahl für LTW 28 im Kreis 61,Briefwahlbezirk,9005,28,63,0,594,21,573,164,171,128,3,33,38,7,1,3,2,14,5,4
61,12061928,Briefwahl für LTW 28 im Kreis 61,Briefwahlbezirk,9006,28,63,0,505,2,503,135,142,127,3,12,42,3,2,0,19,6,4,8
61,12061928,Briefwahl für LTW 28 im Kreis 61,Briefwahlbezirk,9007,28,63,0,784,8,776,287,181,174,8,29,56,2,0,0,9,11,4,15
61,12061928,Briefwahl für LTW 28 im Kreis 61,Briefwahlbezirk,9008,28,63,0,707,9,698,222,217,138,6,26,42,3,2,3,6,15,7,11
61,12061928,Briefwahl für LTW 28 im Kreis 61,Briefwahlbezirk,9009,28,63,0,648,11,637,170,148,163,6,44,56,1,3,1,22,12,4,7
61,12061928,Briefwahl für LTW 28 im Kreis 61,Briefwahlbezirk,9010,28,63,0,253,0,253,62,54,55,2,17,23,0,1,0,33,3,1,2
61,12061928,Briefwahl für LTW 28 im Kreis 61,Briefwahlbezirk,9012,28,63,0,683,13,670,195,188,149,5,26,62,3,0,2,2,18,8,12
61,12061928,Briefwahl für LTW 28 im Kreis 61,Briefwahlbezirk,9016,28,63,0,267,5,262,56,74,66,0,12,32,1,0,0,7,8,2,4
62,12062024,Bad Liebenwerda  ,Wahlbezirk,0001,37,66,818,420,13,407,125,119,86,7,13,28,4,0,1,2,8,2,12
62,12062024,Bad Liebenwerda  ,Wahlbezirk,0002,37,66,651,318,10,308,92,104,51,3,7,17,7,1,2,0,9,4,11
62,12062024,Bad Liebenwerda  ,Wahlbezirk,0003,37,66,411,242,10,232,71,59,46,1,9,24,3,1,1,0,8,1,8
62,12062024,Bad Liebenwerda  ,Wahlbezirk,0004,37,66,932,468,12,456,147,119,100,13,11,46,2,2,0,0,7,0,9
62,12062024,Bad Liebenwerda  ,Wahlbezirk,0005,37,66,506,284,7,277,84,61,74,6,7,22,1,0,2,0,11,1,8
62,12062024,Bad Liebenwerda  ,Wahlbezirk,0006,37,66,379,249,7,242,59,75,36,10,3,18,7,0,1,1,18,1,13
62,12062024,Bad Liebenwerda  ,Wahlbezirk,0007,37,66,330,185,6,179,49,49,36,2,4,23,0,0,3,0,3,3,7
62,12062024,Bad Liebenwerda  ,Wahlbezirk,0008,37,66,394,219,7,212,62,58,47,4,6,25,0,0,0,0,7,0,3
62,12062024,Bad Liebenwerda  ,Wahlbezirk,0009,37,66,969,520,10,510,147,112,134,14,16,52,0,0,1,1,20,1,12
