AGS,Gebietskörperschaft,Wahlbezirksnummer,Wahlberechtigte,darunter: Wahlberechtigte mit Sperrvermerk,Wähler,Wahlbeteiligung,"Ungültige Erststimmen","Gültige Erststimmen",SPD,"Anteil SPD in %",CDU,"Anteil CDU in %",PDS,"Anteil PDS in %",BFWG,"Anteil BFWG in %","BFB Die Offensive","Anteil BFB Die Offensive in %",GRÜNE/B90,"Anteil GRÜNE/B90 in %","Bürger Bündnis","Anteil Bürger Bündnis in %",FDP,"Anteil FDP in %",NPD,"Anteil NPD in %",EB,"Anteil EB in %"
1207234009,Rangsdorf,0071,119,7,45,"37,82",0,45,15,"33,33",12,"26,67",8,"17,78",0,"0,00",1,"2,22",0,"0,00",0,"0,00",9,"20,00",0,"0,00",0,"0,00"
1207234401,Rehagen,0001,570,15,317,"55,61",5,312,108,"34,62",118,"37,82",68,"21,79",0,"0,00",0,"0,00",5,"1,60",0,"0,00",13,"4,17",0,"0,00",0,"0,00"
1207235604,Rietdorf,0001,101,0,74,"73,27",0,74,24,"32,43",34,"45,95",12,"16,22",0,"0,00",0,"0,00",1,"1,35",0,"0,00",3,"4,05",0,"0,00",0,"0,00"
1207236404,Rosenthal,0001,265,0,171,"64,53",0,171,87,"50,88",51,"29,82",31,"18,13",0,"0,00",0,"0,00",0,"0,00",0,"0,00",2,"1,17",0,"0,00",0,"0,00"
1207236404,Rosenthal,0002,73,0,56,"76,71",1,55,26,"47,27",13,"23,64",14,"25,45",0,"0,00",0,"0,00",0,"0,00",0,"0,00",2,"3,64",0,"0,00",0,"0,00"
1207236801,Saalow,0001,805,30,314,"39,01",15,299,134,"44,82",97,"32,44",48,"16,05",0,"0,00",0,"0,00",10,"3,34",0,"0,00",10,"3,34",0,"0,00",0,"0,00"
1207237602,Schöbendorf,0001,145,0,78,"53,79",2,76,35,"46,05",29,"38,16",12,"15,79",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00"
1207238004,Schöna-Kolpien,0001,304,11,226,"74,34",4,222,94,"42,34",78,"35,14",38,"17,12",0,"0,00",0,"0,00",4,"1,80",0,"0,00",8,"3,60",0,"0,00",0,"0,00"
1207238811,Schöneiche,0011,448,11,268,"59,82",6,262,98,"37,40",111,"42,37",32,"12,21",0,"0,00",8,"3,05",2,"0,76",6,"2,29",5,"1,91",0,"0,00",0,"0,00"
1207239210,Schönhagen,0009,221,4,121,"54,75",3,118,40,"33,90",35,"29,66",36,"30,51",0,"0,00",0,"0,00",4,"3,39",0,"0,00",3,"2,54",0,"0,00",0,"0,00"
1207241201,Sperenberg,0001,1169,56,643,"55,00",15,628,206,"32,80",176,"28,03",217,"34,55",0,"0,00",0,"0,00",14,"2,23",0,"0,00",15,"2,39",0,"0,00",0,"0,00"
1207241201,Sperenberg,0002,242,4,137,"56,61",5,132,24,"18,18",35,"26,52",67,"50,76",0,"0,00",0,"0,00",1,"0,76",0,"0,00",5,"3,79",0,"0,00",0,"0,00"
1207242110,Thyrow,0002,177,1,100,"56,50",4,96,16,"16,67",48,"50,00",19,"19,79",0,"0,00",0,"0,00",1,"1,04",0,"0,00",12,"12,50",0,"0,00",0,"0,00"
1207242110,Thyrow,0004,169,10,96,"56,80",3,93,20,"21,51",50,"53,76",20,"21,51",0,"0,00",0,"0,00",0,"0,00",0,"0,00",3,"3,23",0,"0,00",0,"0,00"
1207242110,Thyrow,0008,141,1,76,"53,90",1,75,41,"54,67",27,"36,00",6,"8,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",1,"1,33",0,"0,00",0,"0,00"
1207242110,Thyrow,0011,880,68,545,"61,93",11,534,156,"29,21",251,"47,00",88,"16,48",0,"0,00",0,"0,00",10,"1,87",0,"0,00",29,"5,43",0,"0,00",0,"0,00"
1207242610,Trebbin,0001,393,19,239,"60,81",4,235,97,"41,28",77,"32,77",46,"19,57",0,"0,00",0,"0,00",5,"2,13",0,"0,00",10,"4,26",0,"0,00",0,"0,00"
1207242610,Trebbin,0003,244,6,147,"60,25",3,144,67,"46,53",60,"41,67",8,"5,56",0,"0,00",0,"0,00",6,"4,17",0,"0,00",3,"2,08",0,"0,00",0,"0,00"
1207242610,Trebbin,0005,439,12,209,"47,61",5,204,66,"32,35",73,"35,78",48,"23,53",0,"0,00",0,"0,00",8,"3,92",0,"0,00",9,"4,41",0,"0,00",0,"0,00"
1207242610,Trebbin,0006,245,3,142,"57,96",4,138,60,"43,48",39,"28,26",32,"23,19",0,"0,00",0,"0,00",1,"0,72",0,"0,00",6,"4,35",0,"0,00",0,"0,00"
1207242610,Trebbin,0010,159,6,96,"60,38",4,92,32,"34,78",45,"48,91",11,"11,96",0,"0,00",0,"0,00",4,"4,35",0,"0,00",0,"0,00",0,"0,00",0,"0,00"
1207242610,Trebbin,0012,202,0,150,"74,26",6,144,73,"50,69",50,"34,72",16,"11,11",0,"0,00",0,"0,00",1,"0,69",0,"0,00",4,"2,78",0,"0,00",0,"0,00"
1207242610,Trebbin,0013,1051,39,506,"48,14",15,491,235,"47,86",128,"26,07",101,"20,57",0,"0,00",0,"0,00",10,"2,04",0,"0,00",17,"3,46",0,"0,00",0,"0,00"
1207242610,Trebbin,0014,1089,57,537,"49,31",8,529,218,"41,21",166,"31,38",102,"19,28",0,"0,00",0,"0,00",22,"4,16",0,"0,00",21,"3,97",0,"0,00",0,"0,00"
1207242610,Trebbin,0015,366,13,199,"54,37",1,198,77,"38,89",72,"36,36",44,"22,22",0,"0,00",0,"0,00",1,"0,51",0,"0,00",4,"2,02",0,"0,00",0,"0,00"
1207242610,Trebbin,0016,871,35,380,"43,63",12,368,176,"47,83",91,"24,73",81,"22,01",0,"0,00",0,"0,00",8,"2,17",0,"0,00",12,"3,26",0,"0,00",0,"0,00"
1207242804,Wahlsdorf,0001,320,6,191,"59,69",3,188,92,"48,94",58,"30,85",30,"15,96",0,"0,00",0,"0,00",3,"1,60",0,"0,00",5,"2,66",0,"0,00",0,"0,00"
1207246404,Wildau-Wentdorf,0001,130,1,98,"75,38",4,94,46,"48,94",25,"26,60",15,"15,96",0,"0,00",0,"0,00",2,"2,13",0,"0,00",6,"6,38",0,"0,00",0,"0,00"
1207246811,Wünsdorf,0011,677,18,329,"48,60",8,321,151,"47,04",65,"20,25",80,"24,92",0,"0,00",7,"2,18",3,"0,93",8,"2,49",7,"2,18",0,"0,00",0,"0,00"
1207246811,Wünsdorf,0021,961,35,472,"49,12",10,462,199,"43,07",129,"27,92",79,"17,10",0,"0,00",14,"3,03",13,"2,81",13,"2,81",15,"3,25",0,"0,00",0,"0,00"
1207246811,Wünsdorf,0031,556,23,309,"55,58",6,303,113,"37,29",97,"32,01",68,"22,44",0,"0,00",6,"1,98",4,"1,32",10,"3,30",5,"1,65",0,"0,00",0,"0,00"
1207246811,Wünsdorf,0041,1335,69,500,"37,45",20,480,155,"32,29",104,"21,67",149,"31,04",0,"0,00",21,"4,38",12,"2,50",20,"4,17",19,"3,96",0,"0,00",0,"0,00"
1207246811,Wünsdorf,0051,242,4,152,"62,81",3,149,57,"38,26",48,"32,21",33,"22,15",0,"0,00",4,"2,68",0,"0,00",4,"2,68",3,"2,01",0,"0,00",0,"0,00"
1207246811,Wünsdorf,0061,74,3,45,"60,81",0,45,16,"35,56",14,"31,11",12,"26,67",0,"0,00",1,"2,22",0,"0,00",0,"0,00",2,"4,44",0,"0,00",0,"0,00"
1207247611,Zossen,0011,1437,96,608,"42,31",8,600,221,"36,83",142,"23,67",137,"22,83",0,"0,00",18,"3,00",8,"1,33",58,"9,67",16,"2,67",0,"0,00",0,"0,00"
1207247611,Zossen,0021,1085,57,522,"48,11",9,513,179,"34,89",120,"23,39",93,"18,13",0,"0,00",16,"3,12",12,"2,34",83,"16,18",10,"1,95",0,"0,00",0,"0,00"
1207247611,Zossen,0031,873,62,351,"40,21",8,343,111,"32,36",68,"19,83",85,"24,78",0,"0,00",13,"3,79",8,"2,33",47,"13,70",11,"3,21",0,"0,00",0,"0,00"
1207247611,Zossen,0041,846,42,439,"51,89",6,433,143,"33,03",94,"21,71",67,"15,47",0,"0,00",25,"5,77",10,"2,31",88,"20,32",6,"1,39",0,"0,00",0,"0,00"
1207247611,Zossen,0051,1147,74,589,"51,35",11,578,223,"38,58",112,"19,38",79,"13,67",0,"0,00",19,"3,29",7,"1,21",123,"21,28",15,"2,60",0,"0,00",0,"0,00"
1207290000,Briefwahlbezirk,9000,0,0,1614,"0,00",27,1587,526,"33,14",470,"29,62",459,"28,92",0,"0,00",0,"0,00",47,"2,96",0,"0,00",85,"5,36",0,"0,00",0,"0,00"
1207290000,Briefwahlbezirk,9001,0,0,4234,"0,00",83,4151,1474,"35,51",1064,"25,63",1048,"25,25",0,"0,00",24,"0,58",137,"3,30",128,"3,08",276,"6,65",0,"0,00",0,"0,00"
1207300401,Altkünkendorf,0001,144,8,91,"63,19",1,90,49,"54,44",18,"20,00",22,"24,44",0,"0,00",1,"1,11",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00"
1207300800,Angermünde,0001,988,53,415,"42,00",1,414,155,"37,44",108,"26,09",124,"29,95",0,"0,00",11,"2,66",1,"0,24",0,"0,00",15,"3,62",0,"0,00",0,"0,00"
1207300800,Angermünde,0002,778,27,368,"47,30",19,349,147,"42,12",97,"27,79",85,"24,36",0,"0,00",7,"2,01",7,"2,01",0,"0,00",6,"1,72",0,"0,00",0,"0,00"
1207300800,Angermünde,0003,1026,56,477,"46,49",6,471,231,"49,04",110,"23,35",103,"21,87",0,"0,00",9,"1,91",2,"0,42",0,"0,00",16,"3,40",0,"0,00",0,"0,00"
1207300800,Angermünde,0004,1083,49,471,"43,49",7,464,169,"36,42",149,"32,11",117,"25,22",0,"0,00",6,"1,29",5,"1,08",0,"0,00",18,"3,88",0,"0,00",0,"0,00"
1207300800,Angermünde,0005,993,57,505,"50,86",10,495,205,"41,41",127,"25,66",139,"28,08",0,"0,00",7,"1,41",5,"1,01",0,"0,00",12,"2,42",0,"0,00",0,"0,00"
1207300800,Angermünde,0006,1171,65,471,"40,22",12,459,175,"38,13",135,"29,41",126,"27,45",0,"0,00",14,"3,05",3,"0,65",0,"0,00",6,"1,31",0,"0,00",0,"0,00"
1207300800,Angermünde,0007,1052,79,435,"41,35",7,428,192,"44,86",103,"24,07",112,"26,17",0,"0,00",8,"1,87",8,"1,87",0,"0,00",5,"1,17",0,"0,00",0,"0,00"
1207300800,Angermünde,0008,1066,57,499,"46,81",10,489,171,"34,97",154,"31,49",129,"26,38",0,"0,00",13,"2,66",8,"1,64",0,"0,00",14,"2,86",0,"0,00",0,"0,00"
1207301603,Bagemühl,0001,127,0,78,"61,42",1,77,33,"42,86",16,"20,78",25,"32,47",1,"1,30",0,"0,00",0,"0,00",0,"0,00",2,"2,60",0,"0,00",0,"0,00"
1207302408,Beenz,0001,134,1,60,"44,78",3,57,25,"43,86",14,"24,56",16,"28,07",0,"0,00",0,"0,00",0,"0,00",0,"0,00",2,"3,51",0,"0,00",0,"0,00"
1207302802,Berkholz,0001,113,1,68,"60,18",3,65,32,"49,23",10,"15,38",18,"27,69",0,"0,00",0,"0,00",3,"4,62",0,"0,00",2,"3,08",0,"0,00",0,"0,00"
1207303210,Berkholz-Meyenburg,0001,469,20,311,"66,31",2,309,97,"31,39",96,"31,07",57,"18,45",0,"0,00",3,"0,97",5,"1,62",0,"0,00",51,"16,50",0,"0,00",0,"0,00"
1207303210,Berkholz-Meyenburg,0002,353,23,221,"62,61",4,217,71,"32,72",48,"22,12",57,"26,27",0,"0,00",3,"1,38",4,"1,84",0,"0,00",34,"15,67",0,"0,00",0,"0,00"
1207303606,Bertikow,0001,162,5,91,"56,17",0,91,41,"45,05",25,"27,47",20,"21,98",3,"3,30",0,"0,00",2,"2,20",0,"0,00",0,"0,00",0,"0,00",0,"0,00"
1207304012,Beutel,0001,148,1,84,"56,76",3,81,25,"30,86",40,"49,38",13,"16,05",0,"0,00",1,"1,23",0,"0,00",0,"0,00",2,"2,47",0,"0,00",0,"0,00"
1207304401,Biesenbrow,0001,228,3,136,"59,65",5,131,56,"42,75",35,"26,72",36,"27,48",0,"0,00",0,"0,00",1,"0,76",0,"0,00",3,"2,29",0,"0,00",0,"0,00"
1207304804,Biesendahlshof,0001,109,2,81,"74,31",2,79,42,"53,16",15,"18,99",16,"20,25",3,"3,80",0,"0,00",1,"1,27",0,"0,00",2,"2,53",0,"0,00",0,"0,00"
1207305206,Bietikow,0001,186,1,91,"48,92",2,89,29,"32,58",32,"35,96",23,"25,84",4,"4,49",0,"0,00",1,"1,12",0,"0,00",0,"0,00",0,"0,00",0,"0,00"
1207305606,Blankenburg,0001,281,7,162,"57,65",9,153,74,"48,37",38,"24,84",35,"22,88",1,"0,65",0,"0,00",4,"2,61",0,"0,00",1,"0,65",0,"0,00",0,"0,00"
1207306404,Blumberg,0001,223,4,102,"45,74",1,101,49,"48,51",21,"20,79",23,"22,77",3,"2,97",0,"0,00",1,"0,99",0,"0,00",4,"3,96",0,"0,00",0,"0,00"
1207306802,Boitzenburg,0001,1027,27,466,"45,37",10,456,191,"41,89",130,"28,51",110,"24,12",0,"0,00",5,"1,10",10,"2,19",0,"0,00",10,"2,19",0,"0,00",0,"0,00"
1207307201,Bölkendorf,0001,119,5,85,"71,43",3,82,28,"34,15",42,"51,22",11,"13,41",0,"0,00",0,"0,00",0,"0,00",0,"0,00",1,"1,22",0,"0,00",0,"0,00"
1207308001,Bruchhagen,0001,126,1,69,"54,76",0,69,26,"37,68",22,"31,88",18,"26,09",0,"0,00",2,"2,90",1,"1,45",0,"0,00",0,"0,00",0,"0,00",0,"0,00"
1207308403,Brüssow,0001,771,10,312,"40,47",5,307,126,"41,04",102,"33,22",65,"21,17",7,"2,28",0,"0,00",4,"1,30",0,"0,00",3,"0,98",0,"0,00",0,"0,00"
1207308403,Brüssow,0002,445,4,182,"40,90",5,177,63,"35,59",55,"31,07",45,"25,42",4,"2,26",0,"0,00",8,"4,52",0,"0,00",2,"1,13",0,"0,00",0,"0,00"
1207308403,Brüssow,0003,86,0,49,"56,98",2,47,19,"40,43",18,"38,30",9,"19,15",0,"0,00",0,"0,00",1,"2,13",0,"0,00",0,"0,00",0,"0,00",0,"0,00"
1207308802,Buchenhain,0001,252,6,101,"40,08",2,99,40,"40,40",17,"17,17",41,"41,41",0,"0,00",1,"1,01",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00"
1207309203,Carmzow,0001,241,2,111,"46,06",2,109,63,"57,80",25,"22,94",17,"15,60",1,"0,92",0,"0,00",1,"0,92",0,"0,00",2,"1,83",0,"0,00",0,"0,00"
1207309203,Carmzow,0002,104,1,85,"81,73",0,85,32,"37,65",30,"35,29",16,"18,82",2,"2,35",0,"0,00",2,"2,35",0,"0,00",3,"3,53",0,"0,00",0,"0,00"
1207309604,Casekow,0001,641,30,330,"51,48",9,321,142,"44,24",97,"30,22",74,"23,05",6,"1,87",0,"0,00",1,"0,31",0,"0,00",1,"0,31",0,"0,00",0,"0,00"
1207310010,Criewen,0001,430,9,270,"62,79",6,264,85,"32,20",86,"32,58",66,"25,00",0,"0,00",4,"1,52",10,"3,79",0,"0,00",13,"4,92",0,"0,00",0,"0,00"
1207310401,Crussow,0001,412,7,213,"51,70",4,209,70,"33,49",81,"38,76",44,"21,05",0,"0,00",2,"0,96",3,"1,44",0,"0,00",9,"4,31",0,"0,00",0,"0,00"
1207311211,Dauer,0001,162,4,72,"44,44",3,69,25,"36,23",21,"30,43",21,"30,43",0,"0,00",0,"0,00",0,"0,00",0,"0,00",2,"2,90",0,"0,00",0,"0,00"
1207311611,Dedelow,0001,888,29,386,"43,47",1,385,184,"47,79",80,"20,78",110,"28,57",5,"1,30",0,"0,00",2,"0,52",0,"0,00",4,"1,04",0,"0,00",0,"0,00"
1207312012,Densow,0001,240,6,114,"47,50",2,112,44,"39,29",39,"34,82",26,"23,21",0,"0,00",1,"0,89",1,"0,89",0,"0,00",1,"0,89",0,"0,00",0,"0,00"
1207312806,Eickstedt,0001,189,4,115,"60,85",3,112,39,"34,82",34,"30,36",24,"21,43",8,"7,14",0,"0,00",0,"0,00",0,"0,00",7,"6,25",0,"0,00",0,"0,00"
1207312806,Eickstedt,0002,164,0,59,"35,98",3,56,32,"57,14",9,"16,07",12,"21,43",2,"3,57",0,"0,00",1,"1,79",0,"0,00",0,"0,00",0,"0,00",0,"0,00"
1207313207,Fahrenholz,0001,158,1,78,"49,37",2,76,33,"43,42",19,"25,00",19,"25,00",3,"3,95",0,"0,00",2,"2,63",0,"0,00",0,"0,00",0,"0,00",0,"0,00"
1207314006,Falkenwalde,0001,270,4,140,"51,85",6,134,56,"41,79",47,"35,07",23,"17,16",4,"2,99",0,"0,00",2,"1,49",0,"0,00",2,"1,49",0,"0,00",0,"0,00"
1207314410,Felchow,0001,261,11,145,"55,56",3,142,60,"42,25",41,"28,87",31,"21,83",0,"0,00",4,"2,82",1,"0,70",0,"0,00",5,"3,52",0,"0,00",0,"0,00"
1207314809,Ferdinandshorst,0001,82,2,63,"76,83",1,62,23,"37,10",20,"32,26",18,"29,03",0,"0,00",0,"0,00",1,"1,61",0,"0,00",0,"0,00",0,"0,00",0,"0,00"
1207315210,Flemsdorf,0001,218,2,146,"66,97",3,143,86,"60,14",22,"15,38",31,"21,68",0,"0,00",0,"0,00",0,"0,00",0,"0,00",4,"2,80",0,"0,00",0,"0,00"
1207315605,Flieth,0001,246,13,103,"41,87",1,102,46,"45,10",33,"32,35",17,"16,67",0,"0,00",1,"0,98",3,"2,94",0,"0,00",2,"1,96",0,"0,00",0,"0,00"
1207316001,Frauenhagen,0001,317,7,212,"66,88",1,211,68,"32,23",97,"45,97",36,"17,06",0,"0,00",0,"0,00",3,"1,42",0,"0,00",7,"3,32",0,"0,00",0,"0,00"
1207316410,Fredersdorf,0001,121,3,68,"56,20",2,66,27,"40,91",23,"34,85",4,"6,06",0,"0,00",2,"3,03",0,"0,00",0,"0,00",10,"15,15",0,"0,00",0,"0,00"
1207316805,Friedenfelde,0001,65,3,28,"43,08",1,27,14,"51,85",7,"25,93",2,"7,41",0,"0,00",0,"0,00",4,"14,81",0,"0,00",0,"0,00",0,"0,00",0,"0,00"
1207317204,Friedrichsthal,0001,95,3,49,"51,58",5,44,9,"20,45",24,"54,55",7,"15,91",2,"4,55",0,"0,00",1,"2,27",0,"0,00",1,"2,27",0,"0,00",0,"0,00"
1207317602,Funkenhagen,0001,244,6,112,"45,90",1,111,43,"38,74",34,"30,63",22,"19,82",0,"0,00",2,"1,80",7,"6,31",0,"0,00",3,"2,70",0,"0,00",0,"0,00"
1207318009,Fürstenwerder,0001,699,27,299,"42,78",1,298,113,"37,92",102,"34,23",73,"24,50",3,"1,01",0,"0,00",3,"1,01",0,"0,00",4,"1,34",0,"0,00",0,"0,00"
1207318412,Gandenitz,0001,245,6,145,"59,18",3,142,54,"38,03",52,"36,62",32,"22,54",0,"0,00",2,"1,41",0,"0,00",0,"0,00",2,"1,41",0,"0,00",0,"0,00"
1207318804,Gartz (Oder),0001,824,46,409,"49,64",8,401,136,"33,92",146,"36,41",102,"25,44",9,"2,24",0,"0,00",1,"0,25",0,"0,00",7,"1,75",0,"0,00",0,"0,00"
1207318804,Gartz (Oder),0002,847,31,348,"41,09",11,337,112,"33,23",145,"43,03",67,"19,88",5,"1,48",0,"0,00",7,"2,08",0,"0,00",1,"0,30",0,"0,00",0,"0,00"
1207319204,Geesow,0001,158,2,97,"61,39",4,93,32,"34,41",39,"41,94",16,"17,20",1,"1,08",0,"0,00",5,"5,38",0,"0,00",0,"0,00",0,"0,00",0,"0,00"
1207319601,Gellmersdorf,0001,155,5,92,"59,35",2,90,45,"50,00",30,"33,33",11,"12,22",0,"0,00",2,"2,22",0,"0,00",0,"0,00",2,"2,22",0,"0,00",0,"0,00"
1207320005,Gerswalde,0001,827,34,399,"48,25",8,391,157,"40,15",135,"34,53",77,"19,69",0,"0,00",10,"2,56",8,"2,05",0,"0,00",4,"1,02",0,"0,00",0,"0,00"
1207320412,Gollin,0001,121,3,94,"77,69",0,94,41,"43,62",27,"28,72",22,"23,40",0,"0,00",1,"1,06",0,"0,00",0,"0,00",3,"3,19",0,"0,00",0,"0,00"
1207320909,Gollmitz,0001,605,18,233,"38,51",7,226,117,"51,77",43,"19,03",58,"25,66",5,"2,21",0,"0,00",2,"0,88",0,"0,00",1,"0,44",0,"0,00",0,"0,00"
1207320909,Gollmitz,0002,213,1,121,"56,81",2,119,51,"42,86",35,"29,41",26,"21,85",4,"3,36",0,"0,00",3,"2,52",0,"0,00",0,"0,00",0,"0,00",0,"0,00"
1207321210,Golm,0001,134,1,78,"58,21",2,76,30,"39,47",21,"27,63",16,"21,05",0,"0,00",0,"0,00",1,"1,32",0,"0,00",8,"10,53",0,"0,00",0,"0,00"
1207321611,Göritz,0001,742,9,303,"40,84",4,299,131,"43,81",81,"27,09",62,"20,74",4,"1,34",0,"0,00",3,"1,00",0,"0,00",18,"6,02",0,"0,00",0,"0,00"
1207322001,Görlsdorf,0001,151,1,93,"61,59",1,92,33,"35,87",29,"31,52",26,"28,26",0,"0,00",2,"2,17",0,"0,00",0,"0,00",2,"2,17",0,"0,00",0,"0,00"
1207322406,Gramzow,0001,1064,32,500,"46,99",7,493,220,"44,62",185,"37,53",72,"14,60",8,"1,62",0,"0,00",3,"0,61",0,"0,00",5,"1,01",0,"0,00",0,"0,00"
1207322801,Greiffenberg,0001,562,26,262,"46,62",3,259,96,"37,07",69,"26,64",78,"30,12",0,"0,00",2,"0,77",7,"2,70",0,"0,00",7,"2,70",0,"0,00",0,"0,00"
1207323212,Groß Dölln,0001,347,15,187,"53,89",5,182,83,"45,60",51,"28,02",39,"21,43",0,"0,00",2,"1,10",5,"2,75",0,"0,00",2,"1,10",0,"0,00",0,"0,00"
1207323604,Groß Pinnow,0001,288,25,142,"49,31",3,139,63,"45,32",62,"44,60",12,"8,63",0,"0,00",0,"0,00",0,"0,00",0,"0,00",2,"1,44",0,"0,00",0,"0,00"
1207324005,Groß Fredenwalde,0001,173,3,95,"54,91",3,92,36,"39,13",39,"42,39",11,"11,96",0,"0,00",0,"0,00",4,"4,35",0,"0,00",2,"2,17",0,"0,00",0,"0,00"
1207324005,Groß Fredenwalde,0002,91,1,73,"80,22",0,73,18,"24,66",43,"58,90",10,"13,70",0,"0,00",1,"1,37",0,"0,00",0,"0,00",1,"1,37",0,"0,00",0,"0,00"
1207324405,Groß Kölpin,0001,69,2,42,"60,87",0,42,24,"57,14",10,"23,81",4,"9,52",0,"0,00",1,"2,38",2,"4,76",0,"0,00",1,"2,38",0,"0,00",0,"0,00"
1207324803,Grünberg,0001,178,4,87,"48,88",2,85,26,"30,59",30,"35,29",24,"28,24",3,"3,53",0,"0,00",2,"2,35",0,"0,00",0,"0,00",0,"0,00",0,"0,00"
1207324803,Grünberg,0002,94,5,49,"52,13",2,47,25,"53,19",12,"25,53",5,"10,64",1,"2,13",0,"0,00",3,"6,38",0,"0,00",1,"2,13",0,"0,00",0,"0,00"
1207325212,Grunewald,0001,194,4,96,"49,48",5,91,44,"48,35",30,"32,97",13,"14,29",0,"0,00",3,"3,30",0,"0,00",0,"0,00",1,"1,10",0,"0,00",0,"0,00"
1207325610,Grünow,0001,115,0,73,"63,48",4,69,35,"50,72",20,"28,99",9,"13,04",0,"0,00",1,"1,45",0,"0,00",0,"0,00",4,"5,80",0,"0,00",0,"0,00"
1207326111,Grünow,0001,422,9,229,"54,27",5,224,99,"44,20",68,"30,36",45,"20,09",4,"1,79",0,"0,00",3,"1,34",0,"0,00",5,"2,23",0,"0,00",0,"0,00"
1207326111,Grünow,0002,155,2,100,"64,52",2,98,35,"35,71",43,"43,88",13,"13,27",1,"1,02",0,"0,00",1,"1,02",0,"0,00",5,"5,10",0,"0,00",0,"0,00"
1207326111,Grünow,0003,227,4,120,"52,86",4,116,61,"52,59",23,"19,83",22,"18,97",1,"0,86",0,"0,00",4,"3,45",0,"0,00",5,"4,31",0,"0,00",0,"0,00"
1207326401,Günterberg,0001,289,8,165,"57,09",1,164,59,"35,98",61,"37,20",38,"23,17",0,"0,00",1,"0,61",2,"1,22",0,"0,00",3,"1,83",0,"0,00",0,"0,00"
1207326811,Güstow,0001,215,2,129,"60,00",0,129,50,"38,76",44,"34,11",34,"26,36",0,"0,00",0,"0,00",1,"0,78",0,"0,00",0,"0,00",0,"0,00",0,"0,00"
1207327207,Güterberg,0001,149,5,57,"38,26",1,56,17,"30,36",28,"50,00",11,"19,64",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00"
1207327612,Hammelspring,0001,329,5,179,"54,41",2,177,79,"44,63",56,"31,64",34,"19,21",0,"0,00",0,"0,00",3,"1,69",0,"0,00",5,"2,82",0,"0,00",0,"0,00"
1207328002,Hardenbeck,0001,383,14,178,"46,48",6,172,70,"40,70",68,"39,53",30,"17,44",0,"0,00",0,"0,00",3,"1,74",0,"0,00",1,"0,58",0,"0,00",0,"0,00"
1207328402,Haßleben,0001,565,9,241,"42,65",5,236,112,"47,46",73,"30,93",40,"16,95",0,"0,00",1,"0,42",5,"2,12",0,"0,00",5,"2,12",0,"0,00",0,"0,00"
1207328812,Herzfelde,0001,202,5,97,"48,02",1,96,47,"48,96",20,"20,83",24,"25,00",0,"0,00",2,"2,08",2,"2,08",0,"0,00",1,"1,04",0,"0,00",0,"0,00"
1207329201,Herzsprung,0001,199,6,95,"47,74",3,92,33,"35,87",45,"48,91",13,"14,13",0,"0,00",0,"0,00",0,"0,00",0,"0,00",1,"1,09",0,"0,00",0,"0,00"
1207329604,Hohenfelde,0001,154,4,110,"71,43",6,104,35,"33,65",25,"24,04",36,"34,62",3,"2,88",0,"0,00",1,"0,96",0,"0,00",4,"3,85",0,"0,00",0,"0,00"
1207330006,Hohengüstow,0001,265,12,170,"64,15",6,164,62,"37,80",73,"44,51",26,"15,85",2,"1,22",0,"0,00",1,"0,61",0,"0,00",0,"0,00",0,"0,00",0,"0,00"
1207330404,Hohenreinkendorf,0001,265,0,135,"50,94",3,132,41,"31,06",74,"56,06",14,"10,61",3,"2,27",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00"
1207330804,Hohenselchow,0001,510,18,230,"45,10",9,221,91,"41,18",85,"38,46",36,"16,29",5,"2,26",0,"0,00",2,"0,90",0,"0,00",2,"0,90",0,"0,00",0,"0,00"
1207331311,Holzendorf,0001,124,3,66,"53,23",0,66,30,"45,45",19,"28,79",15,"22,73",0,"0,00",0,"0,00",0,"0,00",0,"0,00",2,"3,03",0,"0,00",0,"0,00"
1207331311,Holzendorf,0002,77,2,54,"70,13",1,53,12,"22,64",15,"28,30",22,"41,51",1,"1,89",0,"0,00",1,"1,89",0,"0,00",2,"3,77",0,"0,00",0,"0,00"
1207331311,Holzendorf,0003,144,0,91,"63,19",2,89,32,"35,96",50,"56,18",4,"4,49",2,"2,25",0,"0,00",1,"1,12",0,"0,00",0,"0,00",0,"0,00",0,"0,00"
1207331607,Jagow,0001,415,7,143,"34,46",3,140,66,"47,14",35,"25,00",33,"23,57",3,"2,14",0,"0,00",3,"2,14",0,"0,00",0,"0,00",0,"0,00",0,"0,00"
1207332002,Jakobshagen,0001,151,0,88,"58,28",2,86,40,"46,51",18,"20,93",22,"25,58",0,"0,00",3,"3,49",0,"0,00",0,"0,00",3,"3,49",0,"0,00",0,"0,00"
1207332805,Kaakstedt,0001,293,11,138,"47,10",4,134,71,"52,99",44,"32,84",12,"8,96",0,"0,00",2,"1,49",2,"1,49",0,"0,00",3,"2,24",0,"0,00",0,"0,00"
