AGS,Gebietskörperschaft,Wahlbezirksnummer,Wahlberechtigte,darunter: Wahlberechtigte mit Sperrvermerk,Wähler,Wahlbeteiligung,"Ungültige Zweitstimmen","Gültige Zweitstimmen",SPD,"Anteil SPD in %",CDU,"Anteil CDU in %",PDS,"Anteil PDS in %",BFWG,"Anteil BFWG in %","BFB-Die Offensive","Anteil BFB-Die Offensive in %",GRÜNE/B90,"Anteil GRÜNE/B90 in %",DVU,"Anteil DVU in %",F.D.P.,"Anteil F.D.P. in %",NPD,"Anteil NPD in %"
1206828801,Linum,0001,588,12,298,"50,68",2,296,120,"40,54",75,"25,34",72,"24,32",3,"1,01",0,"0,00",3,"1,01",17,"5,74",0,"0,00",6,"2,03"
1206830006,Luhme,0001,140,8,79,"56,43",1,78,39,"50,00",10,"12,82",21,"26,92",1,"1,28",0,"0,00",2,"2,56",1,"1,28",1,"1,28",3,"3,85"
1206830401,Manker,0001,300,9,140,"46,67",4,136,69,"50,74",26,"19,12",22,"16,18",1,"0,74",0,"0,00",6,"4,41",11,"8,09",0,"0,00",1,"0,74"
1206830607,Märkisch Linden,0001,145,4,92,"63,45",0,92,34,"36,96",25,"27,17",22,"23,91",0,"0,00",0,"0,00",1,"1,09",8,"8,70",2,"2,17",0,"0,00"
1206830607,Märkisch Linden,0002,209,2,129,"61,72",2,127,37,"29,13",42,"33,07",33,"25,98",1,"0,79",0,"0,00",2,"1,57",9,"7,09",1,"0,79",2,"1,57"
1206830607,Märkisch Linden,0003,343,11,164,"47,81",0,164,80,"48,78",34,"20,73",30,"18,29",0,"0,00",0,"0,00",4,"2,44",11,"6,71",2,"1,22",3,"1,83"
1206830607,Märkisch Linden,0004,250,6,115,"46,00",4,111,33,"29,73",41,"36,94",23,"20,72",1,"0,90",0,"0,00",3,"2,70",7,"6,31",1,"0,90",2,"1,80"
1206830802,Maulbeerwalde,0001,174,0,79,"45,40",1,78,30,"38,46",22,"28,21",19,"24,36",0,"0,00",0,"0,00",1,"1,28",4,"5,13",0,"0,00",2,"2,56"
1206831209,Nackel,0001,314,2,187,"59,55",5,182,76,"41,76",78,"42,86",11,"6,04",0,"0,00",0,"0,00",0,"0,00",15,"8,24",1,"0,55",1,"0,55"
1206832000,Neuruppin,0001,1015,55,469,"46,21",13,456,183,"40,13",106,"23,25",109,"23,90",2,"0,44",2,"0,44",19,"4,17",25,"5,48",4,"0,88",6,"1,32"
1206832000,Neuruppin,0002,1197,100,578,"48,29",17,561,236,"42,07",143,"25,49",123,"21,93",3,"0,53",2,"0,36",23,"4,10",17,"3,03",8,"1,43",6,"1,07"
1206832000,Neuruppin,0003,836,48,332,"39,71",12,320,147,"45,94",64,"20,00",70,"21,88",2,"0,63",1,"0,31",13,"4,06",12,"3,75",5,"1,56",6,"1,88"
1206832000,Neuruppin,0004,688,50,289,"42,01",9,280,120,"42,86",56,"20,00",71,"25,36",0,"0,00",0,"0,00",14,"5,00",10,"3,57",5,"1,79",4,"1,43"
1206832000,Neuruppin,0005,1180,149,542,"45,93",18,524,281,"53,63",79,"15,08",120,"22,90",1,"0,19",1,"0,19",19,"3,63",14,"2,67",4,"0,76",5,"0,95"
1206832000,Neuruppin,0006,523,40,333,"63,67",11,322,124,"38,51",74,"22,98",70,"21,74",1,"0,31",1,"0,31",25,"7,76",12,"3,73",7,"2,17",8,"2,48"
1206832000,Neuruppin,0007,1108,122,616,"55,60",7,609,216,"35,47",195,"32,02",119,"19,54",0,"0,00",1,"0,16",34,"5,58",22,"3,61",20,"3,28",2,"0,33"
1206832000,Neuruppin,0008,703,28,259,"36,84",8,251,121,"48,21",46,"18,33",45,"17,93",0,"0,00",0,"0,00",22,"8,76",10,"3,98",4,"1,59",3,"1,20"
1206832000,Neuruppin,0009,1097,114,446,"40,66",21,425,194,"45,65",95,"22,35",83,"19,53",3,"0,71",1,"0,24",28,"6,59",9,"2,12",8,"1,88",4,"0,94"
1206832000,Neuruppin,0010,907,67,374,"41,23",11,363,160,"44,08",83,"22,87",58,"15,98",3,"0,83",0,"0,00",23,"6,34",13,"3,58",15,"4,13",8,"2,20"
1206832000,Neuruppin,0011,1235,143,616,"49,88",16,600,294,"49,00",111,"18,50",144,"24,00",0,"0,00",1,"0,17",15,"2,50",23,"3,83",4,"0,67",8,"1,33"
1206832000,Neuruppin,0012,1048,72,489,"46,66",15,474,204,"43,04",107,"22,57",107,"22,57",0,"0,00",4,"0,84",18,"3,80",24,"5,06",7,"1,48",3,"0,63"
1206832000,Neuruppin,0013,984,92,466,"47,36",10,456,192,"42,11",101,"22,15",126,"27,63",1,"0,22",1,"0,22",13,"2,85",14,"3,07",5,"1,10",3,"0,66"
1206832000,Neuruppin,0014,880,58,369,"41,93",15,354,171,"48,31",76,"21,47",70,"19,77",1,"0,28",0,"0,00",8,"2,26",14,"3,95",5,"1,41",9,"2,54"
1206832000,Neuruppin,0015,1117,70,464,"41,54",7,457,224,"49,02",71,"15,54",105,"22,98",0,"0,00",3,"0,66",16,"3,50",15,"3,28",8,"1,75",15,"3,28"
1206832000,Neuruppin,0016,831,42,411,"49,46",4,407,188,"46,19",65,"15,97",115,"28,26",0,"0,00",1,"0,25",8,"1,97",10,"2,46",10,"2,46",10,"2,46"
1206832000,Neuruppin,0017,1188,150,590,"49,66",16,574,277,"48,26",116,"20,21",130,"22,65",2,"0,35",2,"0,35",18,"3,14",15,"2,61",6,"1,05",8,"1,39"
1206832000,Neuruppin,0018,1009,49,356,"35,28",12,344,163,"47,38",53,"15,41",79,"22,97",3,"0,87",1,"0,29",12,"3,49",14,"4,07",3,"0,87",16,"4,65"
1206832000,Neuruppin,0019,1056,55,398,"37,69",9,389,191,"49,10",66,"16,97",74,"19,02",3,"0,77",4,"1,03",15,"3,86",18,"4,63",6,"1,54",12,"3,08"
1206832000,Neuruppin,0020,683,60,445,"65,15",6,439,172,"39,18",108,"24,60",101,"23,01",1,"0,23",1,"0,23",21,"4,78",14,"3,19",17,"3,87",4,"0,91"
1206832000,Neuruppin,0021,628,87,275,"43,79",8,267,96,"35,96",82,"30,71",53,"19,85",0,"0,00",0,"0,00",6,"2,25",21,"7,87",6,"2,25",3,"1,12"
1206832000,Neuruppin,0022,1132,57,569,"50,27",17,552,225,"40,76",118,"21,38",127,"23,01",5,"0,91",1,"0,18",28,"5,07",25,"4,53",20,"3,62",3,"0,54"
1206832000,Neuruppin,0023,1164,49,577,"49,57",10,567,258,"45,50",114,"20,11",129,"22,75",2,"0,35",3,"0,53",11,"1,94",27,"4,76",19,"3,35",4,"0,71"
1206832000,Neuruppin,0024,192,7,104,"54,17",7,97,48,"49,48",24,"24,74",13,"13,40",1,"1,03",0,"0,00",2,"2,06",7,"7,22",1,"1,03",1,"1,03"
1206832000,Neuruppin,0025,299,13,148,"49,50",3,145,52,"35,86",31,"21,38",41,"28,28",0,"0,00",0,"0,00",4,"2,76",6,"4,14",6,"4,14",5,"3,45"
1206832000,Neuruppin,0026,396,15,196,"49,49",9,187,86,"45,99",38,"20,32",36,"19,25",0,"0,00",0,"0,00",4,"2,14",15,"8,02",3,"1,60",5,"2,67"
1206832000,Neuruppin,0027,310,22,150,"48,39",3,147,63,"42,86",48,"32,65",22,"14,97",1,"0,68",0,"0,00",2,"1,36",6,"4,08",4,"2,72",1,"0,68"
1206832000,Neuruppin,0028,184,2,122,"66,30",3,119,58,"48,74",22,"18,49",31,"26,05",0,"0,00",1,"0,84",3,"2,52",4,"3,36",0,"0,00",0,"0,00"
1206832000,Neuruppin,0029,148,18,75,"50,68",1,74,37,"50,00",18,"24,32",13,"17,57",0,"0,00",0,"0,00",3,"4,05",0,"0,00",2,"2,70",1,"1,35"
1206832000,Neuruppin,0030,203,8,115,"56,65",7,108,30,"27,78",39,"36,11",22,"20,37",0,"0,00",0,"0,00",7,"6,48",3,"2,78",6,"5,56",1,"0,93"
1206832000,Neuruppin,0031,238,8,121,"50,84",0,121,56,"46,28",22,"18,18",32,"26,45",1,"0,83",0,"0,00",6,"4,96",4,"3,31",0,"0,00",0,"0,00"
1206832000,Neuruppin,0032,503,94,205,"40,76",6,199,96,"48,24",38,"19,10",36,"18,09",0,"0,00",0,"0,00",8,"4,02",8,"4,02",8,"4,02",5,"2,51"
1206832000,Neuruppin,0033,202,10,107,"52,97",2,105,37,"35,24",22,"20,95",31,"29,52",0,"0,00",0,"0,00",2,"1,90",6,"5,71",6,"5,71",1,"0,95"
1206832000,Neuruppin,0034,351,11,185,"52,71",6,179,96,"53,63",49,"27,37",15,"8,38",0,"0,00",0,"0,00",2,"1,12",11,"6,15",5,"2,79",1,"0,56"
1206832000,Neuruppin,0035,371,18,245,"66,04",8,237,117,"49,37",55,"23,21",49,"20,68",0,"0,00",0,"0,00",6,"2,53",6,"2,53",4,"1,69",0,"0,00"
1206832405,Neustadt (Dosse),0001,616,31,303,"49,19",5,298,126,"42,28",65,"21,81",57,"19,13",1,"0,34",1,"0,34",4,"1,34",31,"10,40",10,"3,36",3,"1,01"
1206832405,Neustadt (Dosse),0002,598,33,267,"44,65",4,263,95,"36,12",104,"39,54",38,"14,45",3,"1,14",0,"0,00",8,"3,04",12,"4,56",3,"1,14",0,"0,00"
1206832405,Neustadt (Dosse),0003,661,58,255,"38,58",2,253,110,"43,48",61,"24,11",53,"20,95",0,"0,00",1,"0,40",1,"0,40",23,"9,09",3,"1,19",1,"0,40"
1206832405,Neustadt (Dosse),0004,790,53,365,"46,20",9,356,120,"33,71",129,"36,24",59,"16,57",2,"0,56",0,"0,00",10,"2,81",25,"7,02",5,"1,40",6,"1,69"
1206832808,Niemerlang,0001,190,1,105,"55,26",0,105,50,"47,62",26,"24,76",20,"19,05",0,"0,00",0,"0,00",4,"3,81",3,"2,86",1,"0,95",1,"0,95"
1206833202,Papenbruch,0001,246,2,108,"43,90",0,108,33,"30,56",29,"26,85",30,"27,78",1,"0,93",0,"0,00",2,"1,85",8,"7,41",2,"1,85",3,"2,78"
1206833605,Plänitz-Leddin,0001,223,6,92,"41,26",2,90,26,"28,89",31,"34,44",21,"23,33",0,"0,00",0,"0,00",1,"1,11",11,"12,22",0,"0,00",0,"0,00"
1206834001,Protzen,0001,419,8,223,"53,22",3,220,115,"52,27",46,"20,91",48,"21,82",2,"0,91",0,"0,00",0,"0,00",6,"2,73",1,"0,45",2,"0,91"
1206834803,Rehfeld-Berlitt,0001,420,32,177,"42,14",1,176,65,"36,93",59,"33,52",39,"22,16",1,"0,57",0,"0,00",0,"0,00",7,"3,98",2,"1,14",3,"1,70"
1206835206,Rheinsberg,0001,1036,70,459,"44,31",6,453,152,"33,55",161,"35,54",83,"18,32",2,"0,44",0,"0,00",12,"2,65",27,"5,96",9,"1,99",7,"1,55"
1206835206,Rheinsberg,0002,1049,74,522,"49,76",6,516,219,"42,44",167,"32,36",87,"16,86",2,"0,39",0,"0,00",9,"1,74",18,"3,49",9,"1,74",5,"0,97"
1206835206,Rheinsberg,0003,1011,96,498,"49,26",2,496,219,"44,15",101,"20,36",138,"27,82",1,"0,20",0,"0,00",3,"0,60",17,"3,43",12,"2,42",5,"1,01"
1206835206,Rheinsberg,0004,1067,43,394,"36,93",3,391,139,"35,55",118,"30,18",102,"26,09",0,"0,00",1,"0,26",7,"1,79",11,"2,81",7,"1,79",6,"1,53"
1206835605,Roddahn,0001,186,3,87,"46,77",2,85,37,"43,53",13,"15,29",19,"22,35",0,"0,00",0,"0,00",13,"15,29",3,"3,53",0,"0,00",0,"0,00"
1206836402,Rosenwinkel,0001,118,2,87,"73,73",3,84,35,"41,67",23,"27,38",21,"25,00",0,"0,00",0,"0,00",4,"4,76",1,"1,19",0,"0,00",0,"0,00"
1206836808,Rossow,0001,135,2,70,"51,85",1,69,26,"37,68",30,"43,48",8,"11,59",0,"0,00",0,"0,00",0,"0,00",5,"7,25",0,"0,00",0,"0,00"
1206837204,Rüthnick,0001,391,17,232,"59,34",3,229,117,"51,09",49,"21,40",43,"18,78",0,"0,00",0,"0,00",4,"1,75",9,"3,93",6,"2,62",1,"0,44"
1206838004,Schönberg (Mark),0001,219,6,113,"51,60",5,108,45,"41,67",30,"27,78",25,"23,15",0,"0,00",0,"0,00",0,"0,00",7,"6,48",1,"0,93",0,"0,00"
1206838403,Schönermark,0001,234,0,107,"45,73",1,106,41,"38,68",29,"27,36",20,"18,87",0,"0,00",0,"0,00",0,"0,00",10,"9,43",4,"3,77",2,"1,89"
1206838806,Schwanow,0001,110,5,74,"67,27",2,72,36,"50,00",11,"15,28",14,"19,44",0,"0,00",0,"0,00",4,"5,56",3,"4,17",2,"2,78",2,"2,78"
1206839208,Schweinrich,0001,167,1,101,"60,48",2,99,34,"34,34",29,"29,29",24,"24,24",0,"0,00",1,"1,01",5,"5,05",3,"3,03",2,"2,02",1,"1,01"
1206839604,Seebeck-Strubensee,0001,119,2,75,"63,03",0,75,30,"40,00",23,"30,67",11,"14,67",0,"0,00",0,"0,00",1,"1,33",8,"10,67",0,"0,00",2,"2,67"
1206839604,Seebeck-Strubensee,0002,96,8,51,"53,13",0,51,26,"50,98",9,"17,65",11,"21,57",0,"0,00",0,"0,00",2,"3,92",0,"0,00",3,"5,88",0,"0,00"
1206840408,Sewekow,0001,167,8,86,"51,50",0,86,22,"25,58",41,"47,67",14,"16,28",0,"0,00",0,"0,00",3,"3,49",4,"4,65",1,"1,16",1,"1,16"
1206840905,Sieversdorf-Hohenofen,0001,508,18,246,"48,43",3,243,91,"37,45",91,"37,45",36,"14,81",0,"0,00",0,"0,00",0,"0,00",15,"6,17",9,"3,70",1,"0,41"
1206840905,Sieversdorf-Hohenofen,0002,232,6,104,"44,83",4,100,46,"46,00",30,"30,00",11,"11,00",0,"0,00",0,"0,00",2,"2,00",9,"9,00",2,"2,00",0,"0,00"
1206841207,Storbeck,0001,174,2,106,"60,92",2,104,49,"47,12",36,"34,62",13,"12,50",0,"0,00",0,"0,00",4,"3,85",2,"1,92",0,"0,00",0,"0,00"
1206841605,Stüdenitz,0001,405,3,218,"53,83",1,217,76,"35,02",89,"41,01",34,"15,67",0,"0,00",0,"0,00",1,"0,46",11,"5,07",3,"1,38",3,"1,38"
1206842001,Tarmow,0001,229,1,123,"53,71",2,121,61,"50,41",29,"23,97",15,"12,40",0,"0,00",0,"0,00",2,"1,65",3,"2,48",5,"4,13",6,"4,96"
1206842403,Teetz/Ganz,0001,273,3,116,"42,49",3,113,58,"51,33",21,"18,58",20,"17,70",0,"0,00",0,"0,00",3,"2,65",11,"9,73",0,"0,00",0,"0,00"
1206842507,Temnitzquell,0001,207,5,131,"63,29",2,129,43,"33,33",46,"35,66",20,"15,50",1,"0,78",0,"0,00",5,"3,88",12,"9,30",0,"0,00",2,"1,55"
1206842507,Temnitzquell,0002,150,4,79,"52,67",0,79,31,"39,24",19,"24,05",17,"21,52",1,"1,27",1,"1,27",0,"0,00",7,"8,86",1,"1,27",2,"2,53"
1206842507,Temnitzquell,0003,356,5,149,"41,85",6,143,54,"37,76",41,"28,67",39,"27,27",0,"0,00",0,"0,00",1,"0,70",7,"4,90",1,"0,70",0,"0,00"
1206842607,Temnitztal,0001,221,15,123,"55,66",2,121,63,"52,07",22,"18,18",30,"24,79",0,"0,00",0,"0,00",2,"1,65",3,"2,48",0,"0,00",1,"0,83"
1206842607,Temnitztal,0002,125,3,58,"46,40",1,57,34,"59,65",11,"19,30",6,"10,53",0,"0,00",0,"0,00",3,"5,26",0,"0,00",0,"0,00",3,"5,26"
1206842607,Temnitztal,0003,64,0,39,"60,94",1,38,15,"39,47",12,"31,58",6,"15,79",0,"0,00",0,"0,00",0,"0,00",3,"7,89",0,"0,00",2,"5,26"
1206842607,Temnitztal,0004,587,12,329,"56,05",1,328,145,"44,21",89,"27,13",65,"19,82",2,"0,61",0,"0,00",7,"2,13",9,"2,74",4,"1,22",7,"2,13"
1206842607,Temnitztal,0005,173,4,99,"57,23",2,97,38,"39,18",35,"36,08",17,"17,53",0,"0,00",0,"0,00",1,"1,03",4,"4,12",2,"2,06",0,"0,00"
1206843604,Vielitz,0001,196,8,107,"54,59",2,105,63,"60,00",16,"15,24",17,"16,19",0,"0,00",0,"0,00",2,"1,90",6,"5,71",0,"0,00",1,"0,95"
1206844001,Walchow,0001,141,4,72,"51,06",1,71,21,"29,58",35,"49,30",3,"4,23",1,"1,41",0,"0,00",4,"5,63",4,"5,63",3,"4,23",0,"0,00"
1206844401,Wall,0001,124,4,72,"58,06",3,69,24,"34,78",17,"24,64",21,"30,43",0,"0,00",0,"0,00",1,"1,45",6,"8,70",0,"0,00",0,"0,00"
1206844806,Wallitz,0001,170,2,102,"60,00",1,101,26,"25,74",39,"38,61",15,"14,85",0,"0,00",0,"0,00",2,"1,98",6,"5,94",10,"9,90",3,"2,97"
1206845207,Walsleben,0001,724,26,336,"46,41",8,328,134,"40,85",87,"26,52",73,"22,26",1,"0,30",0,"0,00",5,"1,52",19,"5,79",6,"1,83",3,"0,91"
1206846002,Wernikow,0001,192,3,110,"57,29",0,110,32,"29,09",39,"35,45",28,"25,45",0,"0,00",0,"0,00",2,"1,82",4,"3,64",3,"2,73",2,"1,82"
1206846800,Wittstock/Dosse,0001,95,2,77,"81,05",1,76,21,"27,63",30,"39,47",11,"14,47",0,"0,00",0,"0,00",1,"1,32",4,"5,26",7,"9,21",2,"2,63"
1206846800,Wittstock/Dosse,0002,284,17,136,"47,89",0,136,46,"33,82",45,"33,09",33,"24,26",1,"0,74",0,"0,00",2,"1,47",7,"5,15",1,"0,74",1,"0,74"
1206846800,Wittstock/Dosse,0003,138,5,60,"43,48",1,59,19,"32,20",20,"33,90",16,"27,12",0,"0,00",0,"0,00",0,"0,00",1,"1,69",2,"3,39",1,"1,69"
1206846800,Wittstock/Dosse,0004,1049,60,385,"36,70",9,376,165,"43,88",87,"23,14",91,"24,20",1,"0,27",0,"0,00",1,"0,27",13,"3,46",12,"3,19",6,"1,60"
1206846800,Wittstock/Dosse,0005,1037,40,415,"40,02",10,405,150,"37,04",100,"24,69",107,"26,42",0,"0,00",1,"0,25",7,"1,73",18,"4,44",11,"2,72",11,"2,72"
1206846800,Wittstock/Dosse,0006,991,51,399,"40,26",7,392,135,"34,44",117,"29,85",94,"23,98",1,"0,26",0,"0,00",5,"1,28",14,"3,57",19,"4,85",7,"1,79"
1206846800,Wittstock/Dosse,0007,968,71,313,"32,33",2,311,105,"33,76",97,"31,19",81,"26,05",2,"0,64",1,"0,32",5,"1,61",7,"2,25",8,"2,57",5,"1,61"
1206846800,Wittstock/Dosse,0008,907,28,320,"35,28",1,319,113,"35,42",80,"25,08",83,"26,02",1,"0,31",3,"0,94",2,"0,63",16,"5,02",9,"2,82",12,"3,76"
1206846800,Wittstock/Dosse,0009,838,15,262,"31,26",5,257,95,"36,96",72,"28,02",52,"20,23",0,"0,00",1,"0,39",3,"1,17",8,"3,11",10,"3,89",16,"6,23"
1206846800,Wittstock/Dosse,0010,1008,43,428,"42,46",7,421,173,"41,09",108,"25,65",95,"22,57",2,"0,48",0,"0,00",3,"0,71",23,"5,46",9,"2,14",8,"1,90"
1206846800,Wittstock/Dosse,0011,1031,52,422,"40,93",9,413,131,"31,72",140,"33,90",89,"21,55",1,"0,24",0,"0,00",6,"1,45",13,"3,15",26,"6,30",7,"1,69"
1206846800,Wittstock/Dosse,0012,951,65,452,"47,53",4,448,119,"26,56",162,"36,16",112,"25,00",0,"0,00",0,"0,00",5,"1,12",22,"4,91",22,"4,91",6,"1,34"
1206846800,Wittstock/Dosse,0013,924,37,419,"45,35",3,416,142,"34,13",100,"24,04",118,"28,37",3,"0,72",1,"0,24",6,"1,44",10,"2,40",25,"6,01",11,"2,64"
1206847208,Wulfersdorf,0001,354,2,174,"49,15",7,167,77,"46,11",44,"26,35",36,"21,56",1,"0,60",0,"0,00",1,"0,60",5,"2,99",3,"1,80",0,"0,00"
1206847709,Wusterhausen/Dosse,0001,352,5,187,"53,13",5,182,61,"33,52",46,"25,27",54,"29,67",1,"0,55",0,"0,00",3,"1,65",7,"3,85",8,"4,40",2,"1,10"
1206847709,Wusterhausen/Dosse,0002,59,2,38,"64,41",0,38,20,"52,63",2,"5,26",12,"31,58",0,"0,00",0,"0,00",0,"0,00",2,"5,26",0,"0,00",2,"5,26"
1206847709,Wusterhausen/Dosse,0003,199,3,48,"24,12",0,48,23,"47,92",11,"22,92",8,"16,67",0,"0,00",0,"0,00",1,"2,08",4,"8,33",1,"2,08",0,"0,00"
1206847709,Wusterhausen/Dosse,0004,158,3,84,"53,16",1,83,41,"49,40",24,"28,92",14,"16,87",0,"0,00",0,"0,00",1,"1,20",3,"3,61",0,"0,00",0,"0,00"
1206847709,Wusterhausen/Dosse,0005,93,1,46,"49,46",0,46,22,"47,83",8,"17,39",5,"10,87",0,"0,00",1,"2,17",0,"0,00",10,"21,74",0,"0,00",0,"0,00"
1206847709,Wusterhausen/Dosse,0006,449,8,206,"45,88",4,202,92,"45,54",60,"29,70",38,"18,81",0,"0,00",0,"0,00",3,"1,49",6,"2,97",2,"0,99",1,"0,50"
1206847709,Wusterhausen/Dosse,0007,242,8,109,"45,04",3,106,41,"38,68",22,"20,75",22,"20,75",0,"0,00",0,"0,00",0,"0,00",20,"18,87",0,"0,00",1,"0,94"
1206847709,Wusterhausen/Dosse,0008,1283,72,563,"43,88",16,547,254,"46,44",145,"26,51",88,"16,09",0,"0,00",1,"0,18",7,"1,28",34,"6,22",17,"3,11",1,"0,18"
1206847709,Wusterhausen/Dosse,0009,1131,48,610,"53,93",12,598,265,"44,31",162,"27,09",112,"18,73",1,"0,17",0,"0,00",6,"1,00",30,"5,02",19,"3,18",3,"0,50"
1206847709,Wusterhausen/Dosse,0010,123,4,68,"55,28",0,68,31,"45,59",12,"17,65",22,"32,35",0,"0,00",0,"0,00",2,"2,94",1,"1,47",0,"0,00",0,"0,00"
1206847709,Wusterhausen/Dosse,0011,193,3,115,"59,59",2,113,68,"60,18",25,"22,12",15,"13,27",0,"0,00",0,"0,00",0,"0,00",4,"3,54",0,"0,00",1,"0,88"
1206847709,Wusterhausen/Dosse,0012,107,9,71,"66,36",4,67,34,"50,75",25,"37,31",5,"7,46",1,"1,49",0,"0,00",1,"1,49",1,"1,49",0,"0,00",0,"0,00"
1206848001,Wustrau-Altfriesack,0001,975,26,491,"50,36",13,478,213,"44,56",117,"24,48",91,"19,04",4,"0,84",0,"0,00",11,"2,30",26,"5,44",11,"2,30",5,"1,05"
1206848402,Zaatzke,0001,477,12,218,"45,70",1,217,70,"32,26",97,"44,70",31,"14,29",0,"0,00",0,"0,00",4,"1,84",11,"5,07",1,"0,46",3,"1,38"
1206848806,Zechlinerhütte,0001,346,18,204,"58,96",2,202,79,"39,11",55,"27,23",35,"17,33",0,"0,00",1,"0,50",5,"2,48",20,"9,90",5,"2,48",2,"0,99"
1206849206,Zechow,0001,108,7,57,"52,78",1,56,25,"44,64",17,"30,36",8,"14,29",0,"0,00",0,"0,00",1,"1,79",3,"5,36",1,"1,79",1,"1,79"
1206849608,Zempow,0001,98,6,67,"68,37",0,67,33,"49,25",18,"26,87",8,"11,94",0,"0,00",0,"0,00",5,"7,46",1,"1,49",2,"2,99",0,"0,00"
1206850105,Zernitz-Lohm,0001,428,19,217,"50,70",7,210,89,"42,38",69,"32,86",39,"18,57",0,"0,00",0,"0,00",1,"0,48",9,"4,29",3,"1,43",0,"0,00"
1206850105,Zernitz-Lohm,0002,202,13,141,"69,80",4,137,58,"42,34",49,"35,77",19,"13,87",0,"0,00",0,"0,00",3,"2,19",8,"5,84",0,"0,00",0,"0,00"
1206850105,Zernitz-Lohm,0003,184,10,104,"56,52",0,104,42,"40,38",27,"25,96",26,"25,00",0,"0,00",0,"0,00",3,"2,88",5,"4,81",1,"0,96",0,"0,00"
1206850408,Zootzen,0001,131,2,80,"61,07",1,79,25,"31,65",31,"39,24",14,"17,72",0,"0,00",0,"0,00",1,"1,27",6,"7,59",0,"0,00",2,"2,53"
1206850806,Zühlen,0001,183,8,120,"65,57",1,119,49,"41,18",42,"35,29",17,"14,29",0,"0,00",1,"0,84",3,"2,52",6,"5,04",1,"0,84",0,"0,00"
1206890000,Briefwahlbezirk,9001,0,0,508,"0,00",1,507,178,"35,11",158,"31,16",123,"24,26",2,"0,39",1,"0,20",11,"2,17",7,"1,38",22,"4,34",5,"0,99"
1206890000,Briefwahlbezirk,9002,0,0,561,"0,00",0,561,207,"36,90",149,"26,56",156,"27,81",4,"0,71",1,"0,18",8,"1,43",15,"2,67",16,"2,85",5,"0,89"
1206890000,Briefwahlbezirk,9003,0,0,553,"0,00",2,551,194,"35,21",175,"31,76",121,"21,96",6,"1,09",0,"0,00",8,"1,45",11,"2,00",27,"4,90",9,"1,63"
1206890000,Briefwahlbezirk,9004,0,0,732,"0,00",2,730,306,"41,92",193,"26,44",165,"22,60",3,"0,41",0,"0,00",29,"3,97",13,"1,78",13,"1,78",8,"1,10"
1206890000,Briefwahlbezirk,9005,0,0,996,"0,00",14,982,418,"42,57",246,"25,05",230,"23,42",3,"0,31",1,"0,10",42,"4,28",19,"1,93",14,"1,43",9,"0,92"
1206890000,Briefwahlbezirk,9006,0,0,971,"0,00",0,971,408,"42,02",212,"21,83",258,"26,57",3,"0,31",1,"0,10",38,"3,91",17,"1,75",26,"2,68",8,"0,82"
1206900404,Alt Bork,0401,125,2,90,"72,00",1,89,49,"55,06",18,"20,22",10,"11,24",0,"0,00",0,"0,00",0,"0,00",10,"11,24",2,"2,25",0,"0,00"
1206900804,Baitz,0402,166,0,110,"66,27",0,110,49,"44,55",31,"28,18",9,"8,18",2,"1,82",1,"0,91",3,"2,73",13,"11,82",2,"1,82",0,"0,00"
1206901214,Bardenitz,1410,568,22,289,"50,88",3,286,151,"52,80",50,"17,48",61,"21,33",0,"0,00",2,"0,70",4,"1,40",13,"4,55",5,"1,75",0,"0,00"
1206901601,Beelitz,0101,930,63,439,"47,20",5,434,163,"37,56",143,"32,95",83,"19,12",2,"0,46",3,"0,69",6,"1,38",21,"4,84",6,"1,38",7,"1,61"
1206901601,Beelitz,0102,986,50,423,"42,90",9,414,158,"38,16",103,"24,88",101,"24,40",1,"0,24",1,"0,24",6,"1,45",23,"5,56",11,"2,66",10,"2,42"
1206901601,Beelitz,0103,789,32,409,"51,84",3,406,155,"38,18",133,"32,76",74,"18,23",2,"0,49",1,"0,25",5,"1,23",24,"5,91",8,"1,97",4,"0,99"
1206901601,Beelitz,0104,814,45,438,"53,81",3,435,160,"36,78",113,"25,98",116,"26,67",4,"0,92",6,"1,38",7,"1,61",16,"3,68",9,"2,07",4,"0,92"
1206901601,Beelitz,0105,319,23,120,"37,62",1,119,42,"35,29",32,"26,89",29,"24,37",0,"0,00",0,"0,00",9,"7,56",5,"4,20",0,"0,00",2,"1,68"
1206901601,Beelitz,0106,1024,32,447,"43,65",6,441,157,"35,60",93,"21,09",152,"34,47",0,"0,00",1,"0,23",6,"1,36",16,"3,63",5,"1,13",11,"2,49"
1206902003,Belzig,0301,1538,133,798,"51,89",7,791,309,"39,06",185,"23,39",222,"28,07",1,"0,13",0,"0,00",19,"2,40",41,"5,18",12,"1,52",2,"0,25"
1206902003,Belzig,0302,1598,123,807,"50,50",6,801,365,"45,57",179,"22,35",165,"20,60",3,"0,37",1,"0,12",13,"1,62",46,"5,74",29,"3,62",0,"0,00"
1206902003,Belzig,0303,1636,163,821,"50,18",11,810,337,"41,60",186,"22,96",210,"25,93",1,"0,12",2,"0,25",12,"1,48",43,"5,31",18,"2,22",1,"0,12"
1206902003,Belzig,0304,1557,120,649,"41,68",12,637,280,"43,96",112,"17,58",181,"28,41",2,"0,31",7,"1,10",10,"1,57",36,"5,65",7,"1,10",2,"0,31"
