WKNR,AGS,Gemeindename,Wahlbezirksnr.,Wahlberechtigte,Wähler,"Wahlbeteiligung in Prozent","Wahlberechtigte ohne Sperrvermerk","Wahlberechtigte mit Sperrvermerk","Wahlberechtigte nach WO","Wähler mit Wahlschein","Ungültige Stimmen","Gültige Stimmen",SPD,CDU,PDS,DVU,GRÜNE/B90,FDP,AfW,AUB-Brandenburg,DKP,GRAUE,FAMILIE,50 Plus,JA,Offensive D,BRB,Einzelbewerber
023,"1,21E+07",Ludwigsfelde,0015,887,461,"51,97",830,57,0,0,12,449,153,88,144,0,24,8,32,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Ludwigsfelde,0016,776,333,"42,91",730,46,0,0,8,325,113,44,130,0,12,10,16,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Ludwigsfelde,0017,922,347,"37,64",881,41,0,0,10,337,99,41,144,0,10,16,27,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Ludwigsfelde,0018,783,264,"33,72",744,39,0,1,11,253,77,28,115,0,3,11,19,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Ludwigsfelde,0019,931,426,"45,76",831,100,0,1,15,411,169,66,140,0,8,12,16,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Ludwigsfelde,0020,700,272,"38,86",642,58,0,1,12,260,82,52,86,0,7,10,23,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Ludwigsfelde,0021,265,175,"66,04",246,19,0,0,8,167,50,42,42,0,12,9,12,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Ludwigsfelde,0022,197,122,"61,93",187,10,0,0,3,119,42,26,24,0,18,4,5,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Ludwigsfelde,0023,473,232,"49,05",448,25,0,0,4,228,66,65,73,0,6,8,10,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Ludwigsfelde,0024,136,93,"68,38",136,0,0,0,6,87,24,32,16,0,7,4,4,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Ludwigsfelde,0025,215,129,"60,00",206,9,0,0,1,128,32,47,29,0,6,4,10,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Ludwigsfelde,0026,214,123,"57,48",200,14,0,0,5,118,21,54,26,0,5,6,6,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Ludwigsfelde,0027,902,464,"51,44",862,40,0,0,17,447,107,132,138,0,21,23,26,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Ludwigsfelde,0028,587,347,"59,11",554,33,0,0,8,339,78,89,94,0,25,40,13,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Ludwigsfelde,0029,426,240,"56,34",399,27,0,0,18,222,72,66,57,0,7,5,15,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Nuthe-Urstromtal,0001,109,67,"61,47",109,0,0,0,1,66,22,18,14,0,9,1,2,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Nuthe-Urstromtal,0002,219,134,"61,19",210,9,0,0,5,129,40,33,37,0,6,1,12,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Nuthe-Urstromtal,0003,316,192,"60,76",304,12,0,0,1,191,43,66,65,0,7,1,9,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Nuthe-Urstromtal,0004,163,83,"50,92",158,5,0,0,3,80,26,17,30,0,3,3,1,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Nuthe-Urstromtal,0005,376,206,"54,79",369,7,0,0,13,193,67,30,64,0,10,12,10,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Nuthe-Urstromtal,0006,172,113,"65,70",168,4,0,0,3,110,31,37,30,0,5,1,6,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Nuthe-Urstromtal,0007,286,134,"46,85",273,13,0,0,5,129,33,26,60,0,1,3,6,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Nuthe-Urstromtal,0008,117,99,"84,62",113,4,0,0,3,96,33,16,22,0,11,13,1,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Nuthe-Urstromtal,0009,341,185,"54,25",334,7,0,0,3,182,50,48,60,0,8,6,10,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Nuthe-Urstromtal,0010,130,88,"67,69",127,3,0,0,2,86,14,35,28,0,2,7,0,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Nuthe-Urstromtal,0011,547,304,"55,58",515,32,0,0,5,299,109,62,98,0,10,9,11,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Nuthe-Urstromtal,0012,110,79,"71,82",104,6,0,0,6,73,20,18,22,0,3,4,6,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Nuthe-Urstromtal,0013,77,62,"80,52",73,4,0,0,2,60,20,17,12,0,4,2,5,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Nuthe-Urstromtal,0014,152,74,"48,68",138,14,0,0,3,71,20,23,21,0,0,4,3,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Nuthe-Urstromtal,0015,127,78,"61,42",120,7,0,0,4,74,24,18,22,0,1,4,5,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Nuthe-Urstromtal,0016,110,69,"62,73",106,4,0,0,2,67,24,12,23,0,3,4,1,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Nuthe-Urstromtal,0017,296,166,"56,08",280,16,0,0,4,162,42,45,43,0,7,12,13,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Nuthe-Urstromtal,0018,132,75,"56,82",122,10,0,0,0,75,11,30,22,0,2,3,7,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Nuthe-Urstromtal,0019,164,111,"67,68",156,8,0,0,3,108,29,37,29,0,2,3,8,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Nuthe-Urstromtal,0020,323,174,"53,87",293,30,0,1,9,165,64,47,47,0,1,1,5,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Nuthe-Urstromtal,0021,426,205,"48,12",404,22,0,0,12,193,68,48,56,0,5,5,11,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Nuthe-Urstromtal,0022,488,286,"58,61",466,22,0,0,8,278,77,60,95,0,10,10,26,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Nuthe-Urstromtal,0023,431,227,"52,67",407,24,0,0,7,220,70,55,73,0,2,13,7,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Nuthe-Urstromtal,0024,222,139,"62,61",217,5,0,0,5,134,28,42,41,0,2,11,10,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Trebbin,0001,459,255,"55,56",418,41,0,0,7,248,82,82,60,0,13,4,7,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Trebbin,0002,171,98,"57,31",165,6,0,0,4,94,21,29,24,0,5,6,9,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Trebbin,0003,257,146,"56,81",228,29,0,0,6,140,39,57,31,0,7,0,6,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Trebbin,0004,184,100,"54,35",163,21,0,0,3,97,29,27,26,0,4,1,10,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Trebbin,0005,474,213,"44,94",452,22,0,0,15,198,44,63,62,0,3,12,14,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Trebbin,0006,273,142,"52,01",258,15,0,0,4,138,30,37,52,0,0,6,13,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Trebbin,0007,385,207,"53,77",376,9,0,0,11,196,51,58,52,0,6,19,10,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Trebbin,0008,167,85,"50,90",162,5,0,0,2,83,18,39,18,0,2,3,3,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Trebbin,0009,247,150,"60,73",233,14,0,0,3,147,21,42,59,0,9,8,8,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Trebbin,0010,163,99,"60,74",153,10,0,0,3,96,20,37,27,0,2,7,3,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Trebbin,0011,1043,628,"60,21",966,77,0,2,15,613,96,329,124,0,19,25,20,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Trebbin,0012,229,144,"62,88",221,8,0,0,6,138,32,47,32,0,8,9,10,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Trebbin,0013,1038,496,"47,78",982,56,0,0,15,481,172,98,155,0,12,19,25,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Trebbin,0014,1195,559,"46,78",1107,88,0,0,9,550,192,154,140,0,17,21,26,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Trebbin,0015,372,202,"54,30",337,35,0,1,10,192,58,54,50,0,9,10,11,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Trebbin,0016,843,371,"44,01",798,45,0,0,5,366,146,77,102,0,13,10,18,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Briefwahl,9001,0,1701,-,0,0,0,1701,24,1677,472,348,529,0,108,133,87,0,0,0,0,0,0,0,0,0
023,"1,21E+07",Briefwahl,9002,0,971,-,0,0,0,971,17,954,261,288,281,0,55,26,43,0,0,0,0,0,0,0,0,0
024,"1,21E+07",Dahme/Mark,0001,115,88,"76,52",113,2,0,0,0,88,21,25,17,0,4,1,2,16,0,0,0,0,0,0,2,0
024,"1,21E+07",Dahme/Mark,0002,1648,713,"43,26",1549,99,0,0,29,684,174,145,198,0,9,16,11,124,0,0,0,0,0,0,7,0
024,"1,21E+07",Dahme/Mark,0003,1454,754,"51,86",1396,58,0,1,20,734,187,144,224,0,21,22,12,120,0,0,0,0,0,0,4,0
024,"1,21E+07",Dahme/Mark,0004,83,68,"81,93",82,1,0,0,2,66,13,14,21,0,1,3,1,13,0,0,0,0,0,0,0,0
024,"1,21E+07",Dahme/Mark,0005,63,46,"73,02",60,3,0,0,0,46,2,20,13,0,3,1,2,5,0,0,0,0,0,0,0,0
024,"1,21E+07",Dahme/Mark,0006,225,146,"64,89",215,10,0,0,14,132,30,33,37,0,2,5,2,22,0,0,0,0,0,0,1,0
024,"1,21E+07",Dahme/Mark,0007,248,143,"57,66",246,2,0,0,4,139,29,12,70,0,2,6,5,13,0,0,0,0,0,0,2,0
024,"1,21E+07",Dahme/Mark,0008,265,152,"57,36",263,2,0,0,1,151,37,51,30,0,1,3,5,22,0,0,0,0,0,0,2,0
024,"1,21E+07",Dahme/Mark,0009,63,42,"66,67",61,2,0,0,1,41,12,11,6,0,0,2,2,6,0,0,0,0,0,0,2,0
024,"1,21E+07",Dahme/Mark,0010,358,201,"56,15",349,9,0,0,12,189,56,29,81,0,7,1,2,12,0,0,0,0,0,0,1,0
024,"1,21E+07",Dahme/Mark,0011,309,179,"57,93",304,5,0,0,5,174,57,47,49,0,3,3,4,9,0,0,0,0,0,0,2,0
024,"1,21E+07",Dahme/Mark,0012,319,178,"55,80",312,7,0,0,9,169,62,26,41,0,1,5,6,27,0,0,0,0,0,0,1,0
024,"1,21E+07",Dahmetal,0001,217,153,"70,51",212,5,0,0,3,150,20,66,49,0,2,4,1,8,0,0,0,0,0,0,0,0
024,"1,21E+07",Dahmetal,0002,84,63,"75,00",83,1,0,0,0,63,16,23,18,0,0,0,1,5,0,0,0,0,0,0,0,0
024,"1,21E+07",Dahmetal,0003,142,108,"76,06",142,0,0,0,5,103,29,38,24,0,2,3,1,5,0,0,0,0,0,0,1,0
024,"1,21E+07",Ihlow,0001,103,67,"65,05",103,0,0,0,2,65,17,18,22,0,1,0,0,6,0,0,0,0,0,0,1,0
024,"1,21E+07",Ihlow,0002,171,121,"70,76",171,0,0,0,11,110,20,57,22,0,1,0,4,6,0,0,0,0,0,0,0,0
024,"1,21E+07",Ihlow,0003,112,68,"60,71",109,3,0,0,3,65,21,23,9,0,0,2,1,9,0,0,0,0,0,0,0,0
024,"1,21E+07",Ihlow,0004,121,75,"61,98",121,0,0,0,4,71,13,26,18,0,1,2,0,8,0,0,0,0,0,0,3,0
024,"1,21E+07",Ihlow,0005,91,60,"65,93",87,4,0,0,4,56,18,9,22,0,3,2,0,2,0,0,0,0,0,0,0,0
024,"1,21E+07",Ihlow,0006,103,87,"84,47",103,0,0,0,1,86,10,37,24,0,1,2,1,10,0,0,0,0,0,0,1,0
024,"1,21E+07",Jüterbog,0001,1203,605,"50,29",1154,49,0,0,20,585,226,92,208,0,14,20,13,11,0,0,0,0,0,0,1,0
024,"1,21E+07",Jüterbog,0002,762,270,"35,43",727,35,0,0,17,253,80,51,77,0,7,9,7,11,0,0,0,0,0,0,11,0
024,"1,21E+07",Jüterbog,0003,778,376,"48,33",701,77,0,0,7,369,127,89,111,0,10,14,3,7,0,0,0,0,0,0,8,0
024,"1,21E+07",Jüterbog,0004,661,222,"33,59",614,47,0,0,4,218,75,44,78,0,1,6,3,7,0,0,0,0,0,0,4,0
024,"1,21E+07",Jüterbog,0005,1194,582,"48,74",1090,104,0,0,13,569,221,88,192,0,20,24,11,10,0,0,0,0,0,0,3,0
024,"1,21E+07",Jüterbog,0006,736,377,"51,22",670,66,0,0,6,371,135,72,125,0,11,11,3,6,0,0,0,0,0,0,8,0
024,"1,21E+07",Jüterbog,0007,933,400,"42,87",872,61,0,0,14,386,131,79,123,0,12,21,8,5,0,0,0,0,0,0,7,0
024,"1,21E+07",Jüterbog,0008,520,235,"45,19",489,31,0,0,13,222,57,59,76,0,5,6,7,8,0,0,0,0,0,0,4,0
024,"1,21E+07",Jüterbog,0009,448,186,"41,52",420,28,0,0,9,177,49,46,49,0,4,6,7,13,0,0,0,0,0,0,3,0
024,"1,21E+07",Jüterbog,0010,482,237,"49,17",444,38,0,0,9,228,74,39,76,0,7,7,9,8,0,0,0,0,0,0,8,0
024,"1,21E+07",Jüterbog,0011,667,345,"51,72",624,43,0,0,7,338,131,59,120,0,7,4,5,5,0,0,0,0,0,0,7,0
024,"1,21E+07",Jüterbog,0012,768,473,"61,59",709,59,0,0,15,458,142,104,159,0,17,18,5,8,0,0,0,0,0,0,5,0
024,"1,21E+07",Jüterbog,0013,239,148,"61,92",231,8,0,0,4,144,34,45,50,0,4,6,0,4,0,0,0,0,0,0,1,0
024,"1,21E+07",Jüterbog,0014,245,138,"56,33",241,4,0,0,7,131,44,41,33,0,2,2,1,6,0,0,0,0,0,0,2,0
024,"1,21E+07",Jüterbog,0015,858,478,"55,71",831,27,0,0,17,461,185,83,123,0,11,14,15,17,0,0,0,0,0,0,13,0
024,"1,21E+07",Jüterbog,0016,283,170,"60,07",270,13,0,0,4,166,40,25,88,0,5,1,2,3,0,0,0,0,0,0,2,0
024,"1,21E+07",Jüterbog,0018,253,149,"58,89",244,9,0,0,3,146,28,17,83,0,1,7,4,3,0,0,0,0,0,0,3,0
024,"1,21E+07",Jüterbog,0019,109,70,"64,22",109,0,0,0,2,68,27,7,29,0,0,1,3,1,0,0,0,0,0,0,0,0
024,"1,21E+07",Jüterbog,0020,68,57,"83,82",68,0,0,0,0,57,16,11,20,0,1,4,0,5,0,0,0,0,0,0,0,0
024,"1,21E+07",Luckenwalde,0001,653,367,"56,20",602,51,0,0,10,357,94,76,144,0,5,17,13,5,0,0,0,0,0,0,3,0
024,"1,21E+07",Luckenwalde,0002,926,479,"51,73",867,59,0,0,13,466,148,67,184,0,8,26,25,7,0,0,0,0,0,0,1,0
024,"1,21E+07",Luckenwalde,0003,916,444,"48,47",862,54,0,0,6,438,133,62,194,0,8,9,15,12,0,0,0,0,0,0,5,0
024,"1,21E+07",Luckenwalde,0004,882,483,"54,76",815,67,0,0,13,470,142,76,190,0,6,19,24,9,0,0,0,0,0,0,4,0
024,"1,21E+07",Luckenwalde,0005,799,445,"55,69",742,57,0,0,10,435,178,50,169,0,7,15,10,3,0,0,0,0,0,0,3,0
024,"1,21E+07",Luckenwalde,0006,605,286,"47,27",566,39,0,0,5,281,94,57,105,0,2,12,4,4,0,0,0,0,0,0,3,0
024,"1,21E+07",Luckenwalde,0007,925,424,"45,84",850,75,0,0,10,414,141,74,147,0,7,16,16,5,0,0,0,0,0,0,8,0
024,"1,21E+07",Luckenwalde,0008,967,495,"51,19",912,55,0,0,16,479,137,76,214,0,11,18,13,3,0,0,0,0,0,0,7,0
024,"1,21E+07",Luckenwalde,0009,583,312,"53,52",538,45,0,1,10,302,67,58,127,0,8,22,11,3,0,0,0,0,0,0,6,0
024,"1,21E+07",Luckenwalde,0010,1173,518,"44,16",1108,65,0,0,18,500,130,99,164,0,12,25,48,9,0,0,0,0,0,0,13,0
024,"1,21E+07",Luckenwalde,0011,740,306,"41,35",682,58,0,0,11,295,81,47,110,0,9,18,20,5,0,0,0,0,0,0,5,0
024,"1,21E+07",Luckenwalde,0012,1070,440,"41,12",999,71,0,0,19,421,129,57,178,0,6,15,23,8,0,0,0,0,0,0,5,0
024,"1,21E+07",Luckenwalde,0013,795,360,"45,28",739,56,0,0,8,352,116,79,116,0,9,14,9,4,0,0,0,0,0,0,5,0
024,"1,21E+07",Luckenwalde,0014,737,314,"42,61",680,57,0,0,11,303,90,56,116,0,9,17,10,1,0,0,0,0,0,0,4,0
024,"1,21E+07",Luckenwalde,0015,770,270,"35,06",732,38,0,0,17,253,63,51,102,0,10,13,9,4,0,0,0,0,0,0,1,0
024,"1,21E+07",Luckenwalde,0016,598,275,"45,99",567,31,0,1,12,263,63,31,121,0,4,14,18,9,0,0,0,0,0,0,3,0
024,"1,21E+07",Luckenwalde,0017,784,352,"44,90",728,56,0,0,15,337,126,45,123,0,8,12,14,3,0,0,0,0,0,0,6,0
024,"1,21E+07",Luckenwalde,0018,1132,506,"44,70",1030,102,0,0,9,497,140,92,192,0,12,28,17,10,0,0,0,0,0,0,6,0
024,"1,21E+07",Luckenwalde,0019,1178,534,"45,33",1074,104,0,0,10,524,177,109,183,0,10,11,21,6,0,0,0,0,0,0,7,0
024,"1,21E+07",Luckenwalde,0020,1301,641,"49,27",1200,101,0,0,16,625,219,113,212,0,14,25,23,18,0,0,0,0,0,0,1,0
024,"1,21E+07",Luckenwalde,0021,273,144,"52,75",261,12,0,0,2,142,45,35,49,0,1,3,5,1,0,0,0,0,0,0,3,0
024,"1,21E+07",Luckenwalde,0022,352,208,"59,09",334,18,0,0,5,203,64,34,77,0,5,5,7,10,0,0,0,0,0,0,1,0
024,"1,21E+07",Niedergörsdorf,0001,304,188,"61,84",286,18,0,0,3,185,59,46,51,0,9,5,2,8,0,0,0,0,0,0,5,0
024,"1,21E+07",Niedergörsdorf,0002,416,237,"56,97",396,20,0,0,11,226,75,46,73,0,5,11,9,6,0,0,0,0,0,0,1,0
024,"1,21E+07",Niedergörsdorf,0003,285,175,"61,40",279,6,0,0,7,168,69,43,41,0,6,4,2,2,0,0,0,0,0,0,1,0
024,"1,21E+07",Niedergörsdorf,0004,235,160,"68,09",234,1,0,0,12,148,51,47,37,0,7,3,1,1,0,0,0,0,0,0,1,0
024,"1,21E+07",Niedergörsdorf,0005,427,225,"52,69",410,17,0,0,2,223,57,54,76,0,12,7,5,10,0,0,0,0,0,0,2,0
024,"1,21E+07",Niedergörsdorf,0006,84,62,"73,81",83,1,0,0,1,61,20,12,24,0,0,3,0,1,0,0,0,0,0,0,1,0
024,"1,21E+07",Niedergörsdorf,0007,135,94,"69,63",122,13,0,0,1,93,20,31,27,0,3,4,4,2,0,0,0,0,0,0,2,0
024,"1,21E+07",Niedergörsdorf,0009,183,105,"57,38",171,12,0,0,7,98,38,25,22,0,4,2,4,1,0,0,0,0,0,0,2,0
024,"1,21E+07",Niedergörsdorf,0010,277,181,"65,34",276,1,0,0,1,180,66,46,44,0,5,1,2,6,0,0,0,0,0,0,10,0
024,"1,21E+07",Niedergörsdorf,0011,443,244,"55,08",416,27,0,0,7,237,68,44,97,0,5,6,6,7,0,0,0,0,0,0,4,0
024,"1,21E+07",Niedergörsdorf,0012,68,48,"70,59",66,2,0,0,2,46,10,16,12,0,4,1,1,2,0,0,0,0,0,0,0,0
024,"1,21E+07",Niedergörsdorf,0013,94,60,"63,83",92,2,0,0,1,59,14,32,10,0,1,1,0,1,0,0,0,0,0,0,0,0
024,"1,21E+07",Niedergörsdorf,0014,99,58,"58,59",94,5,0,0,2,56,19,13,18,0,0,0,1,2,0,0,0,0,0,0,3,0
024,"1,21E+07",Niedergörsdorf,0015,87,47,"54,02",79,8,0,0,7,40,9,18,10,0,1,0,1,0,0,0,0,0,0,0,1,0
024,"1,21E+07",Niedergörsdorf,0016,84,46,"54,76",84,0,0,0,1,45,9,8,22,0,1,1,2,1,0,0,0,0,0,0,1,0
024,"1,21E+07",Niedergörsdorf,0017,67,42,"62,69",65,2,0,0,3,39,4,10,15,0,2,2,2,2,0,0,0,0,0,0,2,0
024,"1,21E+07",Niedergörsdorf,0018,364,192,"52,75",351,13,0,0,6,186,55,25,82,0,4,6,8,5,0,0,0,0,0,0,1,0
024,"1,21E+07",Niedergörsdorf,0019,138,72,"52,17",130,8,0,0,4,68,27,12,24,0,1,1,1,2,0,0,0,0,0,0,0,0
024,"1,21E+07",Niedergörsdorf,0022,1360,451,"33,16",1334,26,0,0,17,434,75,120,167,0,10,24,9,20,0,0,0,0,0,0,9,0
024,"1,21E+07",Niedergörsdorf,0023,273,158,"57,88",268,5,0,0,4,154,41,40,50,0,6,6,6,4,0,0,0,0,0,0,1,0
024,"1,21E+07",Niedergörsdorf,0024,282,160,"56,74",276,6,0,0,8,152,37,33,62,0,4,3,9,2,0,0,0,0,0,0,2,0
024,"1,21E+07",Niederer Fläming,0001,145,87,"60,00",140,5,0,0,2,85,24,20,25,0,4,4,3,4,0,0,0,0,0,0,1,0
024,"1,21E+07",Niederer Fläming,0002,181,102,"56,35",180,1,0,0,2,100,24,42,25,0,2,1,2,2,0,0,0,0,0,0,2,0
024,"1,21E+07",Niederer Fläming,0003,159,94,"59,12",152,7,0,0,0,94,29,15,36,0,4,5,1,0,0,0,0,0,0,0,4,0
024,"1,21E+07",Niederer Fläming,0004,120,66,"55,00",118,2,0,0,2,64,9,21,26,0,1,5,0,2,0,0,0,0,0,0,0,0
024,"1,21E+07",Niederer Fläming,0005,118,74,"62,71",112,6,0,0,0,74,23,19,23,0,0,4,1,4,0,0,0,0,0,0,0,0
024,"1,21E+07",Niederer Fläming,0006,72,53,"73,61",71,1,0,1,2,51,12,15,14,0,0,4,0,2,0,0,0,0,0,0,4,0
024,"1,21E+07",Niederer Fläming,0007,344,185,"53,78",342,2,0,0,1,184,49,38,73,0,6,2,3,9,0,0,0,0,0,0,4,0
024,"1,21E+07",Niederer Fläming,0008,239,102,"42,68",230,9,0,0,4,98,23,25,32,0,2,4,0,10,0,0,0,0,0,0,2,0
024,"1,21E+07",Niederer Fläming,0009,141,74,"52,48",129,12,0,0,1,73,21,14,28,0,2,4,2,1,0,0,0,0,0,0,1,0
024,"1,21E+07",Niederer Fläming,0010,93,60,"64,52",90,3,0,0,2,58,16,11,26,0,4,0,1,0,0,0,0,0,0,0,0,0
024,"1,21E+07",Niederer Fläming,0011,206,121,"58,74",193,13,0,0,3,118,34,18,50,0,1,8,3,3,0,0,0,0,0,0,1,0
024,"1,21E+07",Niederer Fläming,0012,99,78,"78,79",90,9,0,0,3,75,23,15,33,0,3,0,0,1,0,0,0,0,0,0,0,0
024,"1,21E+07",Niederer Fläming,0013,92,50,"54,35",92,0,0,0,1,49,7,17,22,0,0,0,2,0,0,0,0,0,0,0,1,0
024,"1,21E+07",Niederer Fläming,0014,174,87,"50,00",168,6,0,0,4,83,29,13,24,0,2,1,4,7,0,0,0,0,0,0,3,0
024,"1,21E+07",Niederer Fläming,0015,216,113,"52,31",197,19,0,0,5,108,35,27,44,0,1,0,0,1,0,0,0,0,0,0,0,0
024,"1,21E+07",Niederer Fläming,0016,245,143,"58,37",232,13,0,0,3,140,49,23,54,0,2,6,0,2,0,0,0,0,0,0,4,0
024,"1,21E+07",Niederer Fläming,0017,90,61,"67,78",90,0,0,0,1,60,19,14,15,0,1,1,2,7,0,0,0,0,0,0,1,0
024,"1,21E+07",Niederer Fläming,0018,439,253,"57,63",426,13,0,0,11,242,53,84,75,0,2,6,5,15,0,0,0,0,0,0,2,0
024,"1,21E+07",Briefwahl,9003,0,1148,-,0,0,0,1148,16,1132,326,229,369,0,42,44,19,70,0,0,0,0,0,0,33,0
024,"1,21E+07",Briefwahl,9004,0,1208,-,0,0,0,1208,16,1192,363,206,475,0,30,43,44,21,0,0,0,0,0,0,10,0
025,"1,21E+07",Baruth/Mark,0001,134,80,"59,70",134,0,0,0,7,73,24,14,27,0,3,0,3,0,0,0,0,0,0,2,0,0
025,"1,21E+07",Baruth/Mark,0002,191,123,"64,40",179,12,0,0,4,119,47,21,39,0,2,5,4,0,0,0,0,0,0,1,0,0
025,"1,21E+07",Baruth/Mark,0003,113,77,"68,14",111,2,0,0,1,76,19,18,25,0,2,5,5,0,0,0,0,0,0,2,0,0
025,"1,21E+07",Baruth/Mark,0004,225,147,"65,33",216,9,0,0,9,138,63,17,34,0,6,3,12,0,0,0,0,0,0,3,0,0
025,"1,21E+07",Baruth/Mark,0005,259,159,"61,39",252,7,0,0,5,154,48,37,41,0,5,16,4,0,0,0,0,0,0,3,0,0
025,"1,21E+07",Baruth/Mark,0006,189,113,"59,79",184,5,0,0,2,111,26,19,42,0,4,7,7,0,0,0,0,0,0,6,0,0
025,"1,21E+07",Baruth/Mark,0007,70,41,"58,57",70,0,0,0,0,41,10,12,16,0,2,1,0,0,0,0,0,0,0,0,0,0
025,"1,21E+07",Baruth/Mark,0008,162,101,"62,35",155,7,0,0,1,100,27,16,37,0,7,8,4,0,0,0,0,0,0,1,0,0
025,"1,21E+07",Baruth/Mark,0009,308,165,"53,57",293,15,0,0,15,150,46,46,26,0,4,15,8,0,0,0,0,0,0,5,0,0
025,"1,21E+07",Baruth/Mark,0010,469,268,"57,14",445,24,0,0,8,260,99,40,90,0,9,6,11,0,0,0,0,0,0,5,0,0
025,"1,21E+07",Baruth/Mark,0011,151,85,"56,29",149,2,0,0,2,83,30,17,23,0,2,4,7,0,0,0,0,0,0,0,0,0
025,"1,21E+07",Baruth/Mark,0012,568,286,"50,35",538,30,0,2,8,278,103,55,83,0,12,7,11,0,0,0,0,0,0,7,0,0
025,"1,21E+07",Baruth/Mark,0013,498,249,"50,00",462,36,0,0,12,237,72,54,67,0,10,14,15,0,0,0,0,0,0,5,0,0
025,"1,21E+07",Baruth/Mark,0014,459,213,"46,41",421,38,0,0,4,209,63,52,69,0,11,2,7,0,0,0,0,0,0,5,0,0
025,"1,21E+07",Blankenfelde-Mahlow,0001,1249,723,"57,89",1096,153,0,7,30,693,301,101,168,0,47,18,47,0,0,0,0,0,0,11,0,0
025,"1,21E+07",Blankenfelde-Mahlow,0002,1119,641,"57,28",1003,116,0,3,20,621,272,89,140,0,57,28,21,0,0,0,0,0,0,14,0,0
025,"1,21E+07",Blankenfelde-Mahlow,0003,1190,559,"46,97",1108,82,0,1,13,546,161,97,200,0,23,17,24,0,0,0,0,0,0,24,0,0
025,"1,21E+07",Blankenfelde-Mahlow,0004,1229,680,"55,33",1124,105,0,1,24,656,223,97,216,0,53,17,34,0,0,0,0,0,0,16,0,0
025,"1,21E+07",Blankenfelde-Mahlow,0005,1329,752,"56,58",1210,119,0,0,24,728,281,143,178,0,54,29,36,0,0,0,0,0,0,7,0,0
025,"1,21E+07",Blankenfelde-Mahlow,0006,1072,565,"52,71",990,82,0,0,26,539,197,137,85,0,57,20,36,0,0,0,0,0,0,7,0,0
025,"1,21E+07",Blankenfelde-Mahlow,0007,1033,596,"57,70",914,119,0,2,20,576,212,173,70,0,51,25,32,0,0,0,0,0,0,13,0,0
025,"1,21E+07",Blankenfelde-Mahlow,0008,1144,669,"58,48",1078,66,0,0,22,647,201,177,134,0,54,30,30,0,0,0,0,0,0,21,0,0
