WKNR,AGS,Gemeindename,Wahlbezirksnr.,Wahlberechtigte,Wähler,"Wahlbeteiligung in Prozent","Wahlberechtigte ohne Sperrvermerk","Wahlberechtigte mit Sperrvermerk","Wahlberechtigte nach WO","Wähler mit Wahlschein","Ungültige Stimmen","Gültige Stimmen",SPD,CDU,PDS,DVU,GRÜNE/B90,FDP,AfW,AUB-Brandenburg,DKP,GRAUE,FAMILIE,50 Plus,JA,Offensive D,BRB,Einzelbewerber
033,"1,21E+07",Neutrebbin,0004,159,92,"57,86",154,5,0,0,1,91,21,31,24,5,2,2,1,0,0,0,1,2,0,2,0,0
033,"1,21E+07",Oderaue,0001,360,194,"53,89",348,12,0,0,4,190,67,30,49,18,2,8,2,0,0,1,7,4,1,0,1,0
033,"1,21E+07",Oderaue,0002,230,120,"52,17",227,3,0,0,1,119,42,33,24,11,1,0,2,0,0,0,2,2,0,1,1,0
033,"1,21E+07",Oderaue,0003,139,83,"59,71",136,3,0,0,1,82,31,15,21,6,0,2,1,0,1,0,3,1,0,0,1,0
033,"1,21E+07",Oderaue,0004,208,111,"53,37",196,12,0,0,1,110,37,17,36,9,0,3,2,0,1,0,4,0,1,0,0,0
033,"1,21E+07",Oderaue,0005,269,172,"63,94",265,4,0,0,4,168,48,39,40,22,8,5,1,0,1,0,3,0,0,0,1,0
033,"1,21E+07",Oderaue,0006,227,140,"61,67",225,2,0,0,4,136,46,26,35,11,3,5,1,2,0,1,4,0,0,0,2,0
033,"1,21E+07",Oderaue,0007,121,69,"57,02",115,6,0,0,1,68,28,8,13,9,1,2,3,0,0,0,3,1,0,0,0,0
033,"1,21E+07",Prötzel,0001,456,249,"54,61",448,8,0,0,7,242,67,45,86,26,3,6,0,0,2,0,6,0,0,0,1,0
033,"1,21E+07",Prötzel,0002,188,100,"53,19",179,9,0,0,5,95,39,14,27,4,1,1,0,0,1,4,3,1,0,0,0,0
033,"1,21E+07",Prötzel,0003,177,89,"50,28",177,0,0,0,0,89,20,12,43,7,0,1,1,0,3,0,1,0,0,1,0,0
033,"1,21E+07",Prötzel,0004,126,79,"62,70",123,3,0,0,4,75,26,9,28,4,4,1,0,0,0,0,3,0,0,0,0,0
033,"1,21E+07",Reichenow-Möglin,0001,137,82,"59,85",135,2,0,0,0,82,29,4,42,5,0,0,0,0,0,0,1,0,0,1,0,0
033,"1,21E+07",Reichenow-Möglin,0002,394,213,"54,06",386,8,0,0,9,204,82,26,40,31,8,2,0,1,0,0,9,2,0,1,2,0
033,"1,21E+07",Wriezen,0001,1195,443,"37,07",1126,69,0,0,14,429,139,67,108,53,5,22,5,2,0,4,15,0,0,6,3,0
033,"1,21E+07",Wriezen,0002,1149,428,"37,25",1099,50,0,0,10,418,119,60,151,33,7,15,4,5,0,4,14,2,1,1,2,0
033,"1,21E+07",Wriezen,0003,1359,517,"38,04",1281,78,0,0,15,502,171,77,163,41,6,10,1,2,0,6,13,3,3,5,1,0
033,"1,21E+07",Wriezen,0004,1308,643,"49,16",1240,68,0,0,9,634,186,158,167,55,8,29,4,2,0,2,13,5,1,1,3,0
033,"1,21E+07",Wriezen,0005,241,113,"46,89",234,7,0,0,4,109,27,22,29,12,1,2,1,2,0,1,3,1,1,7,0,0
033,"1,21E+07",Wriezen,0006,259,156,"60,23",255,4,0,0,1,155,55,31,42,9,3,6,1,0,1,1,1,2,0,2,1,0
033,"1,21E+07",Wriezen,0007,276,128,"46,38",265,11,0,0,2,126,34,27,41,6,4,7,1,1,0,0,4,1,0,0,0,0
033,"1,21E+07",Wriezen,0008,291,155,"53,26",282,9,0,0,5,150,26,33,38,27,1,14,0,1,1,1,5,0,1,1,1,0
033,"1,21E+07",Wriezen,0009,139,84,"60,43",139,0,0,0,0,84,15,30,16,5,5,4,2,1,0,0,1,0,2,1,2,0
033,"1,21E+07",Wriezen,0010,236,121,"51,27",232,4,0,0,5,116,38,14,29,16,5,9,0,0,0,2,2,0,1,0,0,0
033,"1,21E+07",Wriezen,0011,200,95,"47,50",193,7,0,0,4,91,19,25,25,9,0,2,1,0,0,0,7,0,1,2,0,0
033,"1,21E+07",Wriezen,0012,136,86,"63,24",136,0,0,0,1,85,38,15,14,5,6,0,0,1,0,0,2,1,2,0,1,0
033,"1,21E+07",Briefwahl,9331,0,1046,-,0,0,0,1046,12,1034,279,213,375,19,49,33,8,1,6,17,16,3,2,5,8,0
033,"1,21E+07",Briefwahl,9332,0,1019,-,0,0,0,1019,10,1009,317,215,309,37,37,31,7,4,3,6,16,7,3,10,7,0
034,"1,21E+07",Alt Tucheband,0001,490,268,"54,69",475,15,0,0,5,263,61,46,91,34,3,6,2,2,0,3,9,2,2,1,1,0
034,"1,21E+07",Alt Tucheband,0002,102,61,"59,80",95,7,0,0,3,58,18,9,23,4,0,1,0,0,0,1,1,0,1,0,0,0
034,"1,21E+07",Alt Tucheband,0003,223,131,"58,74",219,4,0,0,2,129,31,19,47,16,0,2,3,0,1,0,7,1,0,0,2,0
034,"1,21E+07",Bleyen-Genschmar,0001,193,92,"47,67",184,9,0,0,7,85,28,20,22,3,3,3,1,0,0,0,4,0,0,0,1,0
034,"1,21E+07",Bleyen-Genschmar,0002,292,150,"51,37",287,5,0,0,3,147,44,24,47,9,2,8,1,1,0,2,4,2,0,1,2,0
034,"1,21E+07",Buckow,0001,692,441,"63,73",647,45,0,0,16,425,141,89,113,17,31,9,4,1,0,4,11,2,0,2,1,0
034,"1,21E+07",Buckow,0002,668,475,"71,11",644,24,0,0,28,447,132,102,146,22,17,15,0,0,0,1,7,1,0,0,4,0
034,"1,21E+07",Falkenhagen,0001,650,367,"56,46",630,20,0,0,3,364,95,90,82,30,4,14,16,1,0,4,19,4,2,2,1,0
034,"1,21E+07",Fichtenhöhe,0001,177,113,"63,84",170,7,0,0,7,106,38,19,26,3,4,2,1,0,0,0,10,0,0,2,1,0
034,"1,21E+07",Fichtenhöhe,0002,69,46,"66,67",68,1,0,0,2,44,2,10,13,4,0,5,1,0,0,1,4,0,0,4,0,0
034,"1,21E+07",Fichtenhöhe,0003,225,147,"65,33",218,7,0,0,3,144,28,23,55,10,4,7,0,0,0,0,9,0,2,4,2,0
034,"1,21E+07",Garzau-Garzin,0001,247,156,"63,16",241,6,0,0,5,151,47,33,40,14,4,3,0,0,1,0,6,0,1,0,2,0
034,"1,21E+07",Garzau-Garzin,0002,183,91,"49,73",177,6,0,0,1,90,19,12,33,11,7,3,0,1,0,1,2,0,1,0,0,0
034,"1,21E+07",Golzow,0001,843,434,"51,48",810,33,0,0,18,416,121,64,119,27,3,31,5,0,3,0,26,8,3,4,2,0
034,"1,21E+07",Gusow-Platkow,0001,732,429,"58,61",682,50,0,0,12,417,97,95,137,43,5,10,4,1,0,1,12,3,2,4,3,0
034,"1,21E+07",Gusow-Platkow,0002,432,248,"57,41",413,19,0,0,6,242,56,45,68,45,5,2,4,0,0,4,9,1,1,1,1,0
034,"1,21E+07",Küstriner Vorland,0001,679,326,"48,01",652,27,0,0,19,307,80,60,91,33,6,8,6,3,0,2,11,2,0,3,2,0
034,"1,21E+07",Küstriner Vorland,0002,719,362,"50,35",697,22,0,0,17,345,88,48,124,39,9,6,2,1,0,3,5,13,1,6,0,0
034,"1,21E+07",Küstriner Vorland,0003,1031,505,"48,98",1019,12,0,0,11,494,126,115,163,44,1,13,7,3,0,5,12,1,1,3,0,0
034,"1,21E+07",Lebus,0001,864,449,"51,97",789,75,0,0,15,434,136,105,117,18,15,11,2,1,1,1,12,1,2,10,2,0
034,"1,21E+07",Lebus,0002,1264,671,"53,09",1183,81,0,0,9,662,166,202,139,45,17,21,11,1,0,2,33,9,1,12,3,0
034,"1,21E+07",Lebus,0003,172,110,"63,95",161,11,0,0,5,105,28,20,39,3,1,4,4,0,0,0,3,1,1,1,0,0
034,"1,21E+07",Lebus,0004,303,170,"56,11",289,14,0,0,5,165,38,35,49,22,2,4,2,2,0,1,7,1,1,0,1,0
034,"1,21E+07",Lebus,0005,190,124,"65,26",180,10,0,0,6,118,39,26,30,4,8,2,2,0,0,0,2,2,1,2,0,0
034,"1,21E+07",Letschin,0001,666,310,"46,55",646,20,0,1,6,304,93,64,92,17,9,9,6,0,0,5,8,1,0,0,0,0
034,"1,21E+07",Letschin,0002,912,540,"59,21",881,31,0,0,18,522,164,91,141,55,8,10,2,2,2,5,31,2,2,2,5,0
034,"1,21E+07",Letschin,0003,141,76,"53,90",139,2,0,0,4,72,23,11,17,8,4,0,1,1,1,1,4,0,0,1,0,0
034,"1,21E+07",Letschin,0004,466,246,"52,79",447,19,0,0,6,240,81,31,86,19,7,5,2,1,1,1,3,0,0,1,2,0
034,"1,21E+07",Letschin,0005,154,80,"51,95",150,4,0,1,1,79,16,8,31,13,1,1,2,1,0,0,6,0,0,0,0,0
034,"1,21E+07",Letschin,0006,144,86,"59,72",141,3,0,0,4,82,11,12,33,9,0,3,0,1,1,1,8,0,1,1,1,0
034,"1,21E+07",Letschin,0007,357,184,"51,54",338,19,0,0,1,183,46,31,54,32,3,3,3,3,0,1,6,1,0,0,0,0
034,"1,21E+07",Letschin,0008,100,50,"50,00",97,3,0,0,1,49,17,17,12,2,0,0,0,0,0,0,1,0,0,0,0,0
034,"1,21E+07",Letschin,0009,470,247,"52,55",437,33,0,0,9,238,74,50,62,25,6,7,2,3,0,2,2,3,1,1,0,0
034,"1,21E+07",Letschin,0010,234,139,"59,40",230,4,0,0,5,134,48,20,31,20,3,7,1,0,0,1,3,0,0,0,0,0
034,"1,21E+07",Letschin,0011,308,155,"50,32",288,20,0,0,8,147,46,29,35,18,3,1,2,1,0,1,11,0,0,0,0,0
034,"1,21E+07",Letschin,0012,206,145,"70,39",199,7,0,0,6,139,39,31,41,13,2,1,2,1,0,1,5,1,0,0,2,0
034,"1,21E+07",Lietzen,0001,637,304,"47,72",609,28,0,0,3,301,93,58,95,16,5,6,5,1,1,2,16,1,2,0,0,0
034,"1,21E+07",Lindendorf,0001,442,256,"57,92",424,18,0,0,3,253,71,61,61,21,8,7,2,0,0,3,12,2,3,0,2,0
034,"1,21E+07",Lindendorf,0002,391,240,"61,38",374,17,0,0,9,231,32,49,81,28,9,3,3,1,0,4,12,3,0,4,2,0
034,"1,21E+07",Lindendorf,0003,46,36,"78,26",45,1,0,0,0,36,11,10,8,3,0,0,0,0,0,0,1,2,0,1,0,0
034,"1,21E+07",Lindendorf,0004,440,268,"60,91",432,8,0,0,7,261,88,41,53,39,6,15,1,1,0,6,7,3,0,0,1,0
034,"1,21E+07",Märkische Höhe,0001,166,109,"65,66",165,1,0,0,4,105,23,28,27,8,2,5,1,0,0,0,9,0,0,2,0,0
034,"1,21E+07",Märkische Höhe,0002,283,159,"56,18",277,6,0,0,2,157,54,23,51,12,1,2,0,0,0,1,7,1,2,1,2,0
034,"1,21E+07",Märkische Höhe,0003,110,73,"66,36",108,2,0,0,4,69,13,20,25,5,0,1,1,0,0,0,3,1,0,0,0,0
034,"1,21E+07",Müncheberg,0001,979,399,"40,76",917,62,0,0,10,389,107,82,117,30,19,9,7,3,0,2,6,1,0,3,3,0
034,"1,21E+07",Müncheberg,0002,1072,472,"44,03",980,92,0,0,11,461,153,77,132,50,8,9,6,6,4,2,6,3,2,1,2,0
034,"1,21E+07",Müncheberg,0003,1166,680,"58,32",1086,80,0,0,21,659,206,118,221,35,24,20,2,1,2,6,12,3,2,3,4,0
034,"1,21E+07",Müncheberg,0004,1054,526,"49,91",966,88,0,0,6,520,141,78,188,56,12,5,8,3,0,2,13,5,1,5,3,0
034,"1,21E+07",Müncheberg,0005,288,169,"58,68",267,21,0,0,10,159,48,30,49,15,7,3,1,1,0,1,3,0,0,0,1,0
034,"1,21E+07",Müncheberg,0006,230,125,"54,35",221,9,0,0,0,125,32,29,38,5,13,2,1,1,0,0,1,1,1,0,1,0
034,"1,21E+07",Müncheberg,0007,228,120,"52,63",216,12,0,0,2,118,27,20,36,20,1,3,1,1,0,3,5,0,1,0,0,0
034,"1,21E+07",Müncheberg,0008,240,144,"60,00",228,12,0,0,3,141,54,26,37,8,10,0,2,1,0,0,1,0,0,1,1,0
034,"1,21E+07",Müncheberg,0009,76,51,"67,11",75,1,0,0,0,51,7,17,9,9,2,1,1,0,0,3,2,0,0,0,0,0
034,"1,21E+07",Müncheberg,0010,211,136,"64,45",206,5,0,0,4,132,37,37,37,8,3,6,0,0,1,1,1,0,1,0,0,0
034,"1,21E+07",Müncheberg,0011,424,221,"52,12",405,19,0,0,4,217,46,36,76,25,14,4,1,0,3,1,7,4,0,0,0,0
034,"1,21E+07",Neuhardenberg,0001,899,454,"50,50",871,28,0,0,14,440,73,70,203,46,2,9,1,3,1,0,12,5,3,10,2,0
034,"1,21E+07",Neuhardenberg,0002,763,394,"51,64",734,29,0,0,13,381,79,79,158,17,6,16,1,0,0,1,16,2,0,6,0,0
034,"1,21E+07",Neuhardenberg,0003,346,186,"53,76",321,25,0,0,4,182,40,48,55,18,3,2,1,1,0,0,7,2,0,3,2,0
034,"1,21E+07",Neuhardenberg,0004,231,132,"57,14",217,14,0,0,1,131,22,29,57,6,2,5,2,0,1,1,4,0,1,1,0,0
034,"1,21E+07",Neuhardenberg,0005,112,48,"42,86",94,18,0,0,0,48,11,7,27,1,0,1,0,0,0,0,1,0,0,0,0,0
034,"1,21E+07",Oberbarnim,0001,343,200,"58,31",328,15,0,0,8,192,52,35,73,9,6,5,0,0,0,1,8,2,0,1,0,0
034,"1,21E+07",Oberbarnim,0002,319,193,"60,50",308,11,0,0,7,186,45,50,62,9,2,4,0,0,0,0,10,2,2,0,0,0
034,"1,21E+07",Oberbarnim,0003,143,79,"55,24",135,8,0,0,4,75,19,9,29,6,7,1,0,0,0,1,3,0,0,0,0,0
034,"1,21E+07",Oberbarnim,0004,404,202,"50,00",393,11,0,0,6,196,75,37,58,6,7,8,0,0,0,0,4,1,0,0,0,0
034,"1,21E+07",Podelzig,0001,791,441,"55,75",758,33,0,0,15,426,121,70,124,34,5,10,6,4,1,7,15,5,4,16,4,0
034,"1,21E+07",Rehfelde,0001,1262,707,"56,02",1062,200,0,0,24,683,181,119,251,53,19,15,1,1,0,7,23,2,6,3,2,0
034,"1,21E+07",Rehfelde,0002,1181,607,"51,40",1105,76,0,0,9,598,177,105,198,38,9,14,4,6,0,5,28,5,1,5,3,0
034,"1,21E+07",Rehfelde,0003,285,134,"47,02",281,4,0,0,6,128,27,31,32,23,1,5,2,1,0,1,3,0,0,0,2,0
034,"1,21E+07",Rehfelde,0004,421,217,"51,54",421,0,0,0,4,213,57,39,85,11,6,4,1,0,0,4,6,0,0,0,0,0
034,"1,21E+07",Rehfelde,0005,300,154,"51,33",294,6,0,0,9,145,40,28,42,18,3,2,0,0,0,0,10,0,0,0,2,0
034,"1,21E+07",Rehfelde,0006,349,187,"53,58",349,0,0,0,5,182,47,30,61,15,5,6,3,1,0,3,7,2,0,1,1,0
034,"1,21E+07",Reitwein,0001,431,271,"62,88",413,18,0,0,12,259,84,44,61,24,4,2,3,2,0,4,21,0,2,8,0,0
034,"1,21E+07",Seelow,0001,1092,506,"46,34",1031,61,0,0,21,485,141,78,160,35,9,17,9,2,0,1,17,6,1,8,1,0
034,"1,21E+07",Seelow,0002,1099,554,"50,41",1007,92,0,0,12,542,126,86,216,41,7,17,14,1,0,0,19,5,0,10,0,0
034,"1,21E+07",Seelow,0003,1124,603,"53,65",1035,89,0,0,15,588,158,119,193,36,9,22,7,6,0,4,18,3,5,7,1,0
034,"1,21E+07",Seelow,0004,1122,531,"47,33",1042,80,0,0,15,516,178,67,180,30,7,11,6,3,2,0,17,9,1,4,1,0
034,"1,21E+07",Seelow,0005,210,112,"53,33",193,17,0,0,3,109,10,21,43,13,0,5,2,1,0,1,6,0,0,5,2,0
034,"1,21E+07",Seelow,0006,362,192,"53,04",336,26,0,0,9,183,47,19,63,19,3,1,2,0,1,0,4,0,0,23,1,0
034,"1,21E+07",Treplin,0001,356,228,"64,04",347,9,0,0,4,224,56,50,73,12,7,9,0,5,1,1,7,1,0,1,1,0
034,"1,21E+07",Vierlinden,0001,358,223,"62,29",340,18,0,0,4,219,57,28,95,17,7,7,1,0,0,1,3,1,1,0,1,0
034,"1,21E+07",Vierlinden,0002,235,158,"67,23",229,6,0,0,5,153,32,45,50,11,2,5,0,0,0,0,8,0,0,0,0,0
034,"1,21E+07",Vierlinden,0003,156,109,"69,87",154,2,0,0,0,109,28,21,31,11,1,2,1,0,1,1,11,0,1,0,0,0
034,"1,21E+07",Vierlinden,0004,283,170,"60,07",266,17,0,0,5,165,37,18,63,23,3,4,0,2,2,1,9,0,0,3,0,0
034,"1,21E+07",Vierlinden,0005,191,113,"59,16",185,6,0,0,7,106,36,12,37,4,6,3,2,0,0,0,5,0,0,0,1,0
034,"1,21E+07",Vierlinden,0006,92,58,"63,04",89,3,0,0,1,57,20,7,22,2,3,0,0,0,0,0,2,1,0,0,0,0
034,"1,21E+07",Waldsieversdorf,0001,730,423,"57,95",688,42,0,0,10,413,110,91,137,18,14,10,6,1,0,4,16,4,1,0,1,0
034,"1,21E+07",Zechin,0001,115,58,"50,43",110,5,0,0,1,57,22,5,12,6,3,2,1,0,0,0,5,0,0,1,0,0
034,"1,21E+07",Zechin,0002,123,65,"52,85",120,3,0,0,3,62,16,9,15,3,2,6,2,0,0,1,7,0,0,0,1,0
034,"1,21E+07",Zechin,0003,415,229,"55,18",412,3,0,0,5,224,69,35,57,29,9,6,1,1,1,2,8,3,0,2,1,0
034,"1,21E+07",Zeschdorf,0001,740,411,"55,54",692,48,0,0,14,397,87,80,149,22,1,14,7,1,0,5,14,8,1,5,3,0
034,"1,21E+07",Zeschdorf,0002,154,105,"68,18",154,0,0,0,2,103,27,13,45,4,4,3,1,0,0,1,2,1,0,1,1,0
034,"1,21E+07",Zeschdorf,0003,324,157,"48,46",312,12,0,0,3,154,34,27,63,12,1,8,4,0,0,1,2,1,1,0,0,0
034,"1,21E+07",Briefwahl,9341,0,726,-,0,0,0,726,7,719,203,151,260,19,36,19,3,6,2,4,7,3,0,1,5,0
034,"1,21E+07",Briefwahl,9342,0,1279,-,0,0,0,1279,16,1263,349,303,400,53,42,37,13,4,1,7,21,11,7,9,6,0
035,"1,21E+07",Frankfurt (Oder),0001,935,416,"44,49",850,85,0,0,7,409,129,83,111,18,25,14,6,3,3,0,6,2,2,7,0,0
035,"1,21E+07",Frankfurt (Oder),0002,915,435,"47,54",832,83,0,0,10,425,130,63,149,23,22,11,5,2,2,1,3,3,1,6,4,0
035,"1,21E+07",Frankfurt (Oder),0003,1029,356,"34,60",907,122,0,0,16,340,114,40,134,16,7,9,3,1,2,5,6,1,0,1,1,0
035,"1,21E+07",Frankfurt (Oder),0004,942,395,"41,93",841,101,0,0,2,393,119,64,137,29,15,5,3,1,1,1,9,1,1,5,2,0
035,"1,21E+07",Frankfurt (Oder),0005,881,414,"46,99",795,86,0,0,5,409,118,52,158,30,12,6,5,4,1,2,10,6,0,4,1,0
035,"1,21E+07",Frankfurt (Oder),0006,739,340,"46,01",686,53,0,0,6,334,91,46,131,9,11,13,4,5,0,7,10,0,0,2,5,0
035,"1,21E+07",Frankfurt (Oder),0007,1156,507,"43,86",1027,129,0,0,12,495,153,66,192,23,12,14,6,6,0,1,12,5,0,3,2,0
035,"1,21E+07",Frankfurt (Oder),0008,717,330,"46,03",661,56,0,0,5,325,95,34,132,10,7,6,5,5,0,7,11,6,0,5,2,0
035,"1,21E+07",Frankfurt (Oder),0009,716,316,"44,13",655,61,0,0,12,304,83,46,118,12,12,9,4,3,0,1,8,4,0,2,2,0
035,"1,21E+07",Frankfurt (Oder),0010,491,189,"38,49",452,39,0,0,5,184,50,26,50,15,10,8,1,4,1,3,8,2,0,6,0,0
035,"1,21E+07",Frankfurt (Oder),0011,518,253,"48,84",462,56,0,0,7,246,78,45,72,7,12,7,13,2,1,1,3,3,1,1,0,0
035,"1,21E+07",Frankfurt (Oder),0012,796,476,"59,80",745,51,0,0,10,466,107,141,118,8,20,22,7,4,0,1,16,5,4,11,2,0
035,"1,21E+07",Frankfurt (Oder),0013,435,243,"55,86",415,20,0,0,1,242,67,78,39,14,5,18,4,0,0,2,8,3,1,1,2,0
035,"1,21E+07",Frankfurt (Oder),0014,951,410,"43,11",888,63,0,0,9,401,116,81,81,26,19,26,6,2,1,4,16,10,2,6,5,0
035,"1,21E+07",Frankfurt (Oder),0015,1073,363,"33,83",1039,34,0,0,9,354,94,33,152,18,9,11,2,2,1,4,12,5,1,8,2,0
035,"1,21E+07",Frankfurt (Oder),0016,978,482,"49,28",924,54,0,0,21,461,109,51,202,28,6,11,16,3,1,5,14,8,1,3,3,0
035,"1,21E+07",Frankfurt (Oder),0017,1228,523,"42,59",1132,96,0,0,13,510,148,61,210,21,9,14,6,1,0,6,13,12,4,2,3,0
035,"1,21E+07",Frankfurt (Oder),0018,896,370,"41,29",843,53,0,0,18,352,81,45,161,12,12,7,4,0,1,6,9,8,2,3,1,0
035,"1,21E+07",Frankfurt (Oder),0019,620,194,"31,29",579,41,0,0,11,183,62,18,58,12,7,2,4,1,0,5,5,6,1,1,1,0
035,"1,21E+07",Frankfurt (Oder),0020,619,221,"35,70",599,20,0,0,7,214,52,32,83,15,3,4,4,2,1,2,9,5,1,0,1,0
035,"1,21E+07",Frankfurt (Oder),0021,1082,475,"43,90",1011,71,0,0,23,452,123,68,177,19,12,13,6,3,1,1,17,5,0,3,4,0
035,"1,21E+07",Frankfurt (Oder),0022,932,366,"39,27",874,58,0,0,15,351,88,37,133,30,7,5,4,2,0,4,19,13,2,5,2,0
035,"1,21E+07",Frankfurt (Oder),0023,782,294,"37,60",751,31,0,0,19,275,58,31,123,24,5,6,4,2,1,4,8,5,1,0,3,0
035,"1,21E+07",Frankfurt (Oder),0024,936,480,"51,28",849,87,0,0,15,465,137,64,169,23,13,13,7,0,1,3,16,10,0,8,1,0
035,"1,21E+07",Frankfurt (Oder),0025,453,152,"33,55",424,29,0,0,4,148,36,22,57,13,3,4,4,1,1,0,5,1,0,0,1,0
035,"1,21E+07",Frankfurt (Oder),0026,524,191,"36,45",494,30,0,0,7,184,56,29,53,14,4,4,2,1,0,0,13,3,1,4,0,0
035,"1,21E+07",Frankfurt (Oder),0027,1006,421,"41,85",931,75,0,0,12,409,107,74,117,30,31,12,4,3,0,4,15,3,2,5,2,0
035,"1,21E+07",Frankfurt (Oder),0028,910,463,"50,88",835,75,0,0,11,452,137,62,148,31,8,26,4,3,1,8,8,12,0,2,2,0
035,"1,21E+07",Frankfurt (Oder),0029,937,432,"46,10",847,90,0,0,8,424,146,71,136,21,7,7,4,0,0,6,8,14,0,3,1,0
035,"1,21E+07",Frankfurt (Oder),0030,377,201,"53,32",343,34,0,0,4,197,46,58,44,7,7,14,0,3,1,0,3,10,1,3,0,0
035,"1,21E+07",Frankfurt (Oder),0031,755,331,"43,84",689,66,0,0,8,323,75,25,169,19,5,8,2,1,0,3,7,3,1,4,1,0
035,"1,21E+07",Frankfurt (Oder),0032,618,284,"45,95",569,49,0,0,1,283,76,68,81,20,6,14,3,1,1,0,9,4,0,0,0,0
035,"1,21E+07",Frankfurt (Oder),0033,1152,537,"46,61",1080,72,0,0,13,524,138,85,181,29,19,16,4,1,3,8,15,18,2,2,3,0
035,"1,21E+07",Frankfurt (Oder),0034,934,451,"48,29",868,66,0,0,16,435,136,75,117,35,9,9,6,2,2,5,12,23,0,3,1,0
035,"1,21E+07",Frankfurt (Oder),0035,839,361,"43,03",790,49,0,0,12,349,102,36,161,15,3,7,8,1,2,2,9,1,0,1,1,0
035,"1,21E+07",Frankfurt (Oder),0036,1237,541,"43,73",1171,66,0,0,16,525,164,68,198,33,6,12,9,2,0,7,9,12,3,1,1,0
035,"1,21E+07",Frankfurt (Oder),0037,629,273,"43,40",575,54,0,0,8,265,101,35,97,6,4,4,1,0,0,5,3,7,0,0,2,0
035,"1,21E+07",Frankfurt (Oder),0038,1116,493,"44,18",1012,104,0,0,12,481,140,78,133,25,27,21,7,4,3,2,27,7,0,6,1,0
035,"1,21E+07",Frankfurt (Oder),0039,1147,561,"48,91",1068,79,0,0,16,545,139,135,149,13,24,29,7,4,0,4,28,8,0,4,1,0
035,"1,21E+07",Frankfurt (Oder),0040,1034,466,"45,07",929,105,0,0,12,454,134,95,121,26,29,7,10,3,1,5,11,4,0,7,1,0
035,"1,21E+07",Frankfurt (Oder),0041,1054,439,"41,65",952,102,0,0,9,430,132,52,160,24,14,13,6,2,2,2,12,7,1,1,2,0
035,"1,21E+07",Frankfurt (Oder),0042,421,168,"39,90",381,40,0,0,3,165,56,14,66,6,7,1,3,3,0,2,2,2,1,1,1,0
035,"1,21E+07",Frankfurt (Oder),0043,679,302,"44,48",634,45,0,0,4,298,108,48,100,8,5,4,3,4,0,2,5,8,2,1,0,0
035,"1,21E+07",Frankfurt (Oder),0044,754,301,"39,92",687,67,0,0,3,298,81,52,110,14,7,5,5,3,0,1,7,6,2,3,2,0
035,"1,21E+07",Frankfurt (Oder),0045,888,557,"62,73",808,80,0,0,11,546,165,109,149,27,19,24,15,3,1,4,10,7,1,8,4,0
035,"1,21E+07",Frankfurt (Oder),0046,595,286,"48,07",518,77,0,0,7,279,87,52,91,5,6,7,4,5,2,0,8,11,0,0,1,0
035,"1,21E+07",Frankfurt (Oder),0047,864,335,"38,77",799,65,0,0,10,325,97,30,136,22,4,10,3,1,0,2,5,7,3,2,3,0
035,"1,21E+07",Frankfurt (Oder),0048,835,452,"54,13",749,86,0,0,8,444,136,81,139,21,16,22,4,5,0,6,8,3,2,1,0,0
035,"1,21E+07",Frankfurt (Oder),0049,702,345,"49,15",661,41,0,0,4,341,83,106,90,17,11,8,4,1,0,1,11,6,1,1,1,0
035,"1,21E+07",Frankfurt (Oder),0050,1025,627,"61,17",946,79,0,0,15,612,193,155,164,15,20,16,11,2,0,9,13,6,2,4,2,0
035,"1,21E+07",Frankfurt (Oder),0051,367,221,"60,22",351,16,0,0,2,219,74,58,39,7,5,8,10,3,0,2,2,5,3,1,2,0
035,"1,21E+07",Frankfurt (Oder),0052,371,233,"62,80",338,33,0,0,6,227,60,54,74,6,1,10,7,2,1,2,2,4,4,0,0,0
035,"1,21E+07",Frankfurt (Oder),0053,1177,633,"53,78",1097,80,0,0,16,617,188,119,155,31,36,16,10,4,1,6,21,12,4,12,2,0
035,"1,21E+07",Frankfurt (Oder),0054,1180,558,"47,29",1101,79,0,0,20,538,159,76,154,37,21,18,11,5,1,8,25,14,1,6,2,0
035,"1,21E+07",Frankfurt (Oder),0055,957,390,"40,75",862,95,0,0,11,379,127,56,101,26,16,12,8,3,0,3,10,7,2,6,2,0
035,"1,21E+07",Frankfurt (Oder),0056,1196,673,"56,27",1067,129,0,0,22,651,202,135,165,26,29,25,9,7,2,11,16,17,1,3,3,0
035,"1,21E+07",Frankfurt (Oder),0057,918,400,"43,57",856,62,0,0,10,390,90,88,108,26,5,21,8,1,0,6,15,16,2,3,1,0
035,"1,21E+07",Frankfurt (Oder),0058,685,400,"58,39",635,50,0,0,13,387,130,93,91,23,16,10,7,3,0,3,6,4,1,0,0,0
035,"1,21E+07",Frankfurt (Oder),0059,996,588,"59,04",939,57,0,0,13,575,135,153,161,34,18,24,10,4,1,2,10,15,5,1,2,0
035,"1,21E+07",Frankfurt (Oder),0060,1302,777,"59,68",1222,80,0,0,15,762,199,186,215,46,24,21,14,3,2,5,18,14,4,7,4,0
035,"1,21E+07",Frankfurt (Oder),0061,360,206,"57,22",343,17,0,0,14,192,48,39,57,17,2,10,5,2,0,2,4,2,2,2,0,0
035,"1,21E+07",Frankfurt (Oder),0062,827,497,"60,10",733,94,0,0,3,494,115,134,132,28,20,19,13,3,0,3,12,8,0,5,2,0
